Metrics,Current,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,+66 Quarters
Market Capitalization,266,286,280,268,298,385,373,346,331,314,290,246,229,242,301,302,315,298,333,317,348,377,374,338,365,298,298,189,184,176,195,144,142,149,148,149,137,155,167,156,145,Upgrade
Market Cap Growth,-,-25.68%,-25.05%,-22.65%,-10.01%,22.57%,28.97%,40.52%,44.17%,29.97%,-3.70%,-18.60%,-27.26%,-18.79%,-9.80%,-4.54%,-9.47%,-20.98%,-10.94%,-6.27%,-4.51%,26.49%,25.58%,78.58%,98.33%,68.99%,52.60%,31.77%,29.24%,18.32%,32.06%,-3.30%,3.71%,-3.60%,-11.64%,-4.63%,-5.36%,9.80%,35.23%,14.23%,21.42%,Upgrade
Enterprise Value,243,264,251,233,269,356,342,301,303,295,279,209,204,221,279,263,283,281,315,280,319,355,354,307,336,272,270,162,161,154,174,124,124,133,132,125,118,134,144,133,119,Upgrade
PE Ratio,14.08,15.15,11.71,7.58,7.11,6.49,5.57,5.34,5.05,5.22,7.35,7.20,8.56,13.58,9.56,14.96,13.78,12.24,15.23,10.09,13.06,14.84,14.56,15.99,15.64,13.44,15.27,11.36,14.12,13.97,15.58,11.02,12.78,14.35,15.33,16.95,11.74,12.55,11.38,9.70,10.58,Upgrade
PS Ratio,1.00,1.08,0.99,0.87,0.95,1.18,1.13,1.10,1.10,1.13,1.23,1.16,1.19,1.40,1.64,1.86,1.93,1.83,2.13,1.93,2.19,2.39,2.32,2.11,2.31,1.97,2.15,1.47,1.51,1.43,1.54,1.10,1.14,1.21,1.20,1.21,1.08,1.21,1.33,1.21,1.14,Upgrade
PB Ratio,1.10,1.18,1.16,1.12,1.28,1.66,1.63,1.41,1.43,1.48,1.45,1.16,1.16,1.32,1.57,1.54,1.68,1.63,1.90,1.62,1.87,2.10,2.11,1.96,2.20,1.86,1.92,1.25,1.24,1.23,1.37,1.03,1.02,1.08,1.08,1.10,1.03,1.20,1.31,1.22,1.19,Upgrade
Debt / Equity Ratio,0.03,0.03,0.03,0.03,0.03,0.03,0.02,0.01,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.03,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
Dividend Yield,3.45%,0.30%,2.35%,0.33%,0.29%,0.23%,9.41%,0.25%,0.26%,0.27%,10.11%,0.34%,0.36%,0.34%,5.30%,0.25%,0.24%,0.25%,6.27%,0.24%,0.22%,0.20%,1.42%,0.22%,0.18%,0.13%,0.13%,0.20%,0.17%,0.18%,0.16%,0.11%,0.11%,0.11%,0.11%,0.11%,0.12%,0.11%,0.10%,0.11%,0.12%,Upgrade
Payout Ratio,48.60%,74.20%,87.20%,11.00%,38.30%,14.10%,185.00%,6.00%,4.40%,6.00%,175.50%,5.40%,5.70%,-11.90%,139.30%,9.50%,13.70%,11.40%,15714.30%,7.10%,10.90%,18.10%,54.80%,12.70%,11.60%,8.40%,7.50%,4.70%,6.80%,17.00%,14.00%,3.50%,3.90%,9.30%,6.00%,6.20%,4.80%,16.70%,9.00%,3.00%,4.10%,Upgrade
Buyback Yield / Dilution,0.32%,0.32%,0.26%,0.16%,-0.16%,-0.32%,-0.37%,-0.26%,-0.21%,-0.37%,-0.21%,-0.16%,0.05%,0.32%,0.21%,0.11%,0.05%,0.05%,-0.21%,-0.05%,-,-0.11%,-0.11%,-0.02%,1.64%,2.37%,3.32%,3.89%,4.02%,3.84%,3.66%,2.97%,1.46%,1.24%,1.09%,2.04%,2.42%,1.93%,1.86%,1.59%,2.02%,Upgrade
Total Shareholder Return,3.77%,0.62%,2.61%,0.48%,0.14%,-0.09%,9.04%,-0.01%,0.05%,-0.10%,9.90%,0.18%,0.42%,0.66%,5.51%,0.36%,0.29%,0.31%,6.06%,0.19%,0.22%,0.10%,1.31%,0.20%,1.82%,2.50%,3.45%,4.09%,4.19%,4.02%,3.82%,3.08%,1.57%,1.34%,1.20%,2.15%,2.53%,2.04%,1.96%,1.70%,2.13%,Upgrade
