Metrics,Current,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,+70 Quarters
Market Capitalization,404,595,811,798,839,910,977,918,889,891,773,529,565,635,933,838,904,833,822,955,"1,003",926,917,985,887,848,960,687,647,635,672,648,664,640,672,551,613,623,618,521,469,Upgrade
Market Cap Growth,-,-34.64%,-17.01%,-13.03%,-5.57%,2.07%,26.28%,73.40%,57.27%,40.42%,-17.13%,-36.82%,-37.48%,-23.80%,13.54%,-12.34%,-9.91%,-10.06%,-10.36%,-3.03%,13.13%,9.29%,-4.44%,43.42%,37.10%,33.40%,42.83%,6.10%,-2.53%,-0.75%,-0.02%,17.44%,8.25%,2.75%,8.76%,5.91%,30.72%,38.71%,43.45%,21.12%,17.60%,Upgrade
Enterprise Value,"1,246","1,436","1,727","1,421","1,125",794,998,896,"1,223","1,245","1,228","1,199","1,445","1,706","1,994","1,705","1,902","1,854","1,705","1,734","1,795","1,672","1,651","1,693","1,662","1,557","1,725","1,255","1,193","1,055",980,945,"1,078",964,"1,025",750,812,744,847,696,785,Upgrade
PE Ratio,5.87,8.77,11.34,10.63,11.17,12.52,12.74,12.23,11.91,11.40,11.10,7.94,8.42,10.02,13.53,11.88,13.07,11.97,12.04,16.15,18.36,18.45,20.02,19.70,17.97,17.94,20.69,15.25,15.07,14.64,15.46,14.75,15.00,15.05,16.46,13.99,15.79,16.38,17.09,14.71,13.66,Upgrade
PS Ratio,1.86,2.74,3.69,3.53,3.72,4.05,4.18,3.97,3.86,3.88,3.61,2.58,2.83,3.25,4.69,4.22,4.61,4.28,4.26,4.99,5.30,4.97,5.05,5.54,5.08,4.96,5.65,4.10,3.93,3.89,4.17,4.05,4.21,4.17,4.29,3.55,3.88,3.91,4.08,3.39,3.07,Upgrade
PB Ratio,0.87,1.28,1.79,1.85,1.76,1.77,1.73,1.65,1.62,1.67,1.45,1.00,1.09,1.25,1.85,1.68,1.87,1.77,1.83,2.23,2.38,2.24,2.22,2.38,2.18,2.13,2.46,1.74,1.67,1.67,1.79,1.75,1.85,1.81,1.94,1.58,1.79,1.86,1.87,1.61,1.55,Upgrade
Debt / Equity Ratio,2.10,2.10,2.28,1.74,0.80,0.21,0.35,0.50,0.84,0.98,1.21,1.66,2.11,2.46,2.37,2.03,2.30,2.36,2.17,1.99,2.19,2.01,1.97,2.02,2.20,2.06,2.23,1.76,1.71,1.34,1.07,1.09,1.38,1.15,1.24,0.82,1.00,0.67,0.94,0.96,1.31,Upgrade
Dividend Yield,9.59%,1.62%,1.20%,1.17%,1.12%,1.04%,0.97%,0.99%,1.02%,1.02%,1.18%,1.67%,1.56%,1.40%,0.95%,1.06%,0.98%,0.98%,0.99%,0.78%,0.75%,0.81%,0.74%,0.69%,0.74%,0.78%,0.66%,0.93%,0.96%,0.97%,0.87%,0.90%,0.87%,0.90%,0.81%,0.98%,0.80%,0.78%,0.74%,0.83%,0.88%,Upgrade
Payout Ratio,55.80%,74.70%,58.30%,50.00%,47.00%,56.80%,46.60%,48.10%,51.50%,44.10%,48.60%,48.10%,41.80%,75.00%,57.30%,47.20%,51.50%,46.50%,48.00%,42.60%,42.20%,45.70%,84.80%,52.00%,49.40%,55.90%,52.10%,51.40%,55.40%,56.20%,54.00%,56.70%,50.00%,52.30%,47.80%,50.80%,49.20%,51.80%,45.80%,43.30%,46.30%,Upgrade
Buyback Yield / Dilution,1.78%,1.78%,0.63%,0.84%,0.13%,-0.29%,0.19%,-0.73%,-0.83%,0.06%,-0.36%,0.56%,0.65%,-0.23%,-0.29%,-0.18%,-0.10%,-0.32%,0.02%,-0.37%,-0.41%,-0.30%,-0.89%,-0.67%,-0.71%,-0.79%,-0.30%,-0.59%,-1.21%,-1.29%,-1.15%,-1.47%,-0.94%,-0.83%,-0.81%,-0.95%,-1.51%,-2.13%,-2.61%,-1.72%,-1.15%,Upgrade
Total Shareholder Return,11.37%,3.40%,1.83%,2.01%,1.25%,0.74%,1.16%,0.26%,0.19%,1.07%,0.82%,2.23%,2.21%,1.17%,0.67%,0.88%,0.88%,0.66%,1.02%,0.41%,0.34%,0.50%,-0.15%,0.02%,0.03%,-0.02%,0.37%,0.34%,-0.25%,-0.31%,-0.28%,-0.57%,-0.07%,0.07%,0.00%,0.03%,-0.71%,-1.35%,-1.87%,-0.88%,-0.27%,Upgrade
