Metrics,Current,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,+22 Quarters
Market Capitalization,"2,267","2,972","3,743","4,345","4,285","5,172","4,605","4,217","3,681","3,317","2,172","1,834","1,925","1,575","2,019","1,775","1,833","1,805","1,698","2,081","2,218","2,167","2,199","2,056","1,949","1,919","1,970","1,363","1,295","1,161","1,231","1,075",964,820,817,713,654,-,-,-,-,Upgrade
Market Cap Growth,-,-42.54%,-18.70%,3.03%,16.39%,55.91%,111.98%,129.97%,91.19%,110.66%,7.57%,3.32%,5.03%,-12.78%,18.90%,-14.73%,-17.34%,-16.68%,-22.75%,1.21%,13.80%,12.89%,11.62%,50.90%,50.55%,65.36%,59.99%,26.71%,34.23%,41.61%,50.72%,50.88%,47.51%,-,-,-,-,-,-,-,-,Upgrade
Enterprise Value,"2,942","3,646","4,611","5,387","4,050","3,432","2,159","1,124","1,625","1,484",877,944,"1,077","1,498","1,924","1,163","1,471","1,444","1,370","2,026","2,379","2,242","2,088","2,017","2,049","1,867","1,597",970,"1,182","1,189","1,287","1,117","1,122",822,804,567,575,-7,-64,-75,3,Upgrade
PE Ratio,9.04,11.80,14.89,18.30,18.96,24.19,22.17,20.58,18.81,17.82,12.82,11.49,12.52,10.57,13.54,12.29,12.97,12.96,12.41,17.09,19.72,21.01,23.63,21.96,21.83,22.85,24.19,17.15,17.32,16.52,19.46,18.40,17.19,15.40,15.73,14.61,14.34,-,-,-,-,Upgrade
PS Ratio,4.84,6.34,8.02,9.78,10.13,12.89,11.92,11.09,10.14,9.52,6.67,5.94,6.42,5.41,6.99,6.35,6.73,6.77,6.51,8.36,9.16,9.31,9.92,9.52,9.42,9.76,10.33,7.40,7.30,6.79,7.55,6.97,6.63,5.93,6.22,5.62,5.38,-,-,-,-,Upgrade
PB Ratio,1.69,2.22,2.89,3.50,3.54,4.41,4.00,3.79,3.43,3.22,2.19,1.93,2.11,1.79,2.40,2.19,2.36,2.42,2.38,3.06,3.39,3.45,3.62,3.49,3.44,3.52,3.77,2.69,2.65,2.47,2.74,2.50,2.12,1.86,2.01,1.81,1.72,-,-,-,-,Upgrade
Debt / Equity Ratio,1.15,1.15,1.30,1.23,1.20,1.45,1.54,1.21,1.05,0.95,0.92,0.77,0.77,0.69,0.64,0.54,0.67,0.59,0.49,0.46,0.50,0.62,0.60,0.53,0.63,0.76,0.79,0.79,0.97,1.18,0.91,0.66,0.65,0.69,0.70,0.50,0.53,0.69,0.65,0.69,0.74,Upgrade
Dividend Yield,2.45%,0.51%,0.41%,0.29%,0.29%,0.24%,0.27%,0.26%,0.29%,0.33%,0.50%,0.51%,0.49%,0.60%,0.46%,0.45%,0.44%,0.44%,0.47%,0.28%,0.26%,0.27%,0.12%,0.13%,0.14%,0.14%,0.11%,0.31%,0.16%,0.14%,0.13%,0.14%,0.16%,0.15%,0.15%,0.17%,-,-,-,-,-,Upgrade
Payout Ratio,22.00%,26.20%,22.40%,19.50%,20.20%,21.70%,23.20%,20.60%,21.70%,21.10%,21.10%,21.90%,23.30%,26.90%,22.70%,21.40%,22.40%,23.10%,22.10%,16.90%,17.50%,18.00%,12.50%,10.40%,10.90%,11.60%,9.80%,20.00%,11.10%,7.90%,7.90%,9.50%,10.70%,9.80%,8.20%,8.90%,0.00%,0.00%,0.00%,0.00%,0.00%,Upgrade
Buyback Yield / Dilution,-0.23%,-0.23%,-0.21%,-0.20%,-0.25%,-0.35%,-0.55%,-0.59%,-0.57%,-0.71%,-0.60%,-0.65%,-0.62%,-0.43%,-0.56%,-0.70%,-0.68%,-0.74%,-0.59%,-0.44%,-0.60%,-0.61%,-0.70%,-0.82%,-0.78%,-0.91%,-1.55%,-1.37%,-2.11%,-5.22%,-4.49%,-4.63%,-13.12%,-11.61%,-16.78%,-18.29%,-9.65%,-18.38%,-17.52%,-16.14%,-15.64%,Upgrade
Total Shareholder Return,2.22%,0.28%,0.20%,0.09%,0.04%,-0.11%,-0.28%,-0.33%,-0.28%,-0.38%,-0.11%,-0.13%,-0.13%,0.17%,-0.10%,-0.25%,-0.25%,-0.30%,-0.12%,-0.16%,-0.33%,-0.34%,-0.58%,-0.69%,-0.64%,-0.77%,-1.44%,-1.07%,-1.94%,-5.08%,-4.36%,-4.49%,-12.96%,-11.46%,-16.63%,-18.11%,-9.65%,-18.38%,-17.52%,-16.14%,-15.64%,Upgrade
