Metrics,Current,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,+70 Quarters
Market Capitalization,"1,942","2,224","2,740","2,796","2,778","2,946","3,397","3,201","3,179","3,207","2,350","1,728","1,864","2,084","2,589","2,406","2,230","2,265","2,227","2,718","2,758","2,623","2,625","1,865","1,661","1,729","1,943","1,518","1,401","1,369","1,538","1,435","1,393","1,357",733,629,643,606,602,505,431,Upgrade
Market Cap Growth,-,-24.52%,-19.33%,-12.65%,-12.62%,-8.12%,44.54%,85.19%,70.50%,53.86%,-9.25%,-28.15%,-16.40%,-7.97%,16.26%,-11.49%,-19.14%,-13.66%,-15.15%,45.72%,66.09%,51.73%,35.06%,22.89%,18.57%,26.33%,26.39%,5.80%,0.51%,0.87%,109.90%,128.00%,116.87%,123.90%,21.71%,24.61%,49.17%,45.00%,42.58%,23.44%,8.25%,Upgrade
Enterprise Value,"2,950","3,232","3,444","3,616","3,450","3,178","3,654","3,359","2,749","1,348",902,"1,246","1,483","2,510","3,429","3,445","3,384","3,418","3,189","4,107","3,779","3,494","3,670","2,145","1,995","2,035","2,106","1,463","1,505","1,480","1,608","1,379","1,446","1,130",643,592,454,326,308,287,149,Upgrade
PE Ratio,8.20,9.39,10.69,12.63,12.55,10.96,12.53,11.60,12.17,13.09,9.22,6.79,6.89,7.80,10.89,9.99,10.42,10.68,10.33,15.19,18.07,21.48,28.24,18.47,17.37,18.12,20.08,16.22,15.26,15.40,20.75,22.79,27.78,33.88,20.53,23.45,25.72,27.99,25.91,18.38,15.77,Upgrade
PS Ratio,2.24,2.57,3.14,3.34,3.41,3.55,4.16,3.98,4.02,4.14,2.92,2.11,2.25,2.54,3.42,3.35,3.31,3.45,3.38,4.18,4.65,4.93,5.62,4.45,4.09,4.33,4.88,3.88,3.55,3.50,4.22,4.34,4.85,5.51,3.24,3.04,3.36,3.43,3.60,3.06,2.65,Upgrade
PB Ratio,0.58,0.67,0.84,0.89,0.85,1.00,1.05,1.06,1.05,1.09,0.79,0.59,0.64,0.73,0.87,0.94,0.90,0.98,0.99,1.25,1.29,1.24,1.26,1.48,1.35,1.48,1.69,1.32,1.28,1.28,1.43,1.37,1.36,1.34,1.48,1.30,1.55,1.49,1.49,1.25,1.07,Upgrade
Debt / Equity Ratio,0.46,0.46,0.42,0.47,0.50,0.65,0.59,0.64,0.63,0.70,0.68,0.69,0.74,0.76,0.61,0.62,0.73,0.71,0.80,0.87,0.92,0.82,0.79,0.57,0.54,0.52,0.39,0.35,0.33,0.31,0.30,0.33,0.34,0.45,0.50,0.53,0.57,0.60,0.61,0.39,0.44,Upgrade
Dividend Yield,5.05%,1.14%,0.88%,0.87%,0.89%,0.72%,0.61%,0.61%,0.61%,0.61%,0.79%,1.07%,0.99%,0.92%,0.60%,0.64%,0.69%,0.65%,0.62%,0.51%,0.50%,0.53%,0.44%,0.43%,0.47%,0.45%,0.39%,0.48%,0.52%,0.53%,0.45%,0.48%,0.49%,0.51%,0.54%,0.57%,0.56%,0.59%,0.57%,0.68%,0.80%,Upgrade
Payout Ratio,41.40%,55.60%,28.80%,30.20%,90.50%,32.80%,43.90%,24.00%,26.10%,29.00%,34.70%,28.30%,31.50%,25.00%,34.00%,18.80%,27.60%,30.80%,25.00%,25.00%,25.90%,26.80%,69.40%,27.80%,34.70%,35.70%,27.60%,31.20%,32.00%,31.20%,28.70%,31.90%,34.30%,59.00%,31.00%,42.30%,36.10%,81.50%,91.30%,48.80%,52.50%,Upgrade
Buyback Yield / Dilution,-13.15%,-13.15%,-10.57%,-18.50%,-20.59%,-3.97%,-5.50%,0.67%,0.57%,4.59%,-12.61%,-12.84%,-13.66%,-22.44%,-4.71%,-4.68%,-3.94%,-0.35%,-0.39%,-43.24%,-46.93%,-47.06%,-47.01%,-5.91%,-3.51%,-3.24%,-4.45%,-1.62%,-1.59%,-1.77%,-66.13%,-83.24%,-83.00%,-83.53%,-11.23%,-0.57%,1.20%,1.49%,2.67%,3.30%,3.53%,Upgrade
Total Shareholder Return,-8.10%,-12.01%,-9.69%,-17.63%,-19.69%,-3.24%,-4.89%,1.28%,1.18%,5.19%,-11.83%,-11.77%,-12.66%,-21.51%,-4.12%,-4.04%,-3.25%,0.31%,0.23%,-42.73%,-46.43%,-46.54%,-46.57%,-5.48%,-3.04%,-2.79%,-4.06%,-1.14%,-1.07%,-1.23%,-65.68%,-82.76%,-82.51%,-83.02%,-10.69%,0.00%,1.75%,2.08%,3.24%,3.97%,4.34%,Upgrade
