Metrics,Current,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,+70 Quarters
Market Capitalization,"1,627","2,327","3,600","3,540","3,500","3,294","2,902","2,768","2,799","3,001","2,642","2,254","2,539","2,809","3,024","2,925","2,944","2,946","2,839","2,462","2,472","2,494","2,595","2,662","2,470","2,395","2,480","1,901","1,767","1,856","1,800","1,776","1,871","1,690","1,695","1,518","1,698","1,681","1,796","1,420","1,234",Upgrade
Market Cap Growth,-,-29.36%,24.07%,27.87%,25.05%,9.75%,9.81%,22.83%,10.20%,6.84%,-12.61%,-22.95%,-13.75%,-4.66%,6.50%,18.80%,19.11%,18.14%,9.39%,-7.53%,0.07%,4.14%,4.67%,40.04%,39.81%,29.02%,37.78%,7.05%,-5.57%,9.83%,6.16%,16.97%,10.23%,0.55%,-5.63%,6.95%,37.54%,42.19%,64.78%,13.46%,1.16%,Upgrade
Enterprise Value,"3,283","3,983","4,947","3,681","3,298","2,233","1,788",839,"1,019","1,986","1,111","1,244","1,078","2,474","3,289","2,920","3,209","3,408","3,415","2,714","2,693","2,541","3,013","3,042","2,832","2,572","2,992","2,163","1,593","2,184","2,423","2,070","2,088","1,849","2,397","2,014","2,051","2,041","2,569","2,051","1,598",Upgrade
PE Ratio,6.33,9.34,15.29,16.32,17.32,16.96,13.65,12.88,13.16,14.78,14.92,12.63,14.01,14.47,14.55,14.65,15.68,17.46,18.68,19.43,20.98,22.51,24.86,23.43,22.58,22.48,24.45,18.46,16.76,17.40,18.15,18.48,20.22,18.53,16.30,14.64,16.38,16.38,18.79,15.35,15.93,Upgrade
PS Ratio,2.90,4.15,6.61,6.91,7.18,6.97,5.95,5.63,5.71,6.29,5.97,5.08,5.70,6.01,6.17,5.96,6.20,6.84,7.26,6.92,7.35,7.44,7.88,8.26,7.88,7.81,8.29,6.47,5.96,6.31,6.16,6.12,6.60,5.99,5.87,5.31,6.10,6.16,6.96,5.64,4.91,Upgrade
PB Ratio,0.82,1.17,1.85,1.88,1.77,1.59,1.39,1.34,1.36,1.49,1.32,1.14,1.30,1.45,1.52,1.49,1.52,1.56,1.53,1.35,2.28,2.34,2.43,2.47,2.33,2.29,2.50,1.90,1.78,1.91,1.95,1.93,2.09,1.88,1.93,1.79,2.02,2.08,2.33,1.85,1.64,Upgrade
Debt / Equity Ratio,0.95,0.95,0.80,0.25,0.25,0.29,0.31,0.32,0.28,0.27,0.23,0.26,0.26,0.20,0.23,0.22,0.23,0.34,0.40,0.25,0.38,0.48,0.54,0.51,0.54,0.56,0.69,0.60,0.62,0.68,0.83,0.69,0.77,0.65,0.95,0.89,1.00,1.05,1.21,1.08,0.95,Upgrade
Dividend Yield,7.05%,-,1.55%,-,1.49%,-,1.68%,-,0.87%,0.81%,1.85%,1.08%,0.96%,0.90%,0.83%,0.86%,0.86%,0.67%,0.69%,0.63%,0.62%,0.62%,0.59%,0.58%,0.53%,0.54%,0.52%,0.68%,0.73%,-,1.42%,0.72%,-,0.75%,1.25%,-,1.25%,-,0.59%,1.48%,0.72%,Upgrade
Payout Ratio,43.50%,0.00%,85.10%,0.00%,88.10%,0.00%,100.00%,0.00%,47.40%,38.30%,97.30%,51.40%,58.10%,66.70%,50.00%,50.00%,46.20%,37.80%,45.20%,46.70%,43.80%,43.80%,87.50%,51.90%,46.20%,46.20%,48.00%,52.20%,52.20%,0.00%,88.90%,46.20%,0.00%,80.00%,83.30%,0.00%,83.30%,0.00%,41.70%,87.00%,37.00%,Upgrade
Buyback Yield / Dilution,1.70%,1.70%,-3.16%,-2.87%,-3.78%,-4.45%,-0.01%,-0.28%,-0.30%,3.02%,3.28%,3.30%,3.21%,-0.10%,0.16%,-27.06%,-26.98%,-27.06%,-27.39%,-0.14%,-0.11%,-1.61%,-1.87%,-2.03%,-2.16%,-1.92%,-1.67%,-1.52%,-1.46%,-0.32%,-0.51%,-0.51%,-0.34%,-0.29%,-0.56%,-0.76%,-0.90%,-0.78%,-0.40%,-0.20%,-0.22%,Upgrade
Total Shareholder Return,8.75%,1.70%,-1.61%,-2.87%,-2.29%,-4.45%,1.67%,-0.28%,0.57%,3.84%,5.13%,4.38%,4.18%,0.80%,1.00%,-26.19%,-26.13%,-26.40%,-26.70%,0.49%,0.51%,-0.99%,-1.27%,-1.45%,-1.63%,-1.38%,-1.14%,-0.84%,-0.73%,-0.32%,0.91%,0.21%,-0.34%,0.46%,0.69%,-0.76%,0.35%,-0.78%,0.19%,1.28%,0.50%,Upgrade
