Metrics,Current,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,+70 Quarters
Market Capitalization,212,241,272,217,199,235,213,210,214,219,215,199,157,169,245,199,219,194,207,245,225,188,206,191,176,174,137,107,103,101,106,107,108,102,106,104,104,104,98,105,105,Upgrade
Market Cap Growth,-,2.63%,28.04%,3.49%,-6.86%,7.14%,-0.99%,5.23%,36.20%,29.50%,-12.44%,0.20%,-28.33%,-12.90%,18.48%,-18.91%,-2.80%,3.07%,0.54%,28.74%,28.01%,7.98%,50.49%,77.51%,70.23%,72.13%,29.06%,0.53%,-4.19%,-0.60%,0.03%,2.60%,4.04%,-2.22%,8.54%,-0.77%,-1.25%,3.17%,0.07%,5.93%,12.51%,Upgrade
Enterprise Value,331,360,373,248,164,159,97,101,128,121,209,191,180,223,348,267,293,260,294,317,283,239,268,255,227,212,184,150,165,184,190,166,158,141,141,158,149,159,163,136,130,Upgrade
PE Ratio,7.57,8.63,9.31,7.55,7.21,8.85,8.53,8.82,9.80,12.48,14.23,15.14,13.00,11.98,17.24,14.29,15.96,14.15,15.15,23.34,23.12,21.04,25.10,18.34,21.83,24.18,20.37,23.89,18.27,17.64,17.93,14.58,14.08,13.18,13.83,12.54,12.47,12.84,11.53,13.04,12.95,Upgrade
PS Ratio,2.79,3.17,3.51,2.83,2.66,3.24,3.06,3.08,3.28,3.75,4.06,4.20,3.62,3.81,5.55,4.58,5.09,4.56,4.91,5.87,5.51,4.70,5.19,4.90,4.72,5.06,4.31,4.01,4.20,4.14,4.30,3.93,3.89,3.62,3.78,3.71,3.69,3.79,3.50,3.85,3.88,Upgrade
PB Ratio,1.20,1.36,1.63,1.37,1.15,1.25,1.03,1.03,1.07,1.12,1.10,1.05,1.10,1.19,1.78,1.47,1.67,1.53,1.69,2.10,1.95,1.65,1.78,1.62,1.52,1.54,1.23,0.93,0.99,0.99,1.05,1.05,1.08,1.01,1.07,1.07,1.08,1.11,1.06,1.15,1.16,Upgrade
Debt / Equity Ratio,0.84,0.84,0.80,0.45,0.43,0.48,0.44,0.55,0.60,0.58,0.54,0.61,0.74,0.65,0.86,0.66,0.70,0.68,0.86,0.77,0.64,0.55,0.68,0.67,0.58,0.51,0.58,0.65,0.71,0.89,0.93,0.69,0.71,0.58,0.48,0.69,0.63,0.68,0.80,0.64,0.58,Upgrade
Dividend Yield,4.40%,0.99%,0.84%,1.05%,1.15%,0.98%,1.00%,1.02%,1.00%,0.98%,0.96%,1.03%,1.01%,0.94%,0.62%,0.76%,0.69%,0.78%,0.67%,0.56%,0.61%,0.73%,0.67%,0.70%,0.76%,0.76%,0.94%,1.07%,1.11%,1.13%,1.08%,1.07%,1.06%,1.08%,1.03%,1.05%,1.05%,1.05%,1.08%,1.00%,0.97%,Upgrade
Payout Ratio,32.90%,40.80%,31.80%,28.00%,33.30%,32.20%,31.70%,30.60%,37.10%,38.20%,35.70%,40.30%,104.20%,51.00%,42.10%,38.70%,42.90%,47.10%,41.50%,37.30%,38.60%,44.00%,733.30%,45.30%,48.40%,56.10%,53.10%,207.00%,60.90%,60.90%,900.00%,64.70%,58.60%,54.50%,71.40%,51.70%,53.60%,55.60%,48.20%,49.10%,55.30%,Upgrade
Buyback Yield / Dilution,0.27%,0.27%,0.49%,0.72%,0.18%,0.28%,0.30%,-0.36%,-29.86%,-29.94%,-30.16%,-30.24%,-0.63%,-0.60%,-0.51%,-0.46%,-0.58%,-0.57%,-0.54%,-0.34%,-0.10%,-0.22%,-0.75%,-12.74%,-12.82%,-12.43%,-11.96%,-0.27%,-0.33%,-0.60%,-1.07%,-1.19%,-1.13%,-0.99%,-0.50%,-0.44%,-0.48%,-0.35%,-0.61%,-0.46%,-0.52%,Upgrade
Total Shareholder Return,4.67%,1.25%,1.32%,1.77%,1.34%,1.26%,1.30%,0.66%,-28.86%,-28.97%,-29.20%,-29.21%,0.38%,0.33%,0.10%,0.30%,0.11%,0.21%,0.12%,0.22%,0.51%,0.51%,-0.09%,-12.04%,-12.06%,-11.66%,-11.03%,0.80%,0.78%,0.53%,0.01%,-0.12%,-0.07%,0.09%,0.53%,0.61%,0.57%,0.69%,0.46%,0.54%,0.45%,Upgrade
