Metrics,Current,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,+27 Quarters
Market Capitalization,"483,576","464,978","429,198","368,265","410,382","465,267","456,944","473,749","498,690","452,525","466,669","425,509","411,263","346,137","405,043","373,453","378,975","342,891","290,933","333,710","295,831","269,222","257,976","240,000","215,638","205,686","182,041","194,721","176,424","183,185","187,920","169,040","163,889","160,621","162,106","132,514","131,966","136,322","141,282","122,908","118,360",Upgrade
Market Cap Growth,-,-0.06%,-6.07%,-22.27%,-17.71%,2.82%,-2.08%,11.34%,21.26%,30.74%,15.21%,13.94%,8.52%,0.95%,39.22%,11.91%,28.11%,27.36%,12.78%,39.05%,37.19%,30.89%,41.71%,23.25%,22.23%,12.28%,-3.13%,15.19%,7.65%,14.05%,15.92%,27.56%,24.19%,17.82%,14.74%,7.82%,11.49%,21.78%,39.89%,37.26%,42.97%,Upgrade
Enterprise Value,"484,862","467,374","431,861","370,744","415,338","471,883","460,799","475,320","499,552","454,053","468,789","428,637","414,357","350,614","407,427","376,903","383,590","347,098","294,320","337,140","299,070","273,243","262,163","243,898","220,308","212,623","187,943","200,638","182,524","178,103","181,391","161,953","158,024","154,837","156,128","127,066","126,797","131,723","137,143","118,604","114,963",Upgrade
PE Ratio,30.81,29.45,28.28,24.62,28.11,33.80,34.76,38.48,45.90,42.44,43.53,39.16,34.99,27.73,32.73,30.92,31.85,30.81,27.05,32.40,30.83,28.87,36.08,35.83,33.23,42.47,29.75,32.50,31.66,26.72,28.05,26.71,27.83,28.93,28.95,24.37,23.75,25.14,27.74,24.68,21.72,Upgrade
PS Ratio,15.57,15.01,14.22,12.56,14.61,17.27,17.94,19.65,22.02,21.19,21.73,19.48,17.97,14.49,17.22,16.25,17.01,15.82,13.69,16.19,14.77,13.91,13.75,13.07,12.14,12.22,11.39,12.91,12.26,12.83,13.36,12.18,12.11,12.19,12.54,10.43,10.60,11.09,11.69,10.44,10.26,Upgrade
PB Ratio,12.51,12.06,11.62,10.35,11.57,12.93,12.63,12.60,13.20,12.01,12.39,11.75,11.58,10.01,11.48,10.77,10.83,10.00,8.53,9.81,8.88,7.89,7.72,7.33,6.75,6.68,5.74,5.92,5.37,6.29,6.38,5.66,5.73,5.69,5.80,4.83,4.84,4.99,5.23,4.57,4.38,Upgrade
Debt / Equity Ratio,0.53,0.53,0.55,0.63,0.67,0.58,0.58,0.56,0.56,0.56,0.56,0.66,0.59,0.52,0.47,0.48,0.48,0.49,0.49,0.49,0.50,0.49,0.50,0.56,0.50,0.52,0.52,0.48,0.48,0.54,0.54,-,-,-,-,-,-,-,-,-,-,Upgrade
Current Ratio,1.50,1.50,1.44,1.45,1.43,1.29,1.40,1.75,2.00,2.12,2.12,1.91,1.55,1.25,1.27,1.56,1.69,1.63,1.50,1.61,1.69,1.94,2.07,1.90,1.65,1.52,1.42,1.78,1.85,4.74,4.76,1.87,1.74,1.86,1.70,1.59,1.70,1.72,1.77,1.80,1.89,Upgrade
Dividend Yield,0.75%,0.23%,0.49%,0.24%,0.22%,0.19%,0.20%,0.16%,0.16%,0.17%,0.17%,0.17%,0.18%,0.22%,0.18%,0.17%,0.17%,0.18%,0.22%,0.16%,0.18%,0.20%,0.20%,0.18%,0.20%,0.21%,0.24%,0.19%,0.21%,0.20%,0.20%,0.19%,0.20%,0.20%,0.20%,0.21%,0.21%,0.21%,0.26%,0.20%,0.26%,Upgrade
Payout Ratio,28.00%,22.10%,45.20%,20.20%,23.40%,22.10%,20.40%,19.50%,27.10%,23.20%,22.50%,30.60%,28.00%,21.60%,20.50%,18.70%,18.20%,19.10%,19.20%,17.10%,21.00%,18.80%,18.20%,18.30%,19.00%,91.70%,19.20%,17.50%,82.40%,19.70%,17.50%,19.40%,17.40%,19.00%,19.00%,23.30%,18.50%,15.90%,18.10%,18.00%,17.60%,Upgrade
Buyback Yield / Dilution,2.04%,2.04%,2.36%,2.39%,2.26%,2.12%,1.71%,1.58%,1.26%,1.41%,1.60%,1.75%,2.06%,2.05%,2.04%,1.99%,2.17%,2.24%,2.41%,2.36%,2.50%,2.70%,2.68%,2.89%,0.19%,-0.04%,0.45%,0.37%,2.36%,2.20%,1.82%,1.88%,2.48%,2.85%,24.67%,4.59%,24.73%,24.84%,3.50%,23.68%,3.45%,Upgrade
Total Shareholder Return,2.79%,2.27%,2.86%,2.63%,2.47%,2.32%,1.91%,1.74%,1.41%,1.58%,1.77%,1.93%,2.24%,2.27%,2.23%,2.16%,2.34%,2.42%,2.63%,2.52%,2.68%,2.90%,2.88%,3.07%,0.39%,0.18%,0.69%,0.56%,2.57%,2.41%,2.02%,2.07%,2.68%,3.06%,24.87%,4.80%,24.94%,25.04%,3.75%,23.88%,3.71%,Upgrade
