Metrics,Current,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,+51 Quarters
Market Capitalization,"29,317","30,283","36,601","31,910","35,880","44,432","40,915","40,607","40,373","36,167","30,916","25,090","24,056","20,700","37,683","36,160","41,006","37,579","33,680","42,250","39,274","43,698","48,752","45,399","46,392","45,872","44,746","35,681","31,532","32,643","36,553","34,371","39,647","36,782","41,250","40,277","40,834","39,193","42,513","36,105","33,886",Upgrade
Market Cap Growth,-,-31.84%,-10.54%,-21.42%,-11.13%,22.85%,32.34%,61.84%,67.83%,74.72%,-17.96%,-30.61%,-41.34%,-44.92%,11.89%,-14.42%,4.41%,-14.00%,-30.91%,-6.93%,-15.34%,-4.74%,8.95%,27.23%,47.13%,40.53%,22.41%,3.81%,-20.47%,-11.25%,-11.39%,-14.66%,-2.91%,-6.15%,-2.97%,11.55%,20.50%,42.88%,72.55%,42.75%,49.83%,Upgrade
Enterprise Value,"39,963","41,046","46,996","40,912","49,929","59,924","57,830","54,779","55,648","50,334","49,057","37,830","35,884","23,550","52,890","48,986","57,072","54,836","49,061","59,704","53,621","57,135","62,732","60,031","60,185","62,586","59,549","40,170","36,481","42,031","56,230","52,803","61,812","54,975","65,467","64,517","69,325","65,754","68,496","59,796","56,197",Upgrade
PE Ratio,799.60,550.60,-25.45,-238.14,21.36,10.09,5.30,5.54,5.54,13.27,-82.66,-386.01,-179.52,6.94,9.00,9.27,9.87,10.32,8.27,6.04,5.19,5.56,6.20,10.36,11.68,10.42,10.24,7.40,7.08,6.61,6.48,9.97,15.89,16.88,29.87,16.92,14.11,30.36,-63.74,-93.05,-16.95,Upgrade
PS Ratio,0.46,0.47,0.61,0.52,0.57,0.68,0.58,0.58,0.63,0.60,0.54,0.42,0.40,0.33,0.58,0.56,0.63,0.58,0.54,0.70,0.64,0.73,0.82,0.80,0.81,0.79,0.76,0.60,0.56,0.58,0.64,0.59,0.69,0.65,0.76,0.83,0.86,0.89,1.02,0.47,0.43,Upgrade
PB Ratio,0.93,0.97,1.20,1.93,1.27,1.01,0.66,0.66,0.64,0.62,0.46,0.38,0.37,0.34,0.60,0.55,0.67,0.68,0.69,0.90,0.81,0.84,0.90,0.90,0.96,0.98,0.98,0.63,0.57,0.66,0.87,0.81,0.95,0.82,0.99,0.96,0.99,1.02,1.21,1.05,0.96,Upgrade
Debt / Equity Ratio,0.90,0.90,0.90,1.76,1.01,0.67,0.48,0.48,0.48,0.52,0.47,0.50,0.50,0.57,0.50,0.47,0.51,0.58,0.63,0.64,0.61,0.56,0.52,0.58,0.63,0.64,0.63,0.52,0.53,0.65,0.89,0.90,0.94,0.83,0.94,0.99,0.99,1.02,1.06,1.06,1.01,Upgrade
Dividend Yield,6.04%,1.51%,1.21%,1.40%,1.25%,1.02%,1.06%,1.09%,1.12%,1.26%,1.41%,1.73%,1.81%,2.11%,1.07%,1.11%,0.99%,1.09%,1.10%,0.89%,0.96%,0.87%,0.65%,0.71%,0.69%,0.70%,0.67%,0.86%,0.98%,0.97%,0.86%,0.76%,0.66%,0.72%,0.64%,0.60%,0.60%,0.63%,0.57%,0.51%,0.55%,Upgrade
Payout Ratio,4409.10%,31.70%,-78.90%,-153.80%,-78.40%,-90.20%,35.80%,29.30%,21.10%,16.40%,53.40%,29.60%,-18.00%,-157.10%,36.00%,28.80%,57.80%,44.40%,44.60%,22.70%,195.70%,28.20%,8.60%,14.50%,66.40%,23.90%,101.40%,16.90%,34.00%,23.60%,42.90%,18.00%,18.90%,13.10%,-22.00%,53.00%,23.50%,20.20%,-56.40%,19.30%,-35.70%,Upgrade
Buyback Yield / Dilution,2.66%,2.66%,2.65%,3.63%,4.82%,5.29%,4.55%,2.28%,0.25%,-,1.49%,1.74%,2.71%,2.93%,2.66%,3.60%,3.33%,3.08%,2.59%,2.34%,2.10%,1.86%,1.40%,2.29%,2.94%,4.87%,4.23%,3.10%,2.43%,1.31%,1.54%,1.53%,1.52%,1.08%,1.08%,1.08%,0.86%,0.43%,0.22%,0.22%,0.64%,Upgrade
Total Shareholder Return,8.73%,4.17%,3.85%,5.03%,6.08%,6.31%,5.61%,3.37%,1.38%,1.26%,2.90%,3.47%,4.52%,5.04%,3.73%,4.71%,4.32%,4.17%,3.70%,3.23%,3.06%,2.73%,2.05%,2.99%,3.63%,5.57%,4.90%,3.96%,3.41%,2.28%,2.39%,2.29%,2.18%,1.80%,1.73%,1.68%,1.46%,1.06%,0.79%,0.73%,1.19%,Upgrade
