Metrics,Current,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,+38 Quarters
Market Capitalization,"6,913","6,354","6,607","7,730","9,349","10,030","8,880","9,278","9,459","8,209","8,004","7,236","6,161","6,227","7,948","7,691","6,540","5,856","5,550","6,784","5,453","4,797","5,426","5,147","5,681","5,323","5,294","5,554","5,346","4,998","5,303","5,279","4,550","4,229","4,808","4,590","4,696","4,654","4,826","4,056","3,920",Upgrade
Market Cap Growth,-,-36.65%,-25.60%,-16.69%,-1.17%,22.18%,10.95%,28.22%,53.52%,31.83%,0.70%,-5.92%,-5.78%,6.34%,43.21%,13.39%,19.93%,22.07%,2.28%,31.79%,-4.01%,-9.88%,2.50%,-7.32%,6.27%,6.51%,-0.16%,5.20%,17.48%,18.17%,10.30%,15.03%,-3.10%,-9.13%,-0.39%,13.17%,19.81%,31.20%,76.71%,34.10%,31.20%,Upgrade
Enterprise Value,"7,485","6,957","7,200","8,429","10,295","10,982","9,042","9,452","9,264","8,761","8,049","7,042","6,232","6,435","8,088","7,948","7,057","6,588","6,302","7,482","6,204","4,459","5,498","5,222","5,969","5,516","5,329","5,603","5,278","4,351","5,179","4,907","4,424","4,335","4,660","4,349","4,468","4,719","4,747","4,407","4,296",Upgrade
PE Ratio,28.90,26.34,23.89,23.47,7.78,7.40,6.54,6.74,20.44,19.07,18.96,17.58,15.93,17.65,21.84,29.44,17.72,20.07,23.44,12.81,12.87,9.96,10.44,21.63,12.92,10.89,9.36,9.26,11.92,16.02,37.45,42.04,16.68,11.02,10.21,8.66,9.06,9.15,9.87,10.01,9.74,Upgrade
PS Ratio,0.66,0.61,0.65,0.76,0.92,0.98,0.87,0.93,0.97,0.86,0.83,0.78,0.66,0.65,0.83,0.79,0.68,0.66,0.69,0.92,0.81,0.74,0.85,0.79,0.84,0.77,0.70,0.67,0.59,0.51,0.51,0.51,0.43,0.40,0.46,0.45,0.48,0.50,0.53,0.46,0.45,Upgrade
PB Ratio,1.57,1.45,1.56,1.89,2.10,2.00,1.63,1.62,1.60,1.41,1.35,1.22,1.03,1.16,1.41,1.36,1.14,1.08,1.09,1.30,1.03,1.07,1.27,1.24,1.35,1.28,1.29,1.23,1.16,1.10,1.17,1.13,0.94,0.83,0.93,0.86,0.88,0.91,1.00,0.85,0.82,Upgrade
Debt / Equity Ratio,0.48,0.48,0.50,0.52,0.48,0.44,0.40,0.38,0.43,0.38,0.38,0.34,0.37,0.41,0.36,0.35,0.35,0.37,0.39,0.38,0.38,0.45,0.25,0.26,0.27,0.26,0.26,0.26,0.25,0.31,0.26,0.25,0.24,0.23,0.23,0.22,0.22,0.23,0.34,0.34,0.34,Upgrade
Dividend Yield,2.12%,0.59%,0.57%,0.48%,0.40%,0.38%,0.44%,0.42%,0.43%,0.50%,0.52%,0.53%,0.65%,0.64%,0.49%,0.48%,0.60%,0.67%,0.69%,0.53%,0.59%,0.63%,0.57%,0.56%,0.52%,0.57%,0.59%,0.55%,0.59%,0.66%,0.64%,0.38%,0.46%,0.45%,0.41%,0.43%,0.42%,0.40%,0.78%,0.47%,0.50%,Upgrade
Payout Ratio,61.30%,33.00%,54.70%,485.70%,70.80%,25.50%,30.00%,4.40%,19.50%,24.70%,29.50%,-108.60%,22.00%,25.40%,31.70%,-62.50%,26.80%,23.30%,222.20%,73.70%,51.40%,28.10%,9.80%,-50.50%,24.30%,20.70%,76.80%,20.80%,18.40%,14.80%,51.00%,-300.00%,62.50%,37.50%,37.50%,13.90%,13.60%,13.30%,33.60%,14.70%,14.50%,Upgrade
Buyback Yield / Dilution,4.42%,4.42%,7.20%,9.10%,10.29%,9.07%,7.61%,1.57%,3.20%,2.90%,-1.33%,2.23%,2.97%,3.27%,2.72%,3.13%,-14.01%,-21.39%,-15.60%,-17.01%,-3.16%,4.52%,5.89%,10.36%,11.50%,13.90%,14.09%,10.06%,9.42%,6.84%,5.92%,7.41%,5.85%,4.22%,3.48%,4.46%,6.15%,8.74%,7.98%,7.83%,9.97%,Upgrade
Total Shareholder Return,6.55%,5.01%,7.77%,9.58%,10.69%,9.45%,8.05%,1.99%,3.62%,3.39%,-0.81%,2.76%,3.62%,3.91%,3.21%,3.61%,-13.41%,-20.71%,-14.91%,-16.48%,-2.57%,5.16%,6.46%,10.92%,12.02%,14.47%,14.67%,10.61%,10.00%,7.50%,6.56%,7.80%,6.30%,4.67%,3.89%,4.89%,6.58%,9.13%,8.76%,8.31%,10.47%,Upgrade
