Metrics,Current,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,+34 Quarters
Market Capitalization,186,212,247,250,250,281,253,260,233,238,185,141,161,160,273,239,258,225,195,219,209,167,158,170,170,147,138,103,88,82,77,78,80,76,69,63,70,67,53,53,46,Upgrade
Market Cap Growth,-,-24.45%,-2.30%,-4.12%,7.37%,18.35%,36.90%,84.10%,44.86%,48.61%,-32.39%,-40.89%,-37.70%,-28.82%,40.55%,9.07%,23.45%,34.59%,23.42%,28.84%,22.99%,13.58%,14.34%,65.04%,91.98%,78.21%,79.20%,33.16%,10.15%,8.78%,11.18%,22.60%,15.08%,13.94%,29.83%,20.20%,52.93%,73.14%,99.22%,77.60%,62.86%,Upgrade
Enterprise Value,246,275,191,172,-23,-102,-223,-230,-154,-123,-6,-30,61,25,230,206,208,154,158,251,217,238,244,228,263,200,160,134,119,159,148,148,114,119,96,68,64,79,76,75,47,Upgrade
PE Ratio,4.36,4.96,5.92,6.03,6.04,6.79,6.21,6.71,6.68,7.76,6.51,5.09,5.53,5.34,9.17,8.23,9.39,8.66,7.98,12.26,13.34,12.73,14.67,12.61,12.84,8.09,7.97,6.01,5.62,8.58,8.10,9.16,8.46,8.02,7.46,6.05,7.70,7.73,6.30,7.42,6.72,Upgrade
PS Ratio,2.24,2.59,3.09,3.16,3.20,3.60,3.27,3.46,3.36,3.78,3.12,2.47,2.75,2.70,4.71,4.23,4.73,4.33,3.91,4.66,4.69,3.99,3.99,4.50,4.75,3.32,3.12,2.31,1.94,2.27,2.16,2.27,2.18,2.04,1.87,1.73,2.07,2.04,1.68,1.65,1.54,Upgrade
PB Ratio,0.67,0.78,0.93,0.97,1.00,1.17,1.09,1.16,1.08,1.14,0.92,0.73,0.85,0.87,1.54,1.39,1.56,1.41,1.27,1.48,1.46,1.20,1.17,1.26,1.28,1.13,1.09,0.82,0.72,0.72,0.69,0.71,0.75,0.73,0.67,0.63,0.71,0.69,0.57,0.60,0.53,Upgrade
Debt / Equity Ratio,0.76,0.76,0.47,0.45,0.49,0.50,0.52,0.60,0.67,0.69,1.33,1.41,1.17,0.81,0.83,0.69,0.71,0.74,0.77,0.80,0.82,0.85,0.95,0.84,0.85,0.72,0.73,0.66,0.68,0.90,0.88,0.85,0.78,0.80,0.61,0.64,0.65,0.67,0.73,0.50,0.45,Upgrade
Dividend Yield,4.54%,1.03%,-,1.66%,0.78%,0.69%,0.77%,0.74%,0.83%,0.82%,1.04%,1.35%,1.19%,1.09%,0.64%,0.73%,0.59%,0.68%,0.78%,0.70%,0.57%,0.71%,0.66%,0.70%,0.53%,0.61%,0.48%,0.69%,0.74%,0.69%,0.75%,0.61%,0.60%,0.52%,0.57%,0.62%,-,-,-,-,-,Upgrade
Payout Ratio,18.90%,19.40%,0.00%,38.60%,17.80%,18.80%,18.80%,18.20%,17.80%,20.30%,23.20%,29.10%,29.10%,23.80%,22.70%,22.30%,20.20%,21.20%,21.50%,23.30%,16.50%,17.30%,366.70%,23.70%,20.10%,21.60%,17.70%,15.10%,6.00%,18.80%,14.20%,17.10%,16.50%,13.40%,15.50%,9.40%,0.00%,0.00%,0.00%,0.00%,0.00%,Upgrade
Buyback Yield / Dilution,0.16%,0.16%,-0.24%,-0.37%,-0.61%,-0.59%,-1.16%,-1.26%,-1.12%,-0.84%,0.16%,0.32%,0.28%,-0.04%,-0.16%,-0.01%,-0.09%,-0.04%,-13.88%,-0.28%,0.04%,-0.15%,3.96%,-0.51%,-1.16%,-0.71%,9.19%,-3.49%,-1.86%,-2.34%,-4.15%,0.86%,-0.34%,-0.34%,-32.33%,-32.47%,-32.98%,-33.43%,-0.80%,-1.07%,-0.79%,Upgrade
Total Shareholder Return,4.71%,1.19%,-0.24%,1.29%,0.17%,0.10%,-0.39%,-0.51%,-0.29%,-0.02%,1.20%,1.68%,1.47%,1.05%,0.48%,0.71%,0.50%,0.64%,-13.09%,0.41%,0.61%,0.56%,4.62%,0.19%,-0.63%,-0.10%,9.67%,-2.80%,-1.12%,-1.65%,-3.39%,1.47%,0.26%,0.18%,-31.76%,-31.85%,-32.98%,-33.43%,-0.80%,-1.07%,-0.79%,Upgrade
