Metrics,Current,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,+69 Quarters
Market Capitalization,"1,504","1,859","2,161","2,020","1,932","2,005","2,078","1,908","1,886","1,875","1,638","1,134","1,336","1,181","1,934","1,942","1,904","1,906","1,733","2,014","1,949","1,816","1,814","2,039","1,881","1,847","1,870","1,477","1,401","1,440","1,505","1,001","1,005",899,842,753,776,804,876,746,658,Upgrade
Market Cap Growth,-,-7.27%,3.98%,5.89%,2.43%,6.93%,26.88%,68.19%,41.21%,58.72%,-15.30%,-41.60%,-29.84%,-38.02%,11.61%,-3.60%,-2.29%,4.94%,-4.47%,-1.22%,3.60%,-1.67%,-3.02%,38.11%,34.28%,28.30%,24.25%,47.46%,39.33%,60.18%,78.78%,32.99%,29.59%,11.73%,-3.88%,0.95%,17.97%,29.89%,46.52%,42.92%,64.84%,Upgrade
Enterprise Value,"1,872","2,227","2,430","1,663","1,223",510,536,291,"1,031",817,"1,013",964,"1,440","1,362","2,314","2,233","2,495","2,298","2,234","2,199","2,164","1,980","1,747","2,262","1,871","1,763","1,878","1,496","1,697","1,453","1,568","1,056","1,001",782,903,747,841,872,923,747,755,Upgrade
PE Ratio,7.29,8.98,11.06,10.58,10.08,10.12,10.34,10.04,10.67,12.85,14.13,10.25,11.75,9.10,13.22,12.93,12.84,13.51,12.69,23.58,26.79,27.61,29.84,21.00,19.61,20.21,21.91,21.25,23.92,28.30,33.29,20.01,19.36,16.15,15.57,14.06,15.39,17.80,18.95,15.44,12.67,Upgrade
PS Ratio,2.36,2.92,3.50,3.35,3.16,3.23,3.32,3.08,3.20,3.42,3.20,2.25,2.65,2.26,3.58,3.59,3.57,3.67,3.42,4.07,4.03,3.81,3.86,4.50,4.16,4.14,4.20,3.29,3.51,4.05,4.94,3.96,4.07,3.69,3.59,3.25,3.48,3.80,4.14,3.56,3.15,Upgrade
PB Ratio,0.98,1.21,1.48,1.43,1.30,1.28,1.23,1.14,1.13,1.16,0.98,0.69,0.82,0.74,1.21,1.27,1.25,1.26,1.17,1.58,1.56,1.45,1.43,1.54,1.44,1.40,1.43,1.11,1.05,1.09,1.16,1.49,1.52,1.38,1.44,1.31,1.38,1.47,1.63,1.41,1.26,Upgrade
Debt / Equity Ratio,0.40,0.40,0.35,0.33,0.31,0.32,0.35,0.35,0.37,0.37,0.37,0.32,0.32,0.30,0.43,0.40,0.55,0.43,0.52,0.34,0.37,0.32,0.15,0.35,0.20,0.16,0.20,0.20,0.40,0.21,0.25,0.28,0.27,0.28,0.32,0.25,0.38,0.39,0.34,0.33,0.42,Upgrade
Dividend Yield,4.20%,0.89%,0.70%,0.75%,0.78%,0.76%,0.68%,0.75%,0.76%,0.77%,0.89%,1.28%,1.08%,4.25%,0.75%,0.73%,0.75%,0.70%,0.75%,1.37%,0.58%,0.45%,0.45%,2.03%,0.44%,0.41%,0.41%,0.49%,0.51%,-,0.57%,0.37%,0.37%,-,0.83%,0.47%,0.45%,-,0.66%,0.31%,0.36%,Upgrade
Payout Ratio,29.80%,29.60%,27.70%,30.80%,31.40%,34.40%,28.10%,28.30%,26.10%,30.60%,36.90%,39.40%,61.20%,293.80%,42.70%,35.70%,36.00%,40.00%,34.50%,72.60%,34.70%,28.10%,-62.50%,164.50%,32.50%,31.90%,33.80%,30.00%,33.90%,0.00%,1800.00%,29.00%,28.10%,0.00%,60.00%,23.70%,20.50%,0.00%,51.70%,20.00%,19.70%,Upgrade
Buyback Yield / Dilution,0.41%,0.41%,0.86%,0.73%,1.38%,2.00%,2.54%,1.83%,0.99%,0.95%,-0.62%,-2.37%,-1.15%,-1.33%,-2.80%,-6.55%,-7.89%,-8.17%,-4.87%,2.12%,2.18%,1.62%,1.02%,3.06%,3.12%,3.09%,-38.68%,-63.89%,-64.10%,-71.85%,-22.94%,-6.04%,-5.87%,-1.24%,0.01%,-0.13%,-0.59%,-0.33%,0.48%,-1.68%,-6.88%,Upgrade
Total Shareholder Return,4.61%,1.30%,1.56%,1.48%,2.16%,2.76%,3.22%,2.58%,1.75%,1.72%,0.27%,-1.10%,-0.07%,2.92%,-2.05%,-5.82%,-7.14%,-7.47%,-4.12%,3.49%,2.76%,2.07%,1.47%,5.09%,3.56%,3.50%,-38.28%,-63.41%,-63.59%,-71.85%,-22.37%,-5.67%,-5.50%,-1.24%,0.84%,0.33%,-0.13%,-0.33%,1.14%,-1.37%,-6.53%,Upgrade
