Metrics,Current,2023-01-31,2022-10-31,2022-07-31,2022-04-30,2022-01-31,2021-10-31,2021-07-31,2021-04-30,2021-01-31,2020-10-31,2020-07-31,2020-04-30,2020-01-31,2019-10-31,2019-07-31,2019-04-30,2019-01-31,2018-10-31,2018-07-31,2018-04-30,2018-01-31,2017-10-31,2017-07-31,2017-04-30,2017-01-31,2016-10-31,2016-07-31,2016-04-30,2016-01-31,2015-10-31,2015-07-31,2015-04-30,2015-01-31,2014-10-31,2014-07-31,2014-04-30,2014-01-31,2013-10-31,2013-07-31,2013-04-30,+46 Quarters
Market Capitalization,"62,308","68,162","62,095","67,640","68,761","73,360","70,325","64,539","61,026","48,045","38,015","35,490","32,537","48,722","47,932","48,463","51,158","47,414","48,418","51,359","49,189","53,322","49,472","48,994","45,752","48,839","40,868","41,202","41,871","34,391","37,418","35,988","42,062","37,025","46,764","48,033","44,406","39,343","45,356","40,423","40,807",Upgrade
Market Cap Growth,-,-7.09%,-11.70%,4.81%,12.68%,52.69%,84.99%,81.85%,87.56%,-1.39%,-20.69%,-26.77%,-36.40%,2.76%,-1.00%,-5.64%,4.00%,-11.08%,-2.13%,4.83%,7.51%,9.18%,21.05%,18.91%,9.27%,42.01%,9.22%,14.49%,-0.45%,-7.11%,-19.99%,-25.08%,-5.28%,-5.89%,3.10%,18.82%,8.82%,-4.36%,20.06%,10.56%,7.56%,Upgrade
Enterprise Value,"159,768","165,554","178,147","185,833","184,668","203,208","155,228","145,798","134,738","146,326","137,835","139,478","146,359","166,266","152,866","164,601","163,820","158,572","139,325","150,365","152,326","156,933","137,554","150,522","132,209","129,915","121,186","125,593","143,692","118,788","92,270","100,418","108,191","122,289","119,648","109,256","110,472","111,848","105,859","112,389","114,692",Upgrade
PE Ratio,7.40,8.42,6.33,7.84,7.15,10.58,11.25,11.42,12.23,11.22,9.77,10.10,9.12,11.10,10.91,10.14,11.03,10.37,11.63,13.64,12.96,13.71,11.96,11.30,11.58,12.77,11.87,12.09,11.88,10.82,11.21,11.11,12.34,11.17,12.30,12.22,11.38,10.53,11.47,10.15,10.48,Upgrade
PS Ratio,2.57,2.81,2.54,2.95,2.78,3.28,3.21,3.07,2.84,2.42,1.98,1.88,1.85,2.52,2.46,2.51,2.82,2.61,2.77,3.01,2.82,2.96,2.89,2.82,2.80,3.01,2.60,2.61,2.63,2.48,2.53,2.46,2.70,2.51,2.89,2.83,2.74,2.54,2.81,2.62,2.62,Upgrade
PB Ratio,1.12,1.22,1.21,1.31,1.32,1.53,1.52,1.42,1.35,1.10,0.88,0.87,0.83,1.24,1.23,1.25,1.39,1.31,1.39,1.52,1.43,1.54,1.44,1.44,1.37,1.52,1.30,1.33,1.35,1.16,1.24,1.23,1.42,1.26,1.53,1.57,1.51,1.38,1.57,1.42,1.44,Upgrade
Debt / Equity Ratio,3.19,3.19,3.57,3.44,3.42,3.70,3.60,3.39,3.57,3.71,3.48,4.11,4.34,4.01,3.80,3.91,3.95,4.09,3.71,4.01,3.99,4.12,3.44,3.88,3.53,3.46,3.40,3.82,4.39,3.95,3.03,3.68,3.57,4.28,3.39,3.33,3.55,3.84,3.18,3.90,4.15,Upgrade
Dividend Yield,4.74%,1.06%,2.29%,-,0.98%,0.92%,1.57%,-,0.91%,1.11%,3.12%,-,2.08%,1.39%,1.05%,1.38%,1.27%,1.03%,0.98%,0.93%,0.95%,0.91%,0.92%,0.95%,0.91%,0.88%,1.01%,1.02%,1.02%,1.11%,1.08%,1.13%,1.01%,1.11%,0.96%,0.97%,1.00%,1.11%,1.02%,1.16%,1.16%,Upgrade
Payout Ratio,35.40%,477.00%,44.60%,0.00%,18.30%,29.30%,65.30%,0.00%,55.40%,35.20%,102.30%,0.00%,149.50%,59.20%,57.30%,57.70%,59.30%,43.40%,37.20%,41.80%,49.20%,65.20%,50.30%,44.20%,47.10%,39.60%,42.40%,45.80%,57.20%,52.40%,44.70%,45.60%,54.00%,55.30%,49.60%,46.80%,46.90%,48.00%,46.00%,44.40%,52.20%,Upgrade
Buyback Yield / Dilution,-4.49%,-4.49%,-4.05%,-3.74%,-0.24%,-0.25%,-1.39%,-1.27%,-1.19%,-1.14%,1.33%,1.33%,1.33%,1.33%,-,-,-,-,-0.32%,-0.32%,-0.32%,-0.32%,-0.49%,-0.49%,-0.49%,-0.49%,0.24%,0.24%,0.24%,0.24%,-,-,-,-,1.01%,1.01%,1.01%,1.01%,-1.84%,-1.84%,-1.84%,Upgrade
Total Shareholder Return,0.27%,-3.43%,-1.76%,-3.74%,0.73%,0.67%,0.19%,-1.27%,-0.28%,-0.03%,4.45%,1.33%,3.41%,2.72%,1.05%,1.38%,1.27%,1.03%,0.66%,0.61%,0.64%,0.60%,0.42%,0.45%,0.42%,0.39%,1.25%,1.26%,1.26%,1.35%,1.08%,1.13%,1.01%,1.11%,1.97%,1.98%,2.01%,2.13%,-0.82%,-0.68%,-0.68%,Upgrade
