Metrics,Current,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,+21 Quarters
Market Capitalization,197,212,184,187,169,208,265,273,290,284,211,103,105,76,62,62,53,62,137,237,644,540,559,689,961,"1,208","1,503",939,906,956,"1,099","1,021","1,159","1,084",933,807,881,906,794,856,813,Upgrade
Market Cap Growth,-,1.82%,-30.47%,-31.38%,-41.82%,-26.68%,25.27%,164.22%,176.34%,275.58%,238.75%,65.90%,97.66%,22.83%,-54.45%,-73.71%,-91.75%,-88.58%,-75.50%,-65.59%,-32.95%,-55.33%,-62.84%,-26.69%,6.08%,26.37%,36.79%,-8.04%,-21.87%,-11.82%,17.82%,26.49%,31.60%,19.58%,17.50%,-5.72%,8.37%,18.19%,19.48%,33.32%,29.59%,Upgrade
Enterprise Value,416,425,393,370,363,392,454,477,472,408,330,169,223,153,210,244,-156,185,61,227,672,633,664,629,778,"1,366","1,705",857,751,"1,075","1,116",948,"1,210",803,900,894,949,"1,043","1,063",789,961,Upgrade
PE Ratio,3.80,4.99,3.32,5.29,3.64,4.39,2.25,1.83,1.96,2.17,2.64,9.65,-2.11,-1.02,-0.47,-0.16,-0.08,-0.10,-0.24,-0.55,-3.40,-2.62,-2.81,-4.91,-21.46,142.13,98.73,8.19,8.60,10.07,10.97,9.92,10.71,9.55,12.10,11.48,13.67,15.40,9.03,15.09,14.31,Upgrade
PS Ratio,2.99,3.14,3.16,2.55,2.18,2.65,2.68,2.41,2.20,1.83,1.15,0.51,0.37,0.18,0.11,0.06,0.04,0.03,0.06,0.11,0.31,0.23,0.26,0.35,0.43,0.56,0.73,0.35,0.34,0.37,0.43,0.39,0.46,0.44,0.39,0.36,0.41,0.42,0.38,0.41,0.40,Upgrade
PB Ratio,0.75,0.78,0.65,0.57,0.49,0.57,0.69,0.71,0.72,0.67,0.40,0.19,0.20,0.16,0.12,0.12,0.09,0.11,0.25,0.31,0.58,0.47,0.45,0.49,0.64,0.88,1.11,0.60,0.59,0.66,0.82,0.84,0.95,0.85,0.75,0.67,0.72,0.79,0.71,0.88,0.85,Upgrade
Debt / Equity Ratio,0.94,0.94,0.90,0.78,0.73,0.69,0.66,0.67,0.63,0.60,0.48,0.47,0.48,0.53,0.50,0.48,0.43,0.44,0.46,0.33,0.23,0.22,0.21,0.18,0.17,0.26,0.26,0.23,0.23,0.24,0.26,0.30,0.29,0.28,0.29,0.30,0.29,0.31,0.43,0.34,0.35,Upgrade
Dividend Yield,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.75%,1.94%,2.32%,2.25%,1.87%,1.35%,1.09%,1.52%,-,1.33%,1.26%,0.94%,0.94%,0.82%,0.88%,1.02%,0.99%,0.91%,0.88%,1.00%,0.76%,0.80%,Upgrade,
Payout Ratio,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,-1.30%,-214.30%,88.20%,-9.60%,-20.30%,-57.70%,62.50%,-29.00%,0.00%,33.30%,37.80%,42.40%,41.90%,46.40%,29.50%,34.20%,28.90%,31.40%,-183.30%,37.90%,30.00%,32.10%,Upgrade
Buyback Yield / Dilution,-17.33%,-17.33%,-1.36%,-0.84%,-1.00%,-1.66%,-1.98%,-2.00%,-2.01%,-2.26%,-1.99%,-1.99%,-1.76%,-0.35%,-0.23%,-0.00%,0.06%,0.42%,1.19%,3.23%,3.97%,4.71%,-6.68%,0.34%,-0.74%,-1.91%,-17.40%,-3.27%,-0.74%,-1.07%,-0.87%,-0.98%,-0.83%,-0.63%,-0.46%,-0.49%,-0.57%,-0.29%,-0.34%,-0.36%,-0.25%,Upgrade
Total Shareholder Return,-17.33%,-17.33%,-1.36%,-0.84%,-1.00%,-1.66%,-1.98%,-2.00%,-2.01%,-2.26%,-1.99%,-1.99%,-1.76%,-0.35%,-0.23%,-0.00%,0.06%,0.42%,1.19%,4.98%,5.91%,7.03%,-4.43%,2.21%,0.61%,-0.82%,-15.88%,-3.27%,0.59%,0.19%,0.06%,-0.04%,-0.00%,0.25%,0.56%,0.50%,0.34%,0.59%,0.66%,0.41%,0.55%,Upgrade
