Metrics,Current,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,+66 Quarters
Market Capitalization,19,14,14,28,42,56,52,70,83,91,71,63,48,55,84,92,93,159,190,203,180,179,200,173,163,169,109,73,70,60,66,63,56,55,59,59,49,51,28,20,20,Upgrade
Market Cap Growth,-,-74.23%,-72.48%,-59.63%,-49.66%,-38.98%,-26.16%,11.61%,74.63%,65.54%,-15.07%,-31.54%,-48.79%,-65.19%,-56.02%,-54.69%,-48.33%,-11.64%,-4.87%,16.93%,10.91%,5.95%,83.60%,137.32%,132.12%,180.13%,64.82%,15.23%,25.50%,9.48%,11.03%,7.36%,14.87%,9.06%,114.29%,193.86%,142.27%,131.22%,48.29%,3.01%,1.32%,Upgrade
Enterprise Value,32,29,28,43,59,80,58,64,70,99,81,68,57,59,81,96,104,172,198,202,190,177,181,147,148,146,97,61,55,55,52,57,52,49,50,54,42,42,8,17,17,Upgrade
PE Ratio,-0.78,-0.78,-0.64,-1.73,-1.83,-3.43,-7.10,-10.68,29.54,14.97,73.01,-103.16,-43.11,-13.55,-14.01,-11.06,-35.26,-104.07,61.44,34.31,29.82,30.96,20.01,17.14,17.11,17.24,12.23,8.40,9.24,8.50,9.49,9.22,8.71,10.26,11.16,16.14,14.14,23.57,13.79,21.96,-66.85,Upgrade
PS Ratio,0.13,0.10,0.11,0.21,0.30,0.37,0.33,0.46,0.56,0.63,0.54,0.47,0.35,0.40,0.58,0.67,0.72,1.29,1.67,1.84,1.74,1.84,2.15,1.99,1.97,2.13,1.41,0.98,0.98,0.89,1.03,1.03,0.94,1.01,1.19,1.28,1.15,1.29,0.76,0.63,0.68,Upgrade
PB Ratio,0.53,0.43,0.40,0.73,0.89,0.95,0.69,0.90,0.93,1.03,0.77,0.70,0.53,0.72,0.95,1.06,1.06,1.89,2.14,2.22,2.03,2.04,2.11,1.85,1.80,1.92,1.92,1.29,1.30,1.31,1.46,1.44,1.34,1.35,1.47,1.51,1.29,1.40,0.78,1.18,1.29,Upgrade
Debt / Equity Ratio,0.76,0.76,0.70,0.77,0.64,0.51,0.39,0.38,0.33,0.33,0.32,0.33,0.33,0.38,0.33,0.34,0.34,0.35,0.33,0.32,0.33,0.33,0.31,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.06,0.06,Upgrade
Dividend Yield,5.59%,-,-,1.50%,1.02%,0.76%,0.80%,0.60%,0.52%,0.47%,0.60%,0.68%,0.90%,1.21%,0.80%,0.73%,1.16%,0.68%,0.55%,0.53%,0.60%,0.59%,0.43%,0.50%,0.53%,0.36%,0.46%,0.68%,0.70%,0.75%,0.70%,0.58%,0.66%,0.66%,0.62%,0.63%,0.61%,0.58%,0.65%,0.77%,0.78%,Upgrade
Payout Ratio,-4.60%,0.00%,0.00%,-10.50%,-7.80%,-4.60%,20.00%,-4.00%,33.30%,-133.30%,14.30%,-33.30%,9.30%,-12.40%,44.30%,-38.80%,66.70%,-14.70%,-125.00%,27.00%,38.50%,-40.00%,44.40%,21.10%,33.30%,41.30%,23.80%,14.10%,17.20%,88.60%,24.80%,15.60%,15.60%,100.00%,20.80%,19.20%,21.10%,80.00%,400.00%,9.10%,200.00%,Upgrade
Buyback Yield / Dilution,-1.19%,-1.19%,-1.70%,-1.16%,1.86%,0.43%,2.12%,1.40%,-1.04%,1.22%,0.70%,0.99%,0.47%,-0.46%,-2.46%,0.11%,0.33%,-0.82%,2.77%,0.38%,0.02%,-8.34%,-34.65%,-35.87%,-37.81%,-33.80%,-8.52%,-8.01%,-6.66%,-0.22%,-0.84%,-0.05%,-0.06%,0.37%,-62.23%,-89.77%,-88.36%,-88.33%,-18.10%,1.23%,-0.58%,Upgrade
Total Shareholder Return,4.92%,-1.19%,-1.70%,0.34%,2.88%,1.19%,2.92%,2.00%,-0.52%,1.68%,1.30%,1.67%,1.37%,0.75%,-1.66%,0.83%,1.48%,-0.15%,3.32%,0.92%,0.62%,-7.75%,-34.21%,-35.37%,-37.28%,-33.44%,-8.07%,-7.33%,-5.96%,0.54%,-0.14%,0.53%,0.60%,1.04%,-61.62%,-89.15%,-87.76%,-87.75%,-17.45%,2.00%,0.20%,Upgrade
