Metrics,Current,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,+70 Quarters
Market Capitalization,786,"1,094","1,257","1,102","1,136","1,191","1,319","1,281","1,257","1,434","1,125",826,"1,068",959,"1,286","1,206","1,273","1,237","1,089","1,315","1,442","1,284",855,894,881,913,776,498,466,306,346,299,315,292,292,273,287,308,298,298,275,Upgrade
Market Cap Growth,-,-8.13%,-4.73%,-13.98%,-9.64%,-16.98%,17.28%,55.07%,17.73%,49.52%,-12.55%,-31.51%,-16.13%,-22.42%,18.05%,-8.26%,-11.71%,-3.67%,27.38%,47.06%,63.76%,40.65%,10.18%,79.69%,88.87%,198.48%,124.29%,66.26%,48.18%,4.76%,18.71%,9.74%,9.60%,-5.21%,-2.10%,-8.37%,4.55%,20.05%,20.30%,11.77%,2.97%,Upgrade
Enterprise Value,"1,934","2,242","2,586","1,762","1,760","1,392","1,482",695,565,644,234,599,"1,110","1,764","1,867","1,756","1,752","1,683","1,593","1,801","2,041","1,700","1,182","1,044","1,197","1,136",866,571,813,637,732,595,677,610,662,546,645,604,541,548,608,Upgrade
PE Ratio,5.37,7.56,8.81,9.84,11.65,12.01,12.44,11.00,14.41,18.78,18.38,15.71,12.78,11.43,14.52,13.13,14.00,14.10,15.15,23.84,32.85,35.78,20.14,23.19,25.25,29.58,33.69,22.40,26.21,15.87,17.03,14.95,15.36,14.26,14.64,16.11,17.16,18.55,18.24,16.15,14.91,Upgrade
PS Ratio,1.80,2.51,2.93,2.83,3.07,3.26,3.57,3.27,3.58,4.23,3.44,2.88,3.42,3.13,4.34,4.13,4.44,4.39,4.01,5.27,6.27,6.16,4.46,4.82,5.03,5.65,5.62,4.11,4.42,3.27,3.76,3.35,3.57,3.29,3.30,3.08,3.28,3.57,3.54,3.67,3.38,Upgrade
PB Ratio,0.49,0.68,0.79,0.72,0.75,0.78,0.87,0.85,0.83,0.96,0.76,0.56,0.72,0.68,1.12,1.05,1.12,1.10,1.05,1.28,1.42,1.27,1.42,1.50,1.50,1.57,1.36,1.19,1.14,1.27,1.45,1.27,1.42,1.33,1.34,1.25,1.33,1.42,1.39,1.39,1.27,Upgrade
Debt / Equity Ratio,1.02,1.02,0.94,0.54,0.53,0.27,0.24,0.26,0.26,0.26,0.26,0.52,0.52,0.75,0.61,0.60,0.55,0.53,0.60,0.62,0.84,0.53,0.72,0.68,0.72,0.68,0.68,0.92,1.01,1.52,1.80,1.48,1.82,1.60,1.86,1.38,1.86,1.54,1.29,1.38,1.74,Upgrade
Dividend Yield,6.06%,1.08%,0.94%,1.07%,0.88%,0.84%,0.76%,0.79%,0.81%,0.71%,0.91%,1.23%,0.96%,1.07%,0.67%,0.72%,0.68%,0.69%,0.76%,0.55%,0.51%,0.52%,0.58%,0.56%,0.56%,0.54%,0.54%,0.68%,0.64%,0.73%,0.64%,0.74%,0.69%,0.74%,0.74%,0.73%,0.70%,0.66%,0.69%,0.69%,0.75%,Upgrade
Payout Ratio,31.20%,43.50%,22.50%,31.20%,35.40%,40.50%,45.90%,42.50%,34.70%,32.10%,32.10%,-170.00%,54.80%,60.70%,36.20%,34.00%,45.90%,39.50%,29.80%,30.00%,45.50%,125.00%,48.40%,37.50%,62.50%,39.50%,71.40%,36.10%,81.20%,52.00%,41.90%,46.40%,41.90%,40.60%,43.30%,38.70%,38.70%,42.90%,100.00%,41.40%,41.40%,Upgrade
Buyback Yield / Dilution,0.04%,0.04%,0.43%,1.20%,1.62%,1.93%,1.75%,0.70%,0.06%,0.63%,-18.94%,-17.60%,-16.98%,-20.60%,-4.29%,-4.93%,-5.31%,-11.83%,-45.97%,-46.72%,-46.97%,-35.53%,-17.90%,-27.88%,-44.83%,-93.31%,-65.44%,-52.71%,-37.89%,-2.89%,-2.49%,-1.49%,1.36%,2.42%,2.66%,2.94%,1.88%,1.58%,3.30%,2.33%,4.38%,Upgrade
Total Shareholder Return,6.10%,1.12%,1.36%,2.27%,2.50%,2.77%,2.51%,1.49%,0.87%,1.34%,-18.04%,-16.36%,-16.02%,-19.52%,-3.62%,-4.21%,-4.62%,-11.14%,-45.22%,-46.16%,-46.47%,-35.00%,-17.32%,-27.32%,-44.27%,-92.76%,-64.89%,-52.03%,-37.25%,-2.16%,-1.85%,-0.75%,2.05%,3.16%,3.40%,3.68%,2.58%,2.25%,3.99%,3.03%,5.13%,Upgrade
