Metrics,Current,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,+31 Quarters
Market Capitalization,140,164,217,201,176,188,182,173,175,173,162,135,154,154,191,187,174,182,181,192,186,171,182,182,171,168,179,158,152,153,155,148,147,147,137,133,132,129,138,126,137,Upgrade
Market Cap Growth,-,-13.15%,19.41%,16.37%,0.79%,8.75%,12.02%,28.15%,13.22%,12.34%,-15.20%,-27.93%,-11.24%,-15.33%,5.58%,-2.28%,-6.59%,6.44%,-0.38%,5.31%,9.21%,2.01%,1.46%,15.54%,11.84%,9.68%,15.68%,6.53%,3.70%,4.27%,12.88%,11.32%,11.29%,13.39%,-0.55%,5.56%,-3.80%,-8.85%,-4.15%,0.30%,5.02%,Upgrade
Enterprise Value,428,453,506,416,332,11,-8,19,4,-126,-31,113,288,393,402,390,401,489,502,453,514,529,523,457,492,459,537,478,531,493,468,452,469,427,398,372,343,279,308,255,306,Upgrade
PE Ratio,6.12,8.01,10.68,10.03,9.70,10.98,10.76,10.54,10.71,10.77,10.72,9.37,10.80,11.36,14.69,14.84,14.50,15.46,16.22,29.36,34.15,38.90,48.34,24.81,24.87,23.25,23.27,20.39,17.93,17.27,16.94,15.11,14.92,14.62,15.10,15.62,16.19,17.45,17.37,14.27,29.41,Upgrade
PS Ratio,1.96,2.31,3.11,2.95,2.70,2.99,2.91,2.81,2.81,2.83,2.73,2.32,2.80,2.82,3.56,3.53,3.31,3.44,3.46,3.68,3.60,3.37,3.61,3.61,3.35,3.23,3.35,2.96,2.92,2.99,3.13,2.98,2.98,2.95,2.91,2.94,3.05,3.14,3.23,2.85,3.13,Upgrade
PB Ratio,0.63,0.75,1.00,0.95,0.83,0.89,0.88,0.86,0.88,0.87,0.84,0.71,0.80,0.80,1.00,0.99,0.93,0.99,0.98,1.07,1.04,0.96,1.01,1.00,0.95,0.94,1.05,0.89,0.86,0.88,0.91,0.86,0.86,0.85,0.81,0.79,0.77,0.77,0.83,0.76,0.83,Upgrade
Debt / Equity Ratio,1.44,1.44,1.47,1.14,1.12,0.06,0.04,0.02,0.07,0.06,0.12,0.70,1.57,2.13,1.32,1.35,1.42,1.90,1.95,1.70,2.05,2.22,2.12,1.73,1.97,1.84,2.32,2.07,2.29,2.09,2.00,1.90,1.99,1.73,1.67,1.57,1.38,1.15,1.12,0.94,1.16,Upgrade
Dividend Yield,4.62%,0.95%,0.72%,0.77%,0.89%,0.67%,0.69%,0.73%,0.73%,0.75%,0.73%,0.89%,0.79%,0.81%,0.65%,0.61%,0.66%,0.65%,0.64%,0.55%,0.57%,0.61%,0.57%,0.57%,0.61%,0.62%,0.57%,0.65%,0.67%,0.67%,0.66%,0.69%,0.70%,0.70%,0.58%,0.62%,0.63%,0.64%,0.43%,0.48%,0.46%,Upgrade
Payout Ratio,28.70%,31.20%,30.00%,25.00%,29.40%,25.50%,25.50%,30.00%,29.30%,27.90%,26.80%,29.70%,29.70%,33.30%,33.30%,28.60%,34.50%,38.50%,37.00%,32.10%,34.60%,42.90%,-60.00%,47.40%,56.20%,60.00%,50.00%,64.30%,45.00%,45.00%,47.40%,40.90%,37.50%,39.10%,28.00%,30.40%,29.20%,50.00%,27.80%,27.80%,31.20%,Upgrade
Buyback Yield / Dilution,0.83%,0.83%,0.85%,1.03%,1.67%,3.06%,3.04%,4.18%,3.84%,4.16%,4.17%,4.02%,2.76%,4.48%,2.77%,3.24%,3.04%,-1.40%,-,-1.68%,-1.56%,-1.38%,-1.79%,-1.77%,-1.81%,-1.48%,-0.67%,0.17%,0.48%,0.91%,0.98%,2.94%,3.68%,3.85%,4.20%,2.66%,5.27%,9.11%,9.71%,-0.01%,-3.49%,Upgrade
Total Shareholder Return,5.52%,1.79%,1.56%,1.81%,2.56%,3.73%,3.73%,4.91%,4.57%,4.91%,4.90%,4.91%,3.55%,5.28%,3.41%,3.85%,3.69%,-0.75%,0.64%,-1.13%,-0.99%,-0.77%,-1.21%,-1.20%,-1.20%,-0.86%,-0.10%,0.82%,1.15%,1.58%,1.64%,3.63%,4.38%,4.56%,4.78%,3.28%,5.90%,9.75%,10.14%,0.47%,-3.03%,Upgrade
