Metrics,Current,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,+2 Quarters
Market Capitalization,181,115,36,28,21,29,37,46,39,39,39,34,27,22,20,15,18,50,48,97,112,105,130,126,142,115,85,31,26,23,38,53,322,409,679,"1,514","1,620","2,544","2,187","1,250",633,Upgrade
Market Cap Growth,-,294.92%,-2.19%,-38.74%,-46.42%,-25.47%,-5.44%,34.99%,47.89%,74.21%,97.14%,128.08%,45.88%,-54.89%,-59.29%,-84.63%,-83.74%,-52.80%,-62.75%,-23.46%,-20.87%,-8.90%,53.99%,304.85%,443.70%,395.28%,122.53%,-41.07%,-91.87%,-94.31%,-94.41%,-96.51%,-80.15%,-83.94%,-68.94%,21.09%,156.13%,704.07%,1037.96%,-,-,Upgrade
Enterprise Value,197,145,76,68,-9,-37,-41,-38,-51,-49,-49,-10,1,-9,-18,-22,-21,14,7,48,66,59,77,75,110,84,26,-11,-13,-18,"1,099","1,317","1,491","1,589","1,888","2,818","2,677","2,956","2,643","1,484",405,Upgrade
PE Ratio,-7.52,-7.52,-2.26,-1.38,-0.96,-1.86,-6.13,1.09,0.66,0.79,0.98,-23.03,-1.59,-3.90,-7.00,-2.66,-5.71,-6.55,-4.37,-11.26,-11.78,-10.27,-18.14,-17.88,-23.68,-20.86,-16.44,-2.49,-1.95,-2.05,-10.86,1.92,6.81,6.84,11.38,40.52,94.74,1070.96,-413.10,-,-,Upgrade
PS Ratio,23.51,16.14,7.25,11.48,39.64,-,-,-,-,-,-,-,-,5.73,-,1.25,1.16,3.14,3.04,6.04,6.82,6.10,7.17,6.54,7.21,5.63,4.23,0.80,0.28,0.14,0.15,0.15,0.81,0.93,1.60,4.41,6.39,17.52,30.24,-,-,Upgrade
PB Ratio,-1.22,-1.22,-0.40,-0.33,-0.27,-0.39,-0.48,-0.67,-0.50,-0.48,-0.23,-0.16,-0.12,-0.11,-0.09,-0.07,-0.09,-0.24,-0.23,-0.48,-0.56,-0.52,-0.66,-0.64,-0.73,-0.61,-0.44,-0.16,-0.14,-0.13,-0.21,-0.31,-1.86,-2.41,-3.83,-8.09,-9.68,-94.69,289.99,355.07,161.11,Upgrade
Debt / Equity Ratio,-0.47,-0.47,-0.59,-0.62,-0.01,-0.01,-0.01,-0.01,-0.01,-0.37,0.00,0.00,-0.02,-0.02,0.00,-0.02,-0.01,-0.01,-,-,-,-,-,-,-,-,-,-,-,-,-7.00,-8.42,-7.70,-7.64,-7.56,-7.52,-7.60,-26.06,79.89,96.22,0.12,Upgrade
Current Ratio,-,-,-,-,-,13.38,17.48,25.13,34.06,4.00,7.37,1.97,5.00,6.56,6.74,7.59,10.99,13.82,7.01,9.70,13.58,14.60,7.55,9.11,-,-,7.57,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
Buyback Yield / Dilution,18.26%,18.26%,18.68%,18.77%,6.04%,-4.62%,-32.62%,-34.03%,-34.77%,-28.62%,-3.17%,-2.60%,10.49%,-2.13%,1.14%,1.41%,-12.89%,1.36%,-1.28%,-2.45%,-3.14%,-3.77%,-1.79%,6.07%,12.02%,22.34%,28.84%,24.09%,35.32%,27.82%,20.40%,22.00%,4.45%,3.46%,-17.61%,-20.59%,-22.68%,-21.89%,-0.43%,-,-,Upgrade
Total Shareholder Return,18.26%,18.26%,18.68%,18.77%,6.04%,-4.62%,-32.62%,-34.03%,-34.77%,-28.62%,-3.17%,-2.60%,10.49%,-2.13%,1.14%,1.41%,-12.89%,1.36%,-1.28%,-2.45%,-3.14%,-3.77%,-1.79%,6.07%,12.02%,22.34%,28.84%,24.09%,35.32%,27.82%,20.40%,22.00%,4.45%,3.46%,-17.61%,-20.59%,-22.68%,-21.89%,-0.43%,-,-,Upgrade
