Metrics,Current,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,+70 Quarters
Market Capitalization,"1,409","1,446","1,860","1,626","1,610","1,560","1,670","1,565","1,562","1,739","1,400","1,170","1,341","1,420","1,776","1,602","1,641","1,575","1,510","1,675","1,665","1,547","1,602","1,598","1,605","1,609","1,808","1,416","1,230","1,162","1,207","1,178","1,153","1,108","1,149",984,"1,049","1,073","1,122","1,002",927,Upgrade
Market Cap Growth,-,-7.28%,11.39%,3.86%,3.06%,-10.30%,19.24%,33.83%,16.50%,22.45%,-21.16%,-26.98%,-18.31%,-9.82%,17.59%,-4.39%,-1.40%,1.82%,-5.73%,4.86%,3.70%,-3.85%,-11.36%,12.86%,30.53%,38.41%,49.76%,20.18%,6.68%,4.90%,5.07%,19.69%,9.85%,3.26%,2.39%,-1.74%,13.19%,43.34%,64.01%,34.53%,29.22%,Upgrade
Enterprise Value,"1,950","1,988","2,482","1,680","1,681","1,658","1,824","1,664","1,683","1,865","1,647","1,449","1,772","1,974","2,426","2,013","2,286","2,151","2,382","2,491","2,544","2,165","2,355","2,294","2,471","2,217","2,547","2,049","1,956","1,602","1,750","1,597","1,769","1,399","1,558","1,422","1,758","1,658","1,830","1,579","1,581",Upgrade
PE Ratio,9.66,9.87,12.24,10.61,10.62,10.12,10.78,10.31,10.45,12.99,13.42,11.80,13.91,13.89,14.68,13.27,13.89,13.61,13.42,16.50,17.59,17.60,19.50,18.99,19.76,20.16,23.05,18.17,15.81,15.07,15.79,15.54,17.24,14.73,15.30,13.21,12.67,14.88,18.17,17.59,17.76,Upgrade
PS Ratio,2.81,2.89,3.72,3.27,3.27,3.18,3.43,3.24,3.30,3.89,3.41,2.93,3.37,3.49,4.13,3.80,3.96,3.84,3.76,4.19,4.27,4.06,4.29,4.39,4.47,4.50,5.10,3.96,3.43,3.28,3.42,3.40,3.37,3.08,3.21,2.76,2.96,3.24,3.52,3.29,3.20,Upgrade
PB Ratio,1.16,1.19,1.59,1.41,1.35,1.30,1.34,1.26,1.27,1.46,1.18,1.00,1.17,1.28,1.59,1.46,1.53,1.52,1.48,1.69,1.70,1.62,1.67,1.67,1.71,1.74,1.98,1.56,1.37,1.32,1.37,1.34,1.32,1.26,1.33,1.15,1.22,1.29,1.37,1.26,1.17,Upgrade
Debt / Equity Ratio,0.58,0.58,0.67,0.24,0.22,0.23,0.25,0.25,0.25,0.26,0.34,0.38,0.53,0.64,0.73,0.57,0.74,0.70,1.03,0.99,1.05,0.81,0.95,0.91,1.09,0.80,0.97,0.88,0.98,0.66,0.76,0.68,0.85,0.48,0.64,0.71,1.03,0.92,1.06,0.98,1.01,Upgrade
Dividend Yield,3.59%,0.89%,0.69%,0.79%,0.74%,0.77%,0.73%,0.78%,0.75%,0.68%,0.84%,1.01%,0.88%,0.83%,0.67%,0.71%,0.69%,0.72%,0.75%,0.65%,0.66%,0.65%,0.63%,0.63%,0.62%,0.62%,0.55%,0.70%,0.77%,0.82%,0.79%,0.82%,0.84%,0.84%,0.80%,0.93%,0.87%,0.86%,0.81%,0.87%,0.94%,Upgrade
Payout Ratio,34.60%,38.50%,35.70%,33.00%,31.80%,30.80%,32.60%,32.60%,29.00%,29.70%,34.60%,33.80%,47.40%,112.50%,40.90%,35.10%,37.10%,38.80%,39.40%,36.80%,39.10%,38.30%,56.10%,44.20%,46.90%,48.90%,51.10%,50.00%,47.80%,50.00%,50.00%,48.90%,50.00%,51.20%,50.00%,84.00%,33.30%,51.20%,51.20%,45.50%,51.30%,Upgrade
Buyback Yield / Dilution,0.63%,0.63%,1.18%,1.15%,1.38%,0.94%,0.63%,0.63%,0.37%,0.60%,0.38%,0.38%,0.39%,-0.26%,-0.28%,-0.28%,-0.29%,-0.32%,-0.30%,-0.33%,-0.43%,-0.46%,-0.87%,-1.03%,-1.14%,-0.62%,0.30%,1.50%,2.48%,2.46%,1.00%,-0.05%,-0.83%,-0.79%,-0.95%,-0.27%,0.24%,-29.80%,-28.36%,-29.20%,-31.78%,Upgrade
Total Shareholder Return,4.22%,1.52%,1.87%,1.94%,2.12%,1.71%,1.36%,1.41%,1.12%,1.28%,1.22%,1.39%,1.27%,0.57%,0.38%,0.43%,0.41%,0.40%,0.45%,0.32%,0.22%,0.19%,-0.25%,-0.40%,-0.51%,-0.00%,0.85%,2.20%,3.25%,3.28%,1.79%,0.77%,0.01%,0.05%,-0.15%,0.67%,1.12%,-28.95%,-27.55%,-28.33%,-30.84%,Upgrade
