Metrics,Current,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,+32 Quarters
Market Capitalization,"1,874","1,759","1,721","1,473","1,671","2,164","1,923","1,924","1,975","1,850","1,653","1,322","1,158",845,"1,467","1,398","1,246","1,221","1,069","1,261","1,087","1,031","1,104","1,068","1,096","1,253","1,089","1,015",915,872,879,732,838,872,955,915,"1,012",870,"1,012",940,858,Upgrade
Market Cap Growth,-,-18.71%,-10.52%,-23.42%,-15.37%,16.96%,16.34%,45.58%,70.49%,119.09%,12.67%,-5.47%,-7.07%,-30.83%,37.24%,10.86%,14.69%,18.41%,-3.20%,18.08%,-0.86%,-17.68%,1.38%,5.24%,19.80%,43.59%,23.97%,38.58%,9.13%,0.01%,-8.03%,-19.93%,-17.14%,0.27%,-5.65%,-2.69%,17.92%,34.21%,72.01%,71.59%,52.20%,Upgrade
Enterprise Value,"3,505","3,400","3,275","2,935","3,058","3,433","3,030","3,091","3,136","3,004","2,711","2,576","2,364","2,065","2,651","2,568","2,397","2,324","1,987","2,013","1,815","1,682","1,796","1,647","1,667","1,853","1,723","1,586","1,512","1,457","1,364","1,153","1,333","1,276","1,324","1,245","1,299","1,065","1,223","1,229","1,228",Upgrade
PE Ratio,8.79,8.80,16.86,34.06,122.81,20.29,11.04,5.98,5.79,5.78,7.27,10.95,11.95,10.14,8.45,12.50,9.72,9.24,13.97,11.26,9.93,11.39,13.98,14.29,15.12,25.66,15.85,14.76,21.78,24.72,20.47,14.83,13.86,12.30,13.42,12.12,10.40,8.29,10.18,9.46,12.77,Upgrade
PS Ratio,5.16,4.87,5.35,5.01,5.97,7.80,6.84,6.78,6.95,6.55,5.75,4.68,4.12,2.99,5.48,5.50,5.25,5.61,5.15,6.27,5.59,5.34,5.79,5.68,5.85,6.87,6.22,6.08,5.41,5.33,5.59,4.74,5.80,6.21,6.65,6.53,7.03,6.02,7.25,7.02,7.35,Upgrade
PB Ratio,1.24,1.17,1.23,1.08,1.26,1.62,1.47,1.44,1.46,1.41,1.28,1.13,1.00,0.77,1.30,1.29,1.13,1.23,1.12,1.26,1.13,1.24,1.31,1.28,1.34,1.55,1.38,1.35,1.27,1.21,1.23,1.01,1.13,1.14,1.45,1.39,1.54,1.33,1.56,1.46,1.38,Upgrade
Debt / Equity Ratio,1.15,1.15,1.13,1.12,1.13,1.00,0.95,1.06,0.87,0.94,1.00,1.11,1.10,1.16,1.15,1.11,1.07,1.14,1.01,0.79,0.83,0.93,0.94,0.87,0.92,0.94,0.83,0.86,0.92,0.84,0.82,0.79,0.84,0.78,0.92,0.75,0.62,0.65,0.75,0.77,0.81,Upgrade
Dividend Yield,14.81%,3.66%,3.92%,4.39%,3.57%,2.62%,2.44%,2.36%,2.56%,2.30%,2.35%,2.75%,3.09%,5.16%,2.53%,2.55%,2.61%,2.45%,2.98%,2.35%,2.49%,2.55%,2.36%,2.40%,2.33%,2.01%,2.19%,2.27%,2.47%,2.53%,2.52%,3.03%,2.65%,2.28%,2.02%,2.16%,1.92%,2.23%,2.02%,1.81%,1.92%,Upgrade
Payout Ratio,130.70%,68.10%,104.10%,122.00%,-533.30%,-1600.00%,1333.30%,195.00%,54.90%,66.10%,25.40%,84.20%,58.20%,-148.10%,83.30%,188.90%,67.30%,48.40%,-157.10%,83.80%,52.50%,442.90%,140.90%,77.50%,77.50%,-442.90%,182.40%,75.60%,238.50%,155.00%,155.00%,620.00%,1033.30%,93.90%,96.90%,129.20%,147.60%,86.10%,75.60%,45.90%,79.40%,Upgrade
Buyback Yield / Dilution,-15.86%,-15.86%,-12.94%,-11.27%,4.10%,-3.04%,-2.51%,-2.19%,-15.97%,-5.37%,-7.68%,-8.68%,-13.16%,-12.90%,-9.89%,-9.39%,-13.23%,-13.99%,-14.93%,-15.81%,-5.83%,-3.99%,-9.15%,-11.39%,-13.24%,-14.36%,-8.01%,-3.72%,-1.63%,-10.97%,-14.53%,-12.10%,-14.39%,-2.34%,5.67%,-4.99%,-2.36%,-16.48%,-27.10%,-24.47%,-25.59%,Upgrade
Total Shareholder Return,-0.96%,-12.20%,-9.02%,-6.88%,7.67%,-0.42%,-0.08%,0.16%,-13.41%,-3.07%,-5.33%,-5.93%,-10.07%,-7.74%,-7.36%,-6.85%,-10.62%,-11.54%,-11.95%,-13.46%,-3.34%,-1.44%,-6.79%,-9.00%,-10.91%,-12.34%,-5.82%,-1.46%,0.83%,-8.44%,-12.02%,-9.07%,-11.74%,-0.06%,7.69%,-2.82%,-0.44%,-14.25%,-25.08%,-22.66%,-23.66%,Upgrade
