Metrics,Current,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,+58 Quarters
Market Capitalization,218,229,226,218,224,217,251,233,225,186,184,179,155,145,155,166,126,131,124,125,131,141,142,146,145,137,137,128,135,131,146,190,214,207,131,63,51,45,49,51,43,Upgrade
Market Cap Growth,-,5.69%,-10.06%,-6.22%,-0.15%,16.43%,36.63%,29.76%,45.18%,28.62%,18.82%,8.07%,22.38%,10.28%,24.76%,33.05%,-3.21%,-6.98%,-12.70%,-14.92%,-10.13%,2.63%,4.08%,14.28%,7.58%,4.58%,-6.11%,-32.62%,-36.81%,-36.59%,11.27%,203.83%,323.15%,356.89%,168.95%,23.28%,17.38%,32.11%,39.96%,36.23%,21.26%,Upgrade
Enterprise Value,226,236,222,198,169,174,208,211,216,193,192,169,143,134,142,161,99,92,104,105,110,120,112,131,109,97,104,62,58,70,98,165,185,148,72,-7,46,52,46,40,25,Upgrade
PE Ratio,15.13,15.63,16.76,12.84,17.78,8.32,9.70,9.59,8.52,14.04,35.38,19.18,16.89,11.47,6.50,8.44,12.94,14.40,20.04,-18.44,76.19,96.89,46.68,4.17,4.10,4.43,4.73,75.53,-18.75,-20.11,-19.74,14.00,10.80,9.61,6.30,4.15,3.31,3.18,3.78,38.74,-741.98,Upgrade
PS Ratio,5.51,5.76,5.45,4.68,5.27,3.74,4.48,4.47,4.22,4.79,5.01,5.09,5.01,5.05,5.04,5.94,4.61,4.59,4.78,4.08,4.33,4.79,3.79,4.76,4.93,4.29,6.11,5.21,5.17,5.74,6.20,8.07,9.91,10.60,7.52,4.41,4.20,4.68,7.54,14.18,20.72,Upgrade
PB Ratio,0.80,0.83,0.81,0.79,0.83,0.80,0.94,0.89,0.87,0.76,0.77,0.76,0.67,0.62,0.66,0.73,0.57,0.60,0.58,0.59,0.61,0.67,0.68,0.68,0.68,0.65,0.67,0.71,0.76,0.74,0.83,1.07,1.16,1.12,0.72,0.49,0.95,0.88,0.97,1.32,1.14,Upgrade
Debt / Equity Ratio,0.04,0.04,0.01,-,-,-,0.00,0.00,-,0.05,0.05,-,0.03,0.06,-,-,-,-,-,-,0.00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.21,0.21,0.10,-,-,Upgrade
Current Ratio,0.72,0.72,1.63,6.00,21.20,9.45,9.31,5.50,4.17,0.45,0.43,4.68,2.43,1.57,5.32,-,-,-,8.74,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,82.35,103.02,11.74,6.90,24.88,32.71,132.25,Upgrade
Buyback Yield / Dilution,0.10%,0.10%,-0.57%,0.06%,-0.40%,-0.61%,-0.63%,0.44%,0.63%,0.80%,1.33%,-0.06%,-0.09%,-0.03%,0.80%,1.19%,1.22%,1.13%,0.08%,-0.13%,-0.16%,0.68%,-2.82%,0.67%,0.64%,-0.11%,2.34%,-1.11%,-0.96%,-0.98%,-100.03%,-92.26%,-212.61%,-213.12%,-56.48%,-62.96%,-0.43%,-0.32%,-0.58%,-0.53%,-0.40%,Upgrade
Total Shareholder Return,0.10%,0.10%,-0.57%,0.06%,-0.40%,-0.61%,-0.63%,0.44%,0.63%,0.80%,1.33%,-0.06%,-0.09%,-0.03%,0.80%,1.19%,1.22%,1.13%,0.08%,-0.13%,-0.16%,0.68%,-2.82%,0.67%,0.64%,-0.11%,2.34%,-1.11%,-0.96%,-0.98%,-100.03%,-92.26%,-212.61%,-213.12%,-56.48%,-62.96%,-0.43%,-0.32%,-0.58%,-0.53%,-0.40%,Upgrade
