Metrics,Current,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,+48 Quarters
Market Capitalization,"1,124","1,445","1,608","1,468","1,679","1,804","1,874","1,831","1,785","1,733","1,411",804,952,848,"1,627","1,634","1,619","1,724","1,619","1,647","1,845","1,711","1,801","1,780","1,692","1,718","1,878","1,405","1,298","1,328","1,325","1,281","1,246","1,218","1,179","1,069","1,044","1,108","1,157",970,942,Upgrade
Market Cap Growth,-,-19.93%,-14.20%,-19.81%,-5.90%,4.11%,32.80%,127.79%,87.39%,104.31%,-13.25%,-50.82%,-41.16%,-50.78%,0.49%,-0.78%,-12.26%,0.77%,-10.11%,-7.49%,9.01%,-0.42%,-4.13%,26.74%,30.38%,29.31%,41.76%,9.68%,4.16%,9.06%,12.37%,19.82%,19.37%,9.91%,1.90%,10.15%,10.85%,20.25%,28.93%,2.19%,1.94%,Upgrade
Enterprise Value,"2,486","2,806","2,769","2,357","2,415","1,781","1,799","1,968","1,793","2,011","2,080","1,732","1,674","1,692","2,565","2,753","2,923","2,924","2,918","3,028","3,344","3,167","3,353","3,157","3,215","3,200","3,347","2,767","2,846","2,790","2,931","2,913","2,826","2,596","2,585","2,471","2,330","2,247","2,260","1,892","1,830",Upgrade
PE Ratio,6.45,8.39,9.15,8.96,10.65,11.05,11.16,10.69,11.08,13.27,14.56,9.76,11.00,8.78,14.44,13.35,12.79,14.20,13.67,16.13,19.79,17.39,19.17,18.35,18.13,19.01,21.40,16.19,15.37,15.65,15.83,15.35,15.23,15.94,16.02,15.31,15.61,15.89,16.41,13.90,13.47,Upgrade
PS Ratio,2.25,2.89,3.24,3.04,3.60,3.83,3.93,3.86,3.90,4.25,3.97,2.42,2.92,2.53,4.67,4.64,4.60,5.05,4.82,5.03,5.73,5.16,5.49,5.48,5.32,5.51,6.09,4.58,4.30,4.37,4.41,4.33,4.22,4.29,4.28,4.04,4.07,4.34,4.54,3.82,3.78,Upgrade
PB Ratio,0.69,0.88,1.01,0.95,1.06,1.11,1.10,1.09,1.06,1.05,0.87,0.50,0.68,0.60,1.15,1.17,1.16,1.25,1.19,1.24,1.41,1.31,1.39,1.37,1.32,1.36,1.50,1.13,1.06,1.09,1.11,1.08,1.07,1.05,1.03,0.95,0.93,1.09,1.15,0.97,0.96,Upgrade
Debt / Equity Ratio,0.97,0.97,0.84,0.69,0.64,0.25,0.38,0.38,0.43,0.59,0.74,0.90,0.83,0.86,0.80,0.99,1.09,1.02,1.06,1.15,1.25,1.22,1.34,1.17,1.31,1.29,1.29,1.22,1.35,1.29,1.43,1.49,1.44,1.27,1.32,1.32,1.27,1.19,1.19,1.02,0.98,Upgrade
Dividend Yield,6.44%,1.24%,1.11%,1.22%,1.06%,1.01%,0.98%,0.96%,0.99%,1.02%,1.25%,2.08%,1.56%,1.75%,0.91%,0.91%,0.92%,1.62%,0.85%,0.83%,0.71%,0.76%,1.26%,0.73%,0.72%,0.71%,0.62%,0.82%,0.88%,0.81%,0.81%,0.79%,0.81%,0.83%,0.80%,0.88%,0.85%,0.78%,0.75%,0.83%,0.85%,Upgrade
Payout Ratio,41.60%,44.40%,36.40%,41.40%,45.30%,41.40%,49.00%,46.90%,39.70%,36.50%,41.80%,62.20%,104.50%,100.00%,57.50%,46.90%,60.50%,89.60%,38.20%,38.20%,66.70%,46.50%,116.70%,48.80%,50.00%,51.40%,51.40%,50.00%,52.90%,51.50%,50.00%,48.50%,45.70%,50.00%,44.10%,50.00%,53.60%,50.00%,50.00%,50.00%,41.20%,Upgrade
Buyback Yield / Dilution,1.60%,1.60%,2.34%,2.99%,3.07%,0.87%,0.99%,-5.62%,-19.18%,-18.81%,-19.58%,-12.33%,0.95%,0.70%,1.22%,0.85%,0.13%,0.06%,-0.65%,-0.83%,-0.87%,-0.90%,-0.83%,-1.11%,-1.28%,-1.34%,-1.35%,-1.17%,-1.08%,-1.08%,-0.85%,-1.02%,-6.37%,-9.23%,-9.08%,-9.07%,-3.47%,-0.33%,-0.55%,-0.21%,-0.17%,Upgrade
Total Shareholder Return,8.04%,2.84%,3.45%,4.20%,4.13%,1.88%,1.96%,-4.66%,-18.19%,-17.79%,-18.32%,-10.26%,2.50%,2.45%,2.13%,1.76%,1.05%,1.68%,0.20%,-0.00%,-0.16%,-0.14%,0.43%,-0.38%,-0.55%,-0.63%,-0.73%,-0.35%,-0.20%,-0.27%,-0.04%,-0.23%,-5.56%,-8.41%,-8.28%,-8.19%,-2.61%,0.45%,0.19%,0.62%,0.68%,Upgrade
