Metrics,Current,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,+42 Quarters
Market Capitalization,"1,881","2,479","2,322","1,826","2,019","2,387","3,191","2,498","2,366","2,003","1,803","1,309","1,062",876,"1,148","1,072","1,057","1,066",976,"1,158","1,168","1,262","1,303",897,902,968,"1,097",735,607,740,614,546,697,878,946,849,842,741,629,553,546,Upgrade
Market Cap Growth,-,3.88%,-27.25%,-26.90%,-14.67%,19.18%,77.02%,90.87%,122.82%,128.66%,57.08%,22.08%,0.49%,-17.85%,17.57%,-7.43%,-9.53%,-15.54%,-25.09%,29.11%,29.44%,30.37%,18.80%,22.07%,48.72%,30.89%,78.78%,34.52%,-12.97%,-15.74%,-35.14%,-35.68%,-17.22%,18.53%,50.40%,53.46%,54.37%,22.11%,10.73%,22.44%,23.40%,Upgrade
Enterprise Value,"2,040","2,661","2,142","1,774","2,028","2,442","2,474","2,234","2,339","2,153","1,641","1,359","1,262","1,169","1,308","1,312","1,231","1,272","1,153","1,519","1,686","1,866","2,084","1,410","1,656","1,784","1,935","1,516","1,314","1,594","1,248","1,449","1,805","2,432","2,249","2,096","1,760","1,787","1,619","1,853","1,599",Upgrade
PE Ratio,21.45,24.88,20.98,9.81,9.29,8.98,11.46,12.06,13.67,19.13,44.51,36.34,15.89,11.59,10.71,12.36,16.59,18.05,19.53,7.85,-3.11,-3.41,-20.09,-1.76,360.37,-130.13,-49.97,30.08,29.89,21.49,12.77,11.45,12.27,15.18,16.27,12.00,13.57,15.56,15.50,21.09,14.26,Upgrade
PS Ratio,1.35,1.81,1.63,1.09,1.12,1.22,1.57,1.40,1.44,1.40,1.46,1.18,1.05,0.99,1.38,1.39,1.36,1.39,1.32,1.60,1.54,1.59,1.58,1.04,1.10,1.22,1.47,1.02,0.90,1.11,0.91,0.87,1.10,1.37,1.46,1.24,1.29,1.27,1.20,1.16,1.13,Upgrade
PB Ratio,1.79,2.39,2.20,1.83,2.03,2.35,3.01,2.55,2.48,2.25,2.17,1.70,1.42,1.20,1.57,1.54,1.61,1.61,1.44,1.65,1.70,1.84,1.88,1.22,1.14,1.24,1.45,0.94,0.78,0.92,0.78,0.69,0.88,1.06,1.15,1.06,1.07,0.97,0.86,0.78,0.75,Upgrade
Debt / Equity Ratio,0.22,0.22,0.18,0.22,0.25,0.30,0.24,0.31,0.39,0.34,0.42,0.55,0.59,0.58,0.56,0.38,0.30,0.34,0.34,0.61,0.79,0.92,1.17,0.76,1.01,1.14,1.20,1.12,1.19,1.18,1.16,1.22,1.46,1.91,1.64,1.62,1.29,1.47,1.57,1.89,1.58,Upgrade
Dividend Yield,2.88%,1.28%,0.44%,0.55%,0.50%,3.70%,1.93%,0.38%,0.32%,1.85%,0.33%,0.34%,0.27%,1.85%,0.46%,0.49%,0.50%,0.48%,0.51%,0.44%,0.43%,4.23%,0.31%,0.45%,0.45%,0.42%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
Payout Ratio,51.30%,104.50%,21.70%,57.10%,39.20%,201.60%,44.40%,17.10%,9.30%,65.40%,12.30%,35.70%,181.80%,-105.10%,13.60%,12.10%,50.00%,27.80%,30.20%,25.90%,87.20%,848.90%,-8.60%,-8.00%,35.20%,23.50%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,Upgrade
Buyback Yield / Dilution,0.65%,0.65%,2.52%,1.84%,0.18%,-5.02%,-9.41%,-14.77%,-17.10%,-14.27%,-12.49%,-5.45%,-3.22%,-6.51%,-5.49%,-4.27%,-4.36%,-1.11%,-2.23%,-4.11%,-3.87%,-3.56%,-2.86%,-5.50%,0.04%,1.90%,7.70%,11.85%,10.82%,14.09%,9.96%,7.78%,3.33%,-4.61%,-6.30%,-3.44%,3.92%,6.11%,5.66%,3.84%,1.92%,Upgrade
Total Shareholder Return,3.55%,1.93%,2.95%,2.39%,0.69%,-1.33%,-7.48%,-14.40%,-16.77%,-12.42%,-12.16%,-5.11%,-2.95%,-4.66%,-5.03%,-3.78%,-3.86%,-0.63%,-1.71%,-3.67%,-3.44%,0.67%,-2.55%,-5.05%,0.49%,2.32%,7.70%,11.85%,10.82%,14.09%,9.96%,7.78%,3.33%,-4.61%,-6.30%,-3.44%,3.92%,6.11%,5.66%,3.84%,1.92%,Upgrade
