Metrics,Current,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,+69 Quarters
Market Capitalization,"1,181","1,097","1,159","1,183","1,344","1,635","2,144","1,701","1,520","1,392","1,292","1,036",770,632,967,920,960,"1,013",983,"1,069","1,022","1,042","1,005",896,"1,076","1,035","1,077","1,039",967,847,869,953,955,975,893,659,698,790,726,718,587,Upgrade
Market Cap Growth,-,-32.90%,-45.94%,-30.44%,-11.57%,17.47%,65.93%,64.09%,97.41%,120.41%,33.62%,12.68%,-19.77%,-37.65%,-1.61%,-13.94%,-6.11%,-2.81%,-2.22%,19.21%,-5.01%,0.67%,-6.66%,-13.70%,11.27%,22.24%,23.89%,9.05%,1.30%,-13.11%,-2.64%,44.61%,36.71%,23.30%,22.98%,-8.24%,18.91%,47.12%,44.29%,84.19%,97.61%,Upgrade
Enterprise Value,"1,592","1,515","1,506","1,455","1,534","1,839","2,291","1,497","1,371","1,228","1,080",879,674,549,861,816,978,"1,069",899,"1,026","1,009","1,047",964,866,"1,045","1,013",998,"1,008",957,854,793,823,873,887,763,582,640,702,565,549,404,Upgrade
PE Ratio,12.21,11.40,7.14,5.05,4.58,5.00,6.63,5.72,5.74,6.83,8.34,10.89,7.31,6.97,12.30,10.22,23.14,22.74,20.68,20.87,22.92,25.55,20.66,17.82,16.37,14.63,19.41,25.10,626.70,-171.08,-140.11,311.92,23.72,33.14,30.01,18.61,25.77,16.57,11.52,6.69,4.64,Upgrade
PS Ratio,0.43,0.40,0.38,0.35,0.39,0.48,0.66,0.56,0.54,0.56,0.57,0.50,0.39,0.33,0.52,0.50,0.53,0.55,0.52,0.55,0.53,0.54,0.52,0.46,0.54,0.51,0.54,0.53,0.49,0.42,0.43,0.46,0.48,0.51,0.48,0.37,0.38,0.42,0.38,0.36,0.30,Upgrade
PB Ratio,0.87,0.81,0.85,0.88,1.00,1.25,1.67,1.41,1.35,1.34,1.29,1.10,0.99,0.86,1.29,1.22,1.38,1.50,1.46,1.59,1.55,1.60,1.50,1.35,1.63,1.61,1.68,1.60,1.53,1.36,1.38,1.50,1.45,1.44,1.29,1.00,1.06,1.23,1.11,1.12,0.94,Upgrade
Debt / Equity Ratio,0.44,0.44,0.44,0.44,0.44,0.46,0.49,0.33,0.22,0.24,0.22,0.24,0.28,0.29,0.30,0.29,0.32,0.33,0.16,0.16,0.16,0.17,0.16,0.21,0.18,0.16,0.17,0.20,0.20,0.19,0.16,0.13,0.13,0.10,0.10,0.14,0.14,0.05,0.05,0.05,0.05,Upgrade
Dividend Yield,3.98%,1.12%,1.06%,1.04%,0.76%,0.63%,0.48%,0.53%,0.59%,0.64%,0.62%,0.73%,0.93%,1.13%,0.73%,0.78%,0.74%,0.70%,0.72%,0.67%,0.69%,0.68%,0.71%,0.79%,0.66%,0.68%,0.64%,0.68%,0.73%,0.83%,0.80%,0.61%,0.62%,-,0.27%,-,-,-,0.34%,-,-,Upgrade
Payout Ratio,48.50%,-150.00%,91.80%,41.30%,16.40%,17.40%,11.80%,10.00%,9.30%,16.30%,13.00%,13.50%,20.80%,136.40%,-,10.70%,36.60%,-103.40%,62.50%,40.00%,31.60%,-187.50%,46.20%,63.80%,38.00%,176.50%,42.30%,26.50%,60.00%,-62.50%,272.70%,-43.10%,34.70%,0.00%,19.60%,0.00%,0.00%,0.00%,12.80%,0.00%,0.00%,Upgrade
Buyback Yield / Dilution,0.89%,0.89%,0.33%,-0.49%,-0.63%,-1.70%,-1.93%,-7.67%,-14.17%,-13.62%,-13.57%,-6.41%,0.01%,-0.65%,0.16%,-0.31%,-0.56%,-0.37%,-0.14%,-0.57%,-0.02%,0.26%,-2.49%,0.20%,-0.26%,-0.95%,0.79%,-1.40%,0.99%,2.68%,4.59%,5.58%,4.24%,-6.59%,1.43%,0.43%,0.28%,-7.39%,-1.46%,-1.52%,-2.18%,Upgrade
Total Shareholder Return,4.89%,2.00%,1.39%,0.55%,0.13%,-1.08%,-1.45%,-7.14%,-13.58%,-12.98%,-12.94%,-5.68%,0.93%,0.48%,0.89%,0.46%,0.18%,0.33%,0.58%,0.09%,0.67%,0.94%,-1.78%,0.99%,0.40%,-0.26%,1.43%,-0.71%,1.72%,3.50%,5.40%,6.19%,4.86%,-6.59%,1.71%,0.43%,0.28%,-7.39%,-1.12%,-1.52%,-2.18%,Upgrade
