Metrics,Current,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,+37 Quarters
Market Capitalization,"3,459","3,896","6,487","7,118","7,645","8,862","11,217","11,341","9,608","9,548","6,045","3,188","3,819","3,137","5,850","4,775","4,672","4,321","4,180","6,023","5,993","6,140","5,973","5,602","5,187","5,171","5,118","3,944","3,380","3,452","3,669","3,142","3,011","2,636","2,449","2,098","2,085","2,143","2,081","1,648","1,376",Upgrade
Market Cap Growth,-,-56.04%,-42.17%,-37.24%,-20.43%,-7.19%,85.57%,255.70%,151.56%,204.37%,3.32%,-33.23%,-18.25%,-27.41%,39.95%,-20.71%,-22.04%,-29.62%,-30.01%,7.51%,15.53%,18.75%,16.70%,42.02%,53.48%,49.78%,39.50%,25.52%,12.24%,30.95%,49.83%,49.80%,44.44%,22.99%,17.69%,27.25%,51.46%,78.12%,128.63%,94.35%,76.87%,Upgrade
Enterprise Value,"16,752","17,189","12,821","12,865","12,011","8,141","13,242","12,607","8,070","4,850","4,023","2,497","3,031","3,521","5,904","4,387","4,082","4,003","4,556","5,702","5,940","6,387","6,349","5,350","4,989","4,926","5,323","4,016","3,104","2,668","3,843","3,377","2,573","2,507","2,770","2,265","2,139","2,120","2,229","1,629","1,504",Upgrade
PE Ratio,3.61,4.12,6.21,7.14,7.85,9.43,12.52,13.39,12.88,15.52,11.93,7.23,8.83,6.79,11.72,9.74,9.86,9.48,9.59,14.83,15.86,17.39,18.35,18.31,17.88,19.02,19.70,15.88,14.26,16.09,18.96,17.94,18.81,16.89,16.71,15.25,16.65,17.32,18.32,14.45,13.64,Upgrade
PS Ratio,1.41,1.59,2.62,3.07,3.44,4.12,5.68,6.30,6.18,7.57,5.43,3.11,3.76,2.99,5.39,4.54,4.66,4.44,4.48,6.66,6.82,7.25,7.35,7.20,6.90,7.17,7.40,6.00,5.43,6.09,7.07,6.56,6.89,6.25,6.05,5.50,5.69,5.98,6.09,4.75,4.19,Upgrade
PB Ratio,0.63,0.71,1.21,1.42,1.54,1.77,2.26,2.51,2.38,2.57,1.77,0.99,1.23,1.05,1.94,1.63,1.64,1.59,1.60,2.42,2.51,2.68,2.68,2.61,2.52,2.63,2.71,2.12,1.88,2.08,2.31,1.98,1.99,2.51,2.45,2.09,2.18,2.40,2.43,2.00,1.72,Upgrade
Debt / Equity Ratio,3.07,3.07,1.38,1.47,1.26,0.38,0.51,0.48,0.46,0.17,0.19,0.23,0.24,0.27,0.16,0.17,0.17,0.17,0.33,0.15,0.19,0.30,0.36,0.19,0.20,0.20,0.26,0.23,0.23,0.15,0.25,0.35,0.21,0.35,0.49,0.42,0.45,0.50,0.53,0.59,0.64,Upgrade
Dividend Yield,4.56%,1.00%,0.60%,0.55%,0.49%,0.42%,0.33%,0.32%,0.27%,0.27%,0.41%,0.78%,0.65%,0.81%,0.44%,0.54%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
Payout Ratio,16.30%,27.90%,13.40%,14.80%,14.60%,15.70%,15.00%,15.30%,11.50%,13.10%,12.90%,18.40%,26.90%,30.10%,19.80%,20.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,Upgrade
Buyback Yield / Dilution,-1.59%,-1.59%,-3.54%,-3.85%,-4.16%,-5.13%,-4.29%,-3.80%,-3.40%,0.29%,1.76%,2.29%,3.38%,2.66%,3.24%,2.84%,1.82%,0.81%,-0.23%,-0.48%,-0.36%,-0.47%,-0.37%,-0.36%,-1.52%,-2.24%,-2.64%,-3.00%,-16.68%,-15.93%,-16.01%,-15.93%,-1.54%,-1.53%,-1.28%,-0.93%,-0.94%,-1.33%,-2.01%,-5.44%,-5.58%,Upgrade
Total Shareholder Return,2.96%,-0.59%,-2.94%,-3.30%,-3.67%,-4.71%,-3.97%,-3.48%,-3.13%,0.56%,2.18%,3.08%,4.04%,3.47%,3.67%,3.38%,1.82%,0.81%,-0.23%,-0.48%,-0.36%,-0.47%,-0.37%,-0.36%,-1.52%,-2.24%,-2.64%,-3.00%,-16.68%,-15.93%,-16.01%,-15.93%,-1.54%,-1.53%,-1.28%,-0.93%,-0.94%,-1.33%,-2.01%,-5.44%,-5.58%,Upgrade
