Metrics,Current,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,+70 Quarters
Market Capitalization,"1,382","1,713","2,103","1,750","1,610","1,867","2,116","2,031","2,253","2,327","1,893","1,276","1,398","1,235","2,028","2,040","2,107","1,983","1,772","2,037","2,249","2,100","2,017","2,116","1,942","1,761","1,778","1,415","1,360","1,328","1,386","1,323","1,031",950,912,853,915,914,987,686,614,Upgrade
Market Cap Growth,-,-8.25%,-0.58%,-13.85%,-28.50%,-19.77%,11.78%,59.15%,61.09%,88.38%,-6.66%,-37.43%,-33.64%,-37.69%,14.43%,0.14%,-6.31%,-5.58%,-12.13%,-3.70%,15.82%,19.27%,13.45%,49.48%,42.80%,32.58%,28.30%,7.01%,31.90%,39.82%,51.87%,55.13%,12.65%,3.86%,-7.53%,24.32%,49.09%,62.18%,105.18%,39.29%,55.65%,Upgrade
Enterprise Value,"1,698","2,029","2,668","2,010","1,144",806,723,"1,035","1,131","1,545","1,756","1,380","1,500","1,777","2,478","2,064","2,065","1,771","1,854","2,107","2,477","2,114","2,033","2,375","2,018","1,592","1,783","1,668","1,738","1,671","1,744","1,671","1,095",938,940,939,924,782,912,630,731,Upgrade
PE Ratio,7.75,9.59,12.67,11.16,10.71,12.32,12.03,11.93,14.05,16.68,22.63,14.10,14.27,9.92,12.10,11.75,12.53,12.53,12.06,17.12,19.82,20.58,21.88,21.30,20.21,18.79,19.55,16.00,16.69,17.95,20.37,21.18,16.69,15.51,15.31,15.43,19.75,23.14,29.46,23.24,20.53,Upgrade
PS Ratio,2.17,2.69,3.47,2.94,2.73,3.12,3.24,3.06,3.40,3.59,3.29,2.29,2.55,2.21,3.44,3.42,3.59,3.54,3.32,4.02,4.57,4.39,4.37,4.76,4.47,4.06,4.13,3.32,3.28,3.52,4.02,4.25,3.65,3.40,3.30,3.10,3.53,3.84,4.51,3.44,3.22,Upgrade
PB Ratio,0.63,0.78,0.99,0.84,0.76,0.87,0.96,0.92,1.02,1.07,0.89,0.61,0.67,0.60,0.95,0.96,0.99,0.95,0.87,1.01,1.44,1.37,1.33,1.40,1.53,1.41,1.44,1.24,1.21,1.26,1.34,1.28,1.41,1.31,1.28,1.22,1.33,1.35,1.48,1.04,1.23,Upgrade
Debt / Equity Ratio,0.53,0.53,0.53,0.35,0.26,0.26,0.22,0.22,0.22,0.22,0.23,0.25,0.34,0.57,0.41,0.20,0.19,0.17,0.32,0.22,0.33,0.17,0.20,0.39,0.25,0.16,0.25,0.41,0.52,0.53,0.55,0.53,0.30,0.22,0.27,0.33,0.28,0.25,0.26,0.27,0.39,Upgrade
Dividend Yield,3.57%,0.72%,0.59%,0.70%,0.76%,0.66%,0.58%,0.61%,0.55%,0.53%,0.65%,0.97%,0.88%,1.01%,0.62%,0.63%,0.61%,0.62%,0.70%,0.49%,0.44%,0.45%,0.46%,0.42%,0.41%,0.45%,0.43%,0.54%,0.56%,0.52%,0.49%,0.52%,0.52%,0.57%,0.59%,0.63%,0.58%,0.59%,0.54%,0.63%,0.70%,Upgrade
Payout Ratio,27.60%,26.80%,26.50%,26.50%,31.00%,36.70%,33.30%,31.00%,30.10%,21.40%,39.30%,41.50%,61.10%,550.00%,32.40%,33.80%,27.50%,27.30%,27.30%,32.80%,27.00%,27.50%,57.60%,33.30%,31.60%,33.30%,32.10%,32.70%,33.30%,32.10%,32.10%,42.50%,34.70%,35.40%,34.70%,34.70%,36.20%,39.50%,45.90%,70.80%,53.10%,Upgrade
Buyback Yield / Dilution,-0.36%,-0.36%,-0.37%,0.71%,0.74%,0.75%,0.80%,-0.30%,-0.28%,0.57%,1.84%,3.59%,4.21%,3.43%,2.50%,-17.87%,-18.66%,-18.72%,-19.05%,-0.25%,-11.29%,-11.23%,-17.14%,-17.18%,-5.55%,-9.93%,-4.56%,-4.52%,-33.00%,-27.67%,-27.68%,-27.74%,-0.45%,-0.40%,-0.55%,-24.87%,-24.83%,-24.94%,-24.83%,-0.51%,-0.46%,Upgrade
Total Shareholder Return,3.21%,0.36%,0.22%,1.42%,1.50%,1.41%,1.38%,0.31%,0.27%,1.10%,2.49%,4.56%,5.10%,4.43%,3.12%,-17.24%,-18.05%,-18.10%,-18.35%,0.23%,-10.85%,-10.78%,-16.68%,-16.76%,-5.13%,-9.48%,-4.14%,-3.99%,-32.45%,-27.15%,-27.19%,-27.23%,0.07%,0.16%,0.03%,-24.25%,-24.25%,-24.36%,-24.29%,0.12%,0.24%,Upgrade
