Metrics,Current,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,+70 Quarters
Market Capitalization,162,163,188,162,163,173,167,169,168,170,183,140,160,171,250,217,212,193,189,204,210,198,218,218,195,206,239,210,199,183,202,195,211,235,237,204,227,235,246,240,161,Upgrade
Market Cap Growth,-,-5.64%,12.35%,-4.40%,-3.10%,1.66%,-8.84%,20.82%,5.17%,-0.64%,-26.71%,-35.55%,-24.68%,-11.28%,32.58%,6.50%,1.10%,-2.81%,-13.57%,-6.45%,7.70%,-3.56%,-8.65%,3.51%,-1.89%,12.66%,18.62%,7.93%,-5.81%,-22.24%,-14.90%,-4.26%,-7.06%,-0.11%,-3.64%,-15.15%,41.27%,49.48%,71.16%,41.10%,5.19%,Upgrade
Enterprise Value,353,354,406,261,193,76,38,26,53,43,132,85,135,286,373,332,351,353,429,435,413,344,363,313,249,215,295,253,238,242,316,319,324,330,329,267,295,281,319,293,242,Upgrade
PE Ratio,8.78,8.74,10.78,9.08,9.78,10.79,10.43,11.23,10.92,10.92,12.06,9.89,11.17,11.56,15.97,12.75,13.10,12.49,12.84,18.15,19.65,19.27,22.35,18.15,16.56,17.03,19.17,15.86,14.64,13.41,14.50,14.96,14.59,16.20,16.21,13.38,16.60,16.95,17.45,17.54,11.39,Upgrade
PS Ratio,2.46,2.47,2.91,2.53,2.60,2.80,2.75,2.88,2.87,2.93,3.18,2.46,2.81,2.96,4.28,3.66,3.64,3.38,3.40,3.70,3.83,3.64,4.04,4.11,3.75,3.97,4.58,4.01,3.80,3.53,3.92,3.88,4.05,4.50,4.53,3.84,4.43,4.68,5.14,5.40,3.88,Upgrade
PB Ratio,0.93,0.94,1.12,0.98,0.98,1.03,0.97,1.00,1.01,1.04,1.12,0.86,1.00,1.09,1.62,1.40,1.40,1.31,1.32,1.45,1.51,1.44,1.58,1.56,1.41,1.48,1.73,1.50,1.43,1.33,1.48,1.44,1.56,1.71,1.74,1.49,1.67,1.78,1.92,1.91,1.28,Upgrade
Debt / Equity Ratio,1.34,1.34,1.54,0.83,0.73,0.73,0.78,0.82,0.91,0.92,0.99,1.06,1.19,1.23,1.10,1.11,1.44,1.59,2.14,2.16,1.86,1.33,1.24,0.88,0.66,0.61,0.72,0.73,0.78,0.78,1.01,1.05,1.00,0.85,0.82,0.65,0.69,0.64,0.77,0.68,0.87,Upgrade
Dividend Yield,5.57%,1.44%,1.20%,1.40%,1.39%,1.31%,1.35%,1.34%,1.34%,1.33%,1.23%,1.61%,1.41%,1.33%,0.94%,1.01%,1.04%,1.14%,1.17%,1.08%,1.05%,1.11%,1.01%,1.01%,1.13%,1.09%,0.93%,1.06%,1.12%,1.22%,1.11%,1.15%,1.06%,0.96%,0.95%,1.11%,1.00%,0.96%,0.92%,0.94%,1.21%,Upgrade
Payout Ratio,48.50%,48.50%,50.00%,43.20%,53.30%,65.30%,46.40%,55.20%,62.70%,65.30%,58.20%,50.80%,60.40%,72.70%,78.00%,47.40%,52.20%,55.90%,52.20%,58.00%,63.50%,69.10%,284.50%,67.00%,72.30%,82.40%,74.50%,72.30%,65.20%,72.30%,59.40%,66.20%,65.20%,67.00%,78.20%,47.40%,65.20%,65.20%,66.20%,70.00%,53.30%,Upgrade
Buyback Yield / Dilution,-3.70%,-3.70%,0.19%,0.18%,0.01%,-0.25%,-0.25%,-0.26%,-0.26%,0.67%,4.01%,-0.12%,-0.04%,-0.93%,-4.38%,-0.02%,0.23%,-0.05%,-0.05%,-0.05%,0.17%,1.51%,0.97%,0.96%,0.46%,-0.44%,0.26%,0.58%,0.97%,1.27%,1.20%,1.22%,0.84%,0.37%,0.40%,-0.04%,-16.12%,-25.55%,-25.67%,-25.55%,-8.17%,Upgrade
Total Shareholder Return,1.87%,-2.26%,1.39%,1.58%,1.39%,1.06%,1.10%,1.07%,1.09%,2.00%,5.24%,1.49%,1.36%,0.40%,-3.44%,1.00%,1.27%,1.09%,1.11%,1.03%,1.22%,2.62%,1.97%,1.97%,1.60%,0.65%,1.19%,1.64%,2.09%,2.49%,2.31%,2.37%,1.90%,1.33%,1.35%,1.07%,-15.12%,-24.59%,-24.75%,-24.61%,-6.96%,Upgrade
