Metrics,Current,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,+75 Quarters
Market Capitalization,22,21,24,27,30,37,40,35,36,33,31,29,24,23,33,31,31,30,29,34,31,34,31,31,29,33,32,28,30,29,33,39,33,34,33,35,34,33,33,33,33,Upgrade
Market Cap Growth,-,-43.35%,-40.41%,-21.74%,-15.96%,11.56%,27.80%,18.54%,49.90%,45.49%,-3.86%,-4.44%,-22.42%,-24.45%,10.78%,-11.56%,0.52%,-11.79%,-5.22%,12.85%,5.27%,1.65%,-3.24%,8.21%,-1.01%,16.03%,-4.15%,-28.17%,-11.17%,-16.30%,1.21%,13.00%,-2.35%,4.01%,0.20%,5.69%,3.00%,0.51%,5.29%,4.96%,14.19%,Upgrade
Enterprise Value,9,6,-6,-7,-1,-12,-2,23,35,24,24,49,26,25,44,31,41,38,68,59,48,45,38,39,37,36,41,32,29,28,41,43,43,37,40,35,38,34,42,47,45,Upgrade
PE Ratio,11.60,10.66,13.64,18.41,15.30,17.03,15.88,13.78,14.05,16.50,18.74,17.56,18.28,13.04,20.34,20.74,23.80,20.43,18.54,33.85,31.15,39.83,33.99,20.93,25.19,29.40,29.07,24.51,28.33,22.89,24.69,28.36,17.51,18.85,17.23,16.70,14.51,12.90,12.60,12.80,13.54,Upgrade
PS Ratio,1.72,1.51,1.79,2.10,2.27,2.71,2.85,2.37,2.46,2.35,2.26,2.13,1.79,1.60,2.32,2.24,2.33,2.23,2.22,2.61,2.37,2.64,2.45,2.51,2.45,2.82,2.70,2.32,2.54,2.34,2.67,3.13,2.43,2.56,2.42,2.46,2.38,2.27,2.29,2.33,2.40,Upgrade
PB Ratio,1.30,1.14,1.48,1.89,1.43,1.34,1.12,0.99,1.02,0.98,0.84,0.80,0.67,0.63,0.91,0.86,0.89,0.87,0.86,1.03,0.92,1.02,0.91,0.88,0.85,0.98,0.95,0.81,0.84,0.83,0.98,1.16,0.99,1.01,0.98,1.02,1.01,1.00,1.04,1.05,1.05,Upgrade
Debt / Equity Ratio,-,-,-,1.39,0.94,0.73,0.56,0.57,0.71,0.93,0.81,1.30,1.04,0.56,0.70,0.57,0.57,0.73,1.62,1.20,0.75,0.60,0.59,0.58,0.72,0.59,0.59,0.57,0.57,0.58,0.59,0.59,0.60,0.59,0.59,0.59,0.59,0.61,0.63,0.74,0.63,Upgrade
Dividend Yield,5.07%,1.38%,1.20%,1.06%,0.94%,0.78%,0.71%,0.83%,0.79%,0.87%,0.91%,0.97%,1.18%,1.25%,0.87%,0.93%,0.91%,0.94%,0.96%,0.81%,0.91%,0.83%,0.90%,0.91%,0.95%,0.84%,0.87%,0.99%,0.94%,0.97%,-,0.49%,0.83%,0.81%,0.84%,0.79%,0.81%,0.83%,0.83%,0.83%,0.83%,Upgrade
Payout Ratio,58.80%,66.70%,34.50%,76.90%,90.90%,125.00%,52.60%,32.30%,58.80%,47.60%,52.60%,30.30%,-333.30%,111.10%,52.60%,47.60%,90.90%,200.00%,71.40%,62.50%,58.80%,111.10%,-200.00%,66.70%,83.30%,90.90%,66.70%,250.00%,90.90%,100.00%,0.00%,-,52.60%,71.40%,58.80%,52.60%,62.50%,58.80%,43.50%,34.50%,41.70%,Upgrade
Buyback Yield / Dilution,-0.43%,-0.43%,-0.39%,-0.37%,-0.37%,-0.39%,-0.42%,-0.45%,-0.49%,-0.52%,-0.52%,-0.49%,-0.46%,-0.44%,-0.47%,-0.48%,-0.48%,-0.60%,-0.46%,-0.62%,-0.63%,-0.44%,-0.65%,-0.39%,-0.49%,-0.48%,-0.35%,-0.43%,-0.33%,-0.41%,-0.45%,-0.50%,-0.49%,-0.49%,-0.49%,-0.49%,-0.51%,-0.50%,-0.50%,-0.50%,-0.50%,Upgrade
Total Shareholder Return,4.64%,0.95%,0.81%,0.69%,0.58%,0.39%,0.30%,0.38%,0.30%,0.34%,0.39%,0.48%,0.71%,0.81%,0.40%,0.45%,0.43%,0.35%,0.49%,0.20%,0.28%,0.39%,0.26%,0.53%,0.46%,0.35%,0.52%,0.55%,0.61%,0.55%,-0.45%,-0.00%,0.34%,0.31%,0.34%,0.30%,0.30%,0.34%,0.33%,0.33%,0.32%,Upgrade
