Metrics,Current,2023-01-31,2022-10-31,2022-07-31,2022-04-30,2022-01-31,2021-10-31,2021-07-31,2021-04-30,2021-01-31,2020-10-31,2020-07-31,2020-04-30,2020-01-31,2019-10-31,2019-07-31,2019-04-30,2019-01-31,2018-10-31,2018-07-31,2018-04-30,2018-01-31,2017-10-31,2017-07-31,2017-04-30,2017-01-31,2016-10-31,2016-07-31,2016-04-30,2016-01-31,2015-10-31,2015-07-31,2015-04-30,2015-01-31,2014-10-31,2014-07-31,2014-04-30,2014-01-31,2013-10-31,2013-07-31,2013-04-30,+46 Quarters
Market Capitalization,"110,872","126,096","116,020","117,199","131,224","145,969","131,686","120,680","124,857","102,774","80,166","80,257","75,708","100,158","104,461","106,968","104,278","103,070","102,183","109,037","103,455","112,041","105,604","95,740","87,474","96,167","84,234","80,874","82,601","70,238","75,733","74,607","85,223","73,536","90,584","96,082","88,433","79,486","84,220","77,297","75,203",Upgrade
Market Cap Growth,-,-13.61%,-11.90%,-2.88%,5.10%,42.03%,64.27%,50.37%,64.92%,2.61%,-23.26%,-24.97%,-27.40%,-2.82%,2.23%,-1.90%,0.80%,-8.01%,-3.24%,13.89%,18.27%,16.51%,25.37%,18.38%,5.90%,36.92%,11.23%,8.40%,-3.08%,-4.48%,-16.39%,-22.35%,-3.63%,-7.49%,7.56%,24.30%,17.59%,3.62%,14.73%,9.00%,-1.32%,Upgrade
Enterprise Value,"170,031","185,009","159,912","153,260","161,920","149,907","126,069","91,727","177,226","137,785","27,691","188,140","180,471","278,469","99,707","273,256","230,747","198,232","94,973","176,174","174,634","167,955","152,317","149,238","127,101","121,792","61,116","64,634","70,350","58,383","60,184","59,772","72,121","56,342","67,749","90,442","88,104","68,969","67,187","92,601","95,830",Upgrade
PE Ratio,9.84,11.28,9.32,10.64,11.29,12.56,11.62,9.95,10.89,11.12,9.03,11.52,10.32,11.10,11.97,12.13,12.29,12.09,12.04,13.24,12.46,13.70,13.20,12.16,12.38,13.98,12.85,12.74,12.54,12.14,12.51,12.42,13.52,12.02,13.17,13.78,13.86,13.18,13.63,12.39,11.55,Upgrade
PS Ratio,2.98,3.38,3.27,3.43,3.74,4.23,3.83,3.52,3.53,3.02,2.41,2.55,2.54,3.20,3.33,3.43,3.48,3.42,3.44,3.78,3.51,3.81,3.76,3.39,3.36,3.65,3.29,3.16,3.15,3.03,3.16,3.15,3.42,3.12,3.40,3.55,3.34,3.13,3.23,2.79,2.79,Upgrade
PB Ratio,1.33,1.51,1.44,1.49,1.66,1.79,1.64,1.53,1.63,1.39,1.10,1.16,1.14,1.50,1.56,1.62,1.65,1.65,1.69,1.88,1.74,1.93,1.84,1.68,1.58,1.77,1.56,1.53,1.57,1.40,1.52,1.51,1.73,1.53,1.86,1.97,1.86,1.69,1.76,1.61,1.53,Upgrade
Debt / Equity Ratio,2.05,2.05,1.85,1.79,1.73,1.74,1.59,1.37,2.74,2.81,1.07,3.37,3.21,3.11,0.28,2.98,2.40,1.97,0.33,1.68,1.73,1.64,1.56,1.63,1.51,1.28,0.37,0.53,0.54,0.51,0.39,0.52,0.54,0.52,0.38,0.63,0.69,0.67,0.29,0.82,0.88,Upgrade
Dividend Yield,4.54%,1.02%,1.03%,1.05%,0.99%,0.87%,0.86%,0.95%,0.91%,1.10%,1.34%,1.78%,1.89%,1.34%,1.30%,1.27%,1.30%,1.19%,1.21%,1.13%,1.19%,0.99%,1.06%,1.16%,1.27%,1.06%,1.21%,1.26%,1.23%,1.35%,1.25%,1.27%,1.11%,1.18%,0.96%,0.90%,0.98%,1.99%,1.86%,1.94%,1.99%,Upgrade
Payout Ratio,44.60%,114.90%,25.00%,50.40%,43.10%,42.90%,38.10%,41.90%,38.60%,45.50%,27.70%,87.50%,139.20%,61.10%,62.90%,55.40%,58.50%,69.10%,55.60%,53.60%,55.30%,60.00%,54.50%,51.80%,61.70%,55.00%,61.50%,58.30%,64.50%,60.90%,69.60%,55.40%,63.30%,54.80%,57.50%,45.70%,49.10%,89.50%,104.40%,105.60%,92.20%,Upgrade
Buyback Yield / Dilution,0.12%,0.12%,0.17%,0.67%,-0.02%,-0.43%,-0.20%,-0.20%,-0.20%,-0.20%,0.98%,0.98%,0.98%,0.98%,0.66%,0.66%,0.66%,0.66%,0.81%,0.81%,0.81%,0.81%,-0.08%,-0.08%,-0.36%,-0.19%,-0.17%,-0.28%,-0.03%,-0.42%,-0.49%,-0.50%,-0.47%,-0.47%,-0.48%,0.09%,0.14%,0.22%,0.08%,-0.88%,-1.22%,Upgrade
Total Shareholder Return,4.66%,1.14%,1.19%,1.72%,0.96%,0.44%,0.66%,0.75%,0.71%,0.90%,2.32%,2.76%,2.87%,2.32%,1.95%,1.92%,1.95%,1.85%,2.02%,1.95%,2.01%,1.80%,0.98%,1.09%,0.91%,0.87%,1.05%,0.99%,1.21%,0.93%,0.76%,0.77%,0.64%,0.72%,0.48%,0.99%,1.12%,2.21%,1.93%,1.06%,0.77%,Upgrade
