Metrics,Current,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,+27 Quarters
Market Capitalization,414,397,270,278,391,391,646,811,748,815,"1,134","1,355","1,362","1,654","1,696","2,131","1,707","1,427","1,757","1,853","1,757","1,259",732,499,503,478,445,411,463,534,440,508,496,331,275,343,375,302,262,301,301,Upgrade
Market Cap Growth,-,1.69%,-58.29%,-65.75%,-47.74%,-52.04%,-42.99%,-40.14%,-45.08%,-50.71%,-33.13%,-36.44%,-20.22%,15.88%,-3.47%,15.03%,-2.81%,13.30%,139.89%,271.56%,249.40%,163.37%,64.66%,21.44%,8.54%,-10.43%,1.05%,-19.16%,-6.71%,61.23%,60.22%,48.27%,32.54%,9.77%,4.76%,13.76%,24.38%,-8.19%,-9.88%,-12.23%,-3.94%,Upgrade
Enterprise Value,301,282,156,131,169,188,445,605,515,594,901,"1,134","1,108","1,412","1,461","1,874","1,360","1,079","1,403","1,418","1,279",815,318,45,60,34,5,-49,-31,47,-16,49,69,-121,-170,-79,-35,-119,-147,-114,-111,Upgrade
PE Ratio,28.71,27.63,47.81,47.12,33.46,9.97,14.49,16.02,13.62,19.87,-1817.31,108.35,109.02,61.27,22.88,26.59,18.24,16.17,19.28,22.60,21.78,18.55,12.26,10.72,16.70,21.01,21.45,18.52,15.25,16.50,15.39,17.97,20.49,12.68,10.60,13.84,19.47,19.13,17.64,21.86,19.34,Upgrade
PS Ratio,1.04,1.00,0.69,0.65,0.87,0.77,1.26,1.53,1.35,1.63,2.25,2.80,2.76,3.12,3.38,4.17,3.18,2.84,3.66,3.43,3.09,2.04,1.13,0.76,0.77,0.81,0.81,0.86,1.08,1.41,1.08,1.30,1.36,0.95,0.84,1.11,1.27,1.04,0.95,1.12,1.14,Upgrade
PB Ratio,1.79,1.71,1.24,1.23,1.44,1.36,2.22,2.79,2.63,2.91,4.13,5.13,5.12,5.99,5.35,6.42,4.43,3.75,4.31,3.04,2.82,2.15,1.29,0.92,1.03,1.00,0.92,0.86,0.90,1.05,0.87,0.98,0.98,0.64,0.53,0.68,0.75,0.60,0.54,0.63,0.64,Upgrade
Debt / Equity Ratio,0.11,0.11,0.11,0.12,0.11,0.12,0.10,0.10,0.10,0.10,0.11,0.10,0.10,0.09,0.08,0.08,0.07,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
Current Ratio,2.41,2.41,2.63,2.57,2.74,2.49,2.67,2.75,2.40,2.49,2.92,2.83,2.79,2.83,2.95,2.87,2.84,3.38,3.70,4.78,5.45,6.24,4.23,4.91,4.26,4.95,5.69,4.96,6.46,7.19,8.63,8.48,9.77,9.84,10.02,8.55,9.55,9.36,11.53,11.86,10.76,Upgrade
Dividend Yield,40.55%,-,-,58.03%,-,41.22%,24.93%,19.87%,35.91%,32.95%,23.69%,43.62%,-,19.50%,19.07%,17.93%,16.45%,18.54%,18.52%,17.56%,14.84%,20.42%,-,30.72%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
Payout Ratio,58.10%,0.00%,0.00%,167.50%,0.00%,480.00%,161.20%,81.30%,63.20%,204.40%,121.60%,216.90%,0.00%,-50.00%,66.60%,-,64.40%,78.50%,57.10%,63.50%,63.20%,73.50%,0.00%,37.10%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,-,0.00%,0.00%,-,-,Upgrade
Buyback Yield / Dilution,-0.02%,-0.07%,-0.02%,-0.00%,0.03%,0.00%,0.00%,0.00%,0.00%,0.03%,0.32%,15.67%,4.37%,-1.57%,17.15%,2.06%,13.79%,17.74%,-2.44%,-1.96%,-7.40%,-5.97%,-4.76%,-5.77%,-0.89%,-0.61%,-0.94%,-0.20%,-0.08%,-16.40%,-19.51%,-19.73%,-15.19%,-3.74%,-0.60%,-0.14%,-,0.66%,0.46%,0.37%,0.37%,Upgrade
Total Shareholder Return,-0.02%,-0.07%,-0.02%,58.03%,0.03%,41.22%,24.93%,19.87%,35.91%,32.98%,24.01%,59.29%,4.37%,17.93%,36.22%,19.99%,30.24%,36.27%,16.07%,15.61%,7.43%,14.45%,-4.76%,24.95%,-0.89%,-0.61%,-0.94%,-0.20%,-0.08%,-16.40%,-19.51%,-19.73%,-15.19%,-3.74%,-0.60%,-0.14%,-,0.66%,0.46%,0.37%,0.37%,Upgrade
