Metrics,Current,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,+32 Quarters
Market Capitalization,103,-,97,102,114,103,120,94,99,74,68,54,48,72,72,70,69,65,93,94,81,70,75,78,79,66,65,66,63,60,63,63,63,60,62,63,52,46,45,45,41,Upgrade
Market Cap Growth,-,-,-19.30%,7.90%,15.40%,39.13%,77.67%,73.25%,104.26%,3.97%,-5.41%,-22.66%,-29.88%,10.21%,-23.15%,-24.88%,-14.81%,-7.57%,23.91%,19.62%,3.31%,6.99%,14.95%,18.81%,23.98%,9.70%,4.58%,5.13%,0.76%,-0.82%,0.88%,-0.24%,20.35%,32.30%,39.21%,39.69%,28.07%,56.60%,52.30%,64.98%,41.01%,Upgrade
Enterprise Value,-12,-31,134,130,103,117,168,93,111,103,111,51,87,85,40,93,55,100,101,77,73,16,89,125,120,110,113,99,95,99,89,102,76,73,72,82,69,76,65,51,53,Upgrade
PE Ratio,8.23,0,6.10,5.65,7.26,7.02,7.92,6.05,7.47,6.35,5.73,6.14,5.02,9.75,8.75,15.02,12.13,14.48,15.47,16.04,11.67,36.66,18.77,21.06,22.30,13.81,13.64,13.15,11.93,11.65,12.21,8.98,9.13,8.33,13.10,12.27,10.80,9.76,9.93,10.91,10.18,Upgrade
PS Ratio,2.07,0,8.06,8.04,9.66,9.71,10.99,8.92,10.02,7.86,7.58,6.92,5.74,10.24,10.56,12.06,11.45,10.63,15.61,16.21,13.36,12.19,15.20,16.32,16.44,13.06,13.42,11.69,12.29,12.01,12.79,13.32,11.04,12.66,12.72,13.84,11.05,9.57,9.83,10.08,9.11,Upgrade
PB Ratio,1.16,0,1.15,1.20,1.37,1.23,1.47,1.19,1.31,0.98,0.92,0.76,0.71,1.06,1.08,1.09,1.09,1.06,1.54,1.56,1.36,1.18,1.24,1.30,1.33,1.12,1.08,1.11,1.08,1.04,1.10,0.91,0.90,0.89,0.94,0.97,0.83,0.74,0.73,0.74,0.64,Upgrade
Debt / Equity Ratio,11.60,11.60,11.36,10.58,10.73,10.37,10.25,10.42,10.74,10.45,10.36,10.94,9.58,9.33,9.24,8.82,8.88,9.11,8.84,8.73,8.66,9.24,7.91,7.89,7.84,7.76,7.52,7.72,7.91,7.96,7.87,6.11,5.82,5.80,6.05,6.13,6.27,6.37,6.50,6.06,5.91,Upgrade
Current Ratio,14.91,14.91,22.18,22.51,26.44,15.75,147.66,190.48,206.74,172.99,147.26,139.74,152.84,186.90,180.33,160.99,180.85,205.79,232.87,303.60,220.33,192.49,199.40,196.42,167.70,201.15,123.24,49.37,144.10,123.30,122.66,180.86,199.17,171.60,185.74,318.95,302.87,117.83,116.99,136.10,118.02,Upgrade
Asset Turnover,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,Upgrade,
Return on Equity (ROE),5.14%,4.71%,5.32%,4.70%,4.37%,4.63%,4.94%,4.39%,3.87%,4.02%,3.11%,3.54%,2.72%,3.08%,1.81%,2.25%,1.82%,2.49%,2.43%,2.91%,0.80%,1.65%,1.54%,1.49%,2.03%,1.99%,2.11%,2.27%,2.24%,2.25%,2.52%,2.48%,2.68%,1.80%,1.97%,1.91%,1.90%,1.83%,1.68%,1.58%,Upgrade,
Return on Assets (ROA),0.41%,0.38%,0.46%,0.40%,0.38%,0.41%,0.43%,0.37%,0.34%,0.35%,0.26%,0.33%,0.26%,0.30%,0.18%,0.23%,0.18%,0.25%,0.25%,0.30%,0.08%,0.19%,0.17%,0.17%,0.23%,0.23%,0.24%,0.25%,0.25%,0.25%,0.35%,0.36%,0.39%,0.26%,0.28%,0.26%,0.26%,0.24%,0.24%,0.23%,Upgrade,
