Metrics,Current,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,+61 Quarters
Market Capitalization,450,528,667,612,546,634,660,628,591,583,431,286,353,337,588,545,547,507,484,587,655,633,639,602,550,519,523,373,302,276,326,330,344,330,228,213,255,262,173,168,157,Upgrade
Market Cap Growth,-,-16.77%,1.11%,-2.56%,-7.75%,8.82%,53.07%,119.32%,67.50%,72.80%,-26.77%,-47.48%,-35.43%,-33.50%,21.48%,-7.13%,-16.46%,-19.80%,-24.24%,-2.47%,18.97%,21.83%,22.19%,61.30%,82.09%,87.95%,60.54%,13.10%,-12.19%,-16.38%,42.92%,55.15%,34.82%,26.31%,31.53%,27.00%,62.40%,95.53%,38.69%,15.51%,14.21%,Upgrade
Enterprise Value,728,806,"1,008",688,545,796,661,210,620,488,168,12,488,286,717,592,450,471,523,735,860,810,656,617,660,552,505,344,393,313,390,348,487,352,346,185,133,333,277,215,111,Upgrade
PE Ratio,5.80,6.67,8.98,8.93,8.72,11.15,11.65,14.02,13.39,15.34,16.45,8.09,10.36,9.03,12.41,11.87,12.31,11.33,10.97,13.41,15.12,16.09,17.52,18.01,18.13,17.92,19.77,15.88,13.87,13.51,16.32,16.64,18.78,19.59,15.32,16.27,22.84,27.83,18.73,21.14,17.88,Upgrade
PS Ratio,1.84,2.16,2.83,2.71,2.53,3.07,3.24,3.22,3.10,3.24,2.75,1.82,2.29,2.17,3.44,3.29,3.41,3.17,3.11,3.81,4.25,4.33,4.57,4.52,4.42,4.30,4.44,3.28,2.75,2.63,3.23,3.41,3.74,3.73,2.72,2.67,3.36,3.63,2.48,2.49,2.36,Upgrade
PB Ratio,0.81,0.95,1.25,1.19,1.05,1.21,1.21,1.16,1.10,1.12,0.82,0.55,0.70,0.68,1.17,1.10,1.11,1.05,1.03,1.29,1.50,1.50,1.58,1.59,1.54,1.52,1.61,1.21,1.02,0.98,1.18,1.24,1.33,1.33,0.94,1.13,1.40,1.49,1.02,1.33,1.27,Upgrade
Debt / Equity Ratio,0.95,0.95,1.00,0.36,0.29,0.53,0.27,0.36,0.43,0.73,0.74,0.77,1.49,1.46,0.67,0.55,0.42,0.42,0.43,0.60,0.62,0.78,0.32,0.28,0.57,0.44,0.37,0.42,0.58,0.41,0.49,0.35,0.70,0.38,0.62,0.50,0.51,0.98,0.81,0.69,0.17,Upgrade
Dividend Yield,0.80%,0.17%,0.13%,0.15%,0.17%,0.15%,0.14%,0.15%,0.16%,0.17%,0.22%,0.33%,0.27%,0.28%,0.16%,0.18%,0.18%,0.19%,0.20%,0.16%,0.15%,0.15%,0.14%,0.15%,0.16%,0.17%,0.16%,0.22%,0.27%,0.29%,0.24%,0.23%,0.22%,0.23%,0.27%,0.28%,0.23%,0.22%,0.26%,0.27%,0.28%,Upgrade
Payout Ratio,4.60%,4.90%,4.30%,4.50%,4.50%,6.80%,6.20%,6.60%,6.60%,7.10%,31.20%,6.90%,11.40%,71.40%,7.80%,7.90%,8.50%,8.50%,8.90%,8.90%,7.90%,8.60%,8.60%,8.80%,11.10%,10.60%,11.60%,11.60%,12.20%,14.30%,18.50%,14.30%,14.70%,14.70%,15.60%,15.20%,15.60%,19.20%,20.00%,22.70%,21.70%,Upgrade
Buyback Yield / Dilution,2.71%,3.61%,3.83%,4.43%,4.13%,3.00%,1.58%,-0.74%,-1.99%,-2.37%,0.58%,1.81%,2.60%,2.94%,1.01%,-1.27%,-2.46%,-3.96%,-5.36%,-6.16%,-7.56%,-8.43%,-7.74%,-8.69%,-8.66%,-8.88%,-7.20%,-8.02%,-7.28%,-6.28%,-28.64%,-29.10%,-29.96%,-29.84%,-35.35%,-32.65%,-30.89%,-30.16%,-2.24%,-2.20%,-1.61%,Upgrade
Total Shareholder Return,3.52%,3.78%,3.97%,4.58%,4.30%,3.14%,1.73%,-0.58%,-1.83%,-2.20%,0.80%,2.14%,2.87%,3.23%,1.17%,-1.09%,-2.28%,-3.77%,-5.16%,-6.00%,-7.41%,-8.28%,-7.60%,-8.54%,-8.49%,-8.71%,-7.04%,-7.79%,-7.01%,-5.99%,-28.40%,-28.87%,-29.74%,-29.61%,-35.08%,-32.37%,-30.66%,-29.94%,-1.98%,-1.93%,-1.33%,Upgrade
