Metrics,Current,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,+70 Quarters
Market Capitalization,"43,964","55,197","64,797","59,907","68,374","78,869","83,289","88,127","84,867","83,083","70,185","54,003","55,462","52,450","92,603","87,206","83,424","77,134","73,855","86,030","82,156","83,421","88,916","89,644","87,500","87,245","87,312","73,408","69,626","70,518","74,637","72,219","76,950","77,785","80,433","75,375","78,632","78,114","73,783","67,280","66,865",Upgrade
Market Cap Growth,-,-30.01%,-22.20%,-32.02%,-19.43%,-5.07%,18.67%,63.19%,53.02%,58.40%,-24.21%,-38.07%,-33.52%,-32.00%,25.38%,1.37%,1.54%,-7.54%,-16.94%,-4.03%,-6.11%,-4.38%,1.84%,22.12%,25.67%,23.72%,16.98%,1.65%,-9.52%,-9.34%,-7.21%,-4.19%,-2.14%,-0.42%,9.01%,12.03%,17.60%,23.55%,22.85%,3.49%,9.76%,Upgrade
Enterprise Value,"75,656","86,889","82,300","75,549","83,621","88,539","98,305","75,982","90,067","89,099","60,668","66,122","66,244","84,287","134,088","127,787","122,532","115,095","107,881","130,710","118,443","115,079","118,321","119,475","110,762","115,057","118,893","103,417","110,962","118,186","123,445","121,188","120,950","127,043","131,932","130,005","120,988","125,261","112,963","100,543","106,150",Upgrade
PE Ratio,7.65,9.81,11.78,9.62,10.61,11.44,10.95,11.83,12.11,14.56,15.19,11.73,11.25,8.66,14.07,12.54,12.16,11.34,10.89,13.00,12.90,13.62,15.04,15.75,15.51,15.45,15.62,13.10,12.46,12.66,13.31,12.84,13.72,13.85,14.41,13.58,14.18,14.14,13.29,12.21,12.12,Upgrade
PS Ratio,1.87,2.35,2.92,2.64,3.00,3.42,3.49,3.75,3.73,3.97,3.61,2.79,2.83,2.50,4.33,4.04,3.91,3.64,3.49,4.11,3.96,4.07,4.38,4.48,4.41,4.39,4.45,3.75,3.59,3.71,3.94,3.81,4.11,4.13,4.30,4.09,4.28,4.32,4.09,3.72,3.68,Upgrade
PB Ratio,0.83,1.04,1.28,1.26,1.41,1.54,1.52,1.64,1.60,1.61,1.32,1.03,1.07,1.02,1.79,1.63,1.58,1.48,1.45,1.71,1.66,1.70,1.81,1.84,1.81,1.83,1.85,1.54,1.47,1.51,1.62,1.60,1.73,1.76,1.85,1.75,1.84,1.86,1.80,1.68,1.69,Upgrade
Debt / Equity Ratio,1.87,1.87,1.40,1.21,1.12,1.05,0.80,0.96,0.94,0.96,1.00,1.07,1.22,1.53,1.23,1.04,1.06,1.08,1.09,1.29,1.11,1.03,1.00,1.03,1.08,1.01,1.00,1.12,1.17,1.25,1.30,1.32,1.39,1.43,1.43,1.41,1.29,1.30,1.16,1.12,1.16,Upgrade
Dividend Yield,6.63%,1.33%,1.11%,1.19%,1.00%,0.87%,0.82%,0.77%,0.74%,0.76%,0.90%,1.17%,1.14%,1.22%,0.71%,0.76%,0.71%,0.77%,0.81%,0.70%,0.60%,0.60%,0.56%,0.56%,0.54%,0.55%,0.55%,0.65%,0.63%,0.63%,0.60%,0.62%,0.59%,0.56%,0.55%,0.59%,0.57%,0.54%,0.57%,0.63%,0.64%,Upgrade
Payout Ratio,50.70%,46.20%,85.70%,41.40%,46.50%,46.50%,43.00%,35.40%,32.60%,29.00%,44.70%,42.40%,102.40%,58.30%,46.70%,36.20%,33.90%,36.60%,33.60%,34.90%,29.40%,30.90%,30.90%,33.70%,32.90%,34.10%,34.60%,33.30%,30.70%,33.10%,31.90%,31.50%,31.90%,31.80%,30.60%,31.40%,31.00%,31.50%,30.30%,30.30%,30.30%,Upgrade
Buyback Yield / Dilution,-3.10%,-3.10%,-1.21%,-0.13%,0.20%,1.13%,1.53%,1.53%,1.13%,1.05%,3.15%,4.50%,5.34%,5.36%,3.77%,3.37%,3.28%,3.14%,2.88%,2.68%,2.60%,2.59%,2.40%,2.21%,2.37%,2.41%,2.74%,2.83%,2.70%,2.57%,2.28%,2.27%,2.31%,2.13%,2.13%,1.95%,1.73%,2.09%,2.50%,2.85%,2.37%,Upgrade
Total Shareholder Return,3.53%,-1.76%,-0.10%,1.06%,1.20%,2.00%,2.35%,2.30%,1.87%,1.81%,4.05%,5.67%,6.48%,6.57%,4.48%,4.13%,3.99%,3.91%,3.69%,3.38%,3.20%,3.18%,2.97%,2.78%,2.91%,2.96%,3.28%,3.49%,3.33%,3.20%,2.88%,2.89%,2.90%,2.70%,2.67%,2.54%,2.29%,2.63%,3.07%,3.48%,3.01%,Upgrade
