Metrics,Current,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,+70 Quarters
Market Capitalization,445,408,269,278,382,392,397,476,484,568,393,348,418,383,609,584,568,495,491,497,474,448,474,535,437,457,527,498,422,333,279,310,421,417,472,427,445,510,420,402,278,Upgrade
Market Cap Growth,-,3.90%,-32.23%,-41.66%,-21.05%,-30.89%,1.09%,36.99%,15.63%,48.36%,-35.53%,-40.49%,-26.34%,-22.76%,24.18%,17.60%,19.90%,10.48%,3.52%,-7.20%,8.38%,-1.80%,-10.07%,7.40%,3.51%,37.32%,88.78%,60.59%,0.28%,-20.26%,-40.88%,-27.25%,-5.43%,-18.15%,12.43%,6.06%,60.42%,77.04%,37.05%,71.26%,32.56%,Upgrade
Enterprise Value,728,723,570,612,704,686,633,695,687,770,588,551,677,651,852,836,849,775,628,656,653,652,646,712,624,632,634,641,601,518,450,511,613,622,577,570,589,647,482,537,404,Upgrade
PE Ratio,-32.05,-32.05,-14.70,-108.31,16.07,13.20,12.94,12.39,9.37,12.41,13.88,30.01,-236.78,-76.18,48.81,18.41,19.87,21.07,18.89,41.30,29.71,15.70,17.13,14.30,11.95,13.05,14.66,-21.23,-11.97,-8.35,-6.14,32.67,20.50,15.47,15.42,11.19,10.77,10.64,8.24,7.40,4.69,Upgrade
PS Ratio,0.33,0.32,0.22,0.23,0.32,0.34,0.35,0.43,0.45,0.55,0.39,0.35,0.41,0.37,0.58,0.55,0.53,0.46,0.44,0.43,0.40,0.38,0.41,0.47,0.38,0.39,0.45,0.42,0.35,0.27,0.23,0.25,0.34,0.34,0.39,0.35,0.37,0.41,0.34,0.31,0.22,Upgrade
PB Ratio,2.88,2.85,2.16,1.71,2.06,2.00,1.87,2.16,2.24,2.80,2.10,1.90,2.88,2.71,3.83,3.55,3.53,3.05,2.87,2.67,2.60,2.36,2.60,2.85,2.55,2.80,3.43,3.46,3.10,2.75,2.46,1.88,2.49,2.52,2.73,1.92,2.09,2.57,2.10,2.40,1.71,Upgrade
Debt / Equity Ratio,2.51,2.51,2.78,2.25,1.99,1.75,1.36,1.16,1.15,1.21,1.28,1.38,2.19,2.50,1.85,1.81,1.99,2.02,1.11,1.15,1.24,1.41,1.24,1.33,1.44,1.49,1.22,1.49,1.74,1.97,2.17,1.57,1.51,1.49,0.91,0.85,0.90,0.94,0.69,1.11,1.07,Upgrade
Current Ratio,1.29,1.29,1.26,1.30,1.22,1.24,1.14,1.37,1.38,1.34,1.24,1.42,1.38,1.47,1.33,1.31,1.32,1.34,1.42,1.38,1.46,1.64,1.44,1.68,1.68,1.67,1.58,1.53,1.48,1.45,1.43,1.46,1.53,1.44,1.42,1.30,1.31,1.15,1.17,1.21,1.22,Upgrade
Dividend Yield,2.85%,-,-,-,-,-,-,0.68%,0.68%,0.57%,0.68%,0.62%,0.38%,0.97%,-,0.65%,0.67%,0.77%,0.80%,0.79%,0.81%,0.88%,0.84%,0.74%,0.91%,0.87%,0.75%,0.79%,0.93%,1.17%,1.39%,1.25%,0.93%,0.93%,0.83%,0.91%,0.62%,0.55%,0.66%,0.69%,0.80%,Upgrade
Payout Ratio,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,28.60%,27.30%,54.50%,27.80%,8.70%,27.30%,-33.30%,0.00%,33.30%,116.70%,58.30%,29.20%,46.70%,-175.00%,43.80%,-233.30%,31.80%,36.80%,46.70%,50.00%,33.30%,43.80%,41.20%,-7.60%,-700.00%,87.50%,116.70%,100.00%,36.80%,26.30%,38.50%,25.00%,20.00%,12.50%,Upgrade
Buyback Yield / Dilution,5.70%,5.70%,6.71%,10.96%,9.75%,3.03%,1.21%,-0.93%,-2.66%,-0.81%,0.36%,0.18%,2.04%,2.45%,3.91%,3.37%,1.63%,3.13%,1.55%,1.43%,3.11%,1.24%,-0.97%,-0.52%,-1.53%,-2.59%,-1.69%,-1.55%,-0.21%,0.36%,0.70%,0.33%,-0.40%,-0.06%,-0.23%,-0.21%,-0.30%,-0.94%,-1.06%,-0.73%,-0.90%,Upgrade
Total Shareholder Return,8.61%,5.70%,6.71%,10.96%,9.75%,3.03%,1.21%,-0.25%,-1.99%,-0.24%,1.04%,0.80%,2.42%,3.42%,3.91%,4.02%,2.29%,3.90%,2.35%,2.22%,3.93%,2.12%,-0.13%,0.22%,-0.62%,-1.72%,-0.94%,-0.75%,0.72%,1.53%,2.08%,1.58%,0.53%,0.87%,0.59%,0.70%,0.32%,-0.39%,-0.39%,-0.03%,-0.10%,Upgrade
