Metrics,Current,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,+99 Quarters
Market Capitalization,"3,224","4,499","4,636","4,298","5,446","3,218","2,372","2,205","2,127","1,684",881,909,684,"2,296","1,775","2,085","1,920","2,190","2,565","2,855","2,689","2,268","2,084","1,999","2,833","2,911","2,188","2,143","2,011","2,258","2,287","2,489","2,237","2,165","1,934","2,360","2,387","2,420","1,898","1,724","1,500",Upgrade
Market Cap Growth,-,39.80%,95.42%,94.90%,156.02%,91.09%,169.27%,142.61%,211.24%,-26.64%,-50.35%,-56.39%,-64.41%,4.85%,-30.81%,-26.99%,-28.59%,-3.46%,23.09%,42.84%,-5.06%,-22.08%,-4.76%,-6.73%,40.86%,28.92%,-4.32%,-13.89%,-10.12%,4.29%,18.21%,5.49%,-6.26%,-10.56%,1.91%,36.89%,59.10%,76.27%,38.34%,25.70%,21.43%,Upgrade
Enterprise Value,"-7,155","6,064","5,610","4,124","4,250","2,406","2,232","1,556","1,830","1,568",837,652,702,"2,264",980,"1,564","1,228","1,863","2,290","2,538","2,415","3,102","2,519","2,366","2,961","3,323","2,450","2,259","1,755","2,215","2,109","2,368","1,777","1,912","1,800","2,220","1,906","2,005","1,452","1,122",577,Upgrade
PE Ratio,7.15,11.49,9.39,8.46,11.85,-23.21,8.16,7.30,6.52,6.12,2.98,3.72,7.04,8.72,6.96,9.82,9.31,11.62,9.62,13.21,12.57,15.11,13.18,13.19,18.59,19.32,14.46,15.45,22.30,26.66,16.65,15.67,17.34,18.88,16.81,19.11,20.98,21.85,19.09,20.76,18.03,Upgrade
PS Ratio,1.75,9.49,9.66,9.55,12.37,8.58,8.92,7.82,8.16,6.58,3.31,3.47,2.80,9.35,7.33,9.21,8.86,10.33,12.00,13.31,12.39,12.29,11.17,10.77,15.27,15.45,11.80,11.78,11.38,12.64,13.14,13.70,12.47,12.74,11.06,13.65,14.20,14.45,11.66,9.89,8.86,Upgrade
PB Ratio,0.75,1.04,1.11,0.97,1.17,0.61,0.78,0.72,0.75,0.60,0.32,0.33,0.25,0.86,0.71,0.90,0.86,0.99,1.21,1.38,1.31,1.32,1.23,1.18,1.66,1.69,1.27,1.25,1.20,1.36,1.39,1.48,1.36,1.35,1.20,1.49,1.54,1.60,1.28,1.18,1.02,Upgrade
Debt / Equity Ratio,10.28,10.28,10.45,9.76,9.17,8.08,8.28,8.00,8.13,7.53,7.47,7.50,6.84,6.84,6.97,7.14,7.23,7.16,7.15,7.31,7.34,7.93,7.68,7.77,7.73,7.54,7.47,7.25,7.29,7.34,7.38,7.12,7.28,7.30,7.12,7.17,7.45,7.61,7.72,8.05,8.14,Upgrade
Current Ratio,4.50,4.50,6.68,12.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.49,18.69,31.94,0,120.49,0,0,0,170.52,0,0,0,1528.77,0,0,0,0,0,0,0,Upgrade
Asset Turnover,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,Upgrade,
Return on Equity (ROE),2.27%,2.96%,2.86%,2.48%,-0.66%,2.41%,2.46%,2.89%,2.44%,2.65%,2.24%,0.90%,2.45%,2.56%,2.28%,2.32%,2.14%,3.15%,2.61%,2.60%,2.19%,2.32%,2.24%,2.24%,2.19%,2.19%,2.03%,1.34%,1.28%,2.09%,2.36%,1.96%,1.78%,1.79%,1.94%,1.83%,1.83%,1.68%,1.42%,1.42%,Upgrade,
Return on Assets (ROA),0.20%,0.26%,0.27%,0.24%,-0.07%,0.26%,0.27%,0.32%,0.29%,0.31%,0.26%,0.12%,0.31%,0.32%,0.28%,0.28%,0.26%,0.39%,0.31%,0.31%,0.25%,0.27%,0.26%,0.26%,0.26%,0.26%,0.25%,0.16%,0.15%,0.25%,0.29%,0.24%,0.22%,0.22%,0.24%,0.22%,0.21%,0.19%,0.16%,0.16%,Upgrade,
Return on Capital (ROIC),0.42%,0.36%,0.33%,0.30%,-0.05%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.28%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.23%,0.00%,0.00%,0.00%,Upgrade,
Earnings Yield,14.37%,2.18%,2.66%,2.95%,2.11%,-1.08%,3.07%,3.43%,3.83%,4.09%,8.38%,6.73%,3.55%,2.87%,3.59%,2.55%,2.69%,2.15%,2.60%,1.89%,1.99%,1.65%,1.90%,1.90%,1.34%,1.29%,1.73%,1.62%,1.12%,0.94%,1.50%,1.60%,1.44%,1.32%,1.49%,1.31%,1.19%,1.14%,1.31%,1.20%,1.39%,Upgrade
FCF Yield,25.70%,5.37%,4.43%,3.94%,3.89%,27.01%,3.58%,6.92%,-0.29%,1.74%,15.72%,-12.50%,17.04%,2.74%,1.65%,0.29%,4.49%,0.53%,2.69%,1.30%,2.45%,-0.12%,4.11%,-0.20%,2.33%,1.45%,2.17%,-0.21%,1.64%,0.65%,2.87%,1.45%,-0.61%,1.28%,0.60%,1.59%,2.02%,1.51%,4.35%,1.38%,2.37%,Upgrade
Dividend Yield,5.07%,0.94%,0.92%,0.99%,0.78%,1.24%,1.00%,1.05%,1.03%,1.30%,2.42%,2.35%,3.12%,0.84%,1.09%,0.82%,0.88%,0.77%,0.65%,0.49%,0.52%,0.56%,0.61%,0.57%,0.41%,0.40%,0.54%,0.44%,0.47%,0.42%,0.41%,0.29%,0.32%,0.33%,0.37%,0.21%,0.20%,0.20%,0.25%,0.05%,0.06%,Upgrade
Payout Ratio,148.51%,43.41%,34.43%,33.54%,37.13%,-115.51%,32.70%,30.53%,26.82%,31.77%,28.91%,34.99%,87.99%,29.44%,30.40%,32.30%,32.67%,35.97%,25.08%,25.69%,26.14%,33.71%,32.02%,30.03%,30.64%,31.09%,31.01%,27.23%,41.79%,44.48%,27.55%,18.27%,22.42%,25.17%,24.95%,15.67%,16.70%,17.19%,19.04%,4.55%,4.55%,Upgrade
Buyback Yield / Dilution,-69.69%,-69.69%,-69.34%,-73.58%,-82.32%,-5.05%,-5.26%,-2.93%,1.93%,18.79%,-1.33%,-1.92%,-5.03%,2.95%,-2.70%,-1.85%,-0.78%,-56.04%,-8.47%,-8.22%,-5.45%,11.01%,3.66%,3.34%,0.81%,0.44%,1.97%,2.33%,2.13%,2.20%,-0.10%,-0.61%,-0.73%,-0.90%,-0.89%,-1.01%,-1.26%,-1.15%,-1.05%,-0.91%,-3.25%,Upgrade
Total Shareholder Return,-64.62%,-68.74%,-68.43%,-72.59%,-81.54%,-3.80%,-4.26%,-1.88%,2.96%,20.09%,1.10%,0.43%,-1.91%,3.80%,-1.61%,-1.03%,0.09%,-55.26%,-7.82%,-7.74%,-4.93%,11.56%,4.27%,3.91%,1.22%,0.85%,2.51%,2.77%,2.60%,2.62%,0.32%,-0.31%,-0.41%,-0.57%,-0.52%,-0.81%,-1.06%,-0.95%,-0.80%,-0.86%,-3.19%,Upgrade
