Metrics,Current,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,+70 Quarters
Market Capitalization,"2,028","2,538","3,269","3,101","2,790","3,057","3,459","3,619","3,531","3,656","2,646","1,583","1,638","1,647","2,963","2,797","1,865","1,632","1,504","2,172","2,045","2,023","1,795","1,787","1,790","1,619","1,523","1,219","1,034",953,"1,094",926,814,850,722,587,542,586,505,439,402,Upgrade
Market Cap Growth,-,-16.99%,-5.50%,-14.32%,-20.98%,-16.37%,30.77%,128.66%,115.53%,121.90%,-10.73%,-43.42%,-12.16%,0.97%,96.99%,28.82%,-8.80%,-19.34%,-16.17%,21.53%,14.21%,24.95%,17.87%,46.61%,73.07%,69.92%,39.13%,31.68%,27.09%,12.11%,51.56%,57.71%,50.06%,44.94%,43.08%,33.62%,34.82%,71.11%,69.63%,46.47%,34.08%,Upgrade
Enterprise Value,"2,538","3,047","4,155","2,623","1,037",-187,267,423,782,"1,456","1,089","1,839","2,471","2,677","3,888","3,814","2,185","1,020","1,086","2,302","2,582","2,353","1,831","2,451","2,296","1,910","1,954","1,505","1,231",936,876,850,642,809,769,722,633,632,570,379,369,Upgrade
PE Ratio,6.23,7.80,9.43,8.96,8.32,9.16,9.18,9.30,8.33,9.94,10.10,6.91,12.21,11.70,18.36,19.46,11.39,12.15,12.43,25.06,31.29,25.59,24.40,21.64,21.32,20.00,21.12,17.91,16.65,21.95,26.79,24.83,24.43,21.18,18.79,20.36,23.19,27.28,27.61,21.05,25.61,Upgrade
PS Ratio,2.07,2.59,3.23,3.04,2.77,3.06,3.28,3.33,3.09,3.36,2.82,1.83,2.09,2.29,4.34,4.62,3.64,3.41,3.38,5.31,5.46,5.54,5.04,5.17,5.29,4.88,4.74,3.91,3.47,3.47,4.28,3.83,3.60,3.92,3.49,3.09,3.14,3.67,3.34,2.94,2.83,Upgrade
PB Ratio,0.62,0.78,1.02,0.99,0.91,1.02,1.17,1.25,1.24,1.33,1.00,0.62,0.67,0.68,1.20,1.16,1.21,1.09,1.03,1.55,1.49,2.33,2.23,2.23,2.29,2.13,2.36,1.90,1.65,1.59,2.13,1.84,1.67,1.74,1.97,1.66,1.58,1.95,1.59,1.51,1.40,Upgrade
Debt / Equity Ratio,0.78,0.78,0.63,0.27,0.18,0.18,0.29,0.19,0.20,0.20,0.21,0.39,0.63,0.69,0.63,0.62,0.43,0.16,0.18,0.54,0.70,0.76,0.46,1.13,1.00,0.86,0.97,0.78,0.61,0.40,0.34,0.32,0.38,0.34,0.59,0.69,0.63,0.55,1.05,0.23,0.21,Upgrade
Dividend Yield,2.05%,0.41%,0.32%,0.34%,0.37%,0.34%,0.30%,0.29%,0.30%,0.29%,0.39%,0.66%,0.63%,0.63%,0.35%,0.37%,0.25%,0.29%,0.32%,0.22%,0.19%,0.19%,0.21%,0.21%,0.21%,0.22%,0.23%,0.29%,0.17%,0.17%,0.15%,0.18%,0.20%,0.18%,0.19%,0.46%,-,-,-,-,-,Upgrade
Payout Ratio,12.80%,17.20%,12.60%,11.20%,11.50%,12.70%,12.70%,12.70%,11.80%,8.30%,11.00%,8.90%,31.90%,53.60%,16.10%,48.40%,12.20%,11.90%,10.50%,11.50%,41.70%,14.30%,41.70%,18.50%,16.10%,16.90%,19.20%,16.10%,8.60%,13.20%,11.10%,10.20%,125.00%,15.60%,12.50%,22.70%,0.00%,0.00%,0.00%,0.00%,0.00%,Upgrade
Buyback Yield / Dilution,0.49%,0.49%,0.48%,0.62%,0.68%,0.11%,-0.34%,-0.59%,-0.72%,-0.34%,0.45%,0.36%,-46.38%,-46.46%,-47.10%,-45.96%,-19.21%,-24.07%,-26.47%,-26.98%,-5.92%,-6.13%,-6.01%,-6.70%,-6.65%,-9.03%,-8.51%,-8.12%,-8.10%,-7.33%,-22.00%,-19.85%,-27.17%,-20.42%,-9.15%,-11.70%,-5.29%,-5.47%,-4.20%,-1.43%,-1.31%,Upgrade
Total Shareholder Return,2.54%,0.89%,0.79%,0.95%,1.05%,0.46%,-0.03%,-0.30%,-0.42%,-0.06%,0.84%,1.02%,-45.74%,-45.82%,-46.74%,-45.58%,-18.96%,-23.78%,-26.15%,-26.76%,-5.73%,-5.94%,-5.80%,-6.49%,-6.44%,-8.81%,-8.28%,-7.83%,-7.93%,-7.16%,-21.85%,-19.68%,-26.97%,-20.24%,-8.96%,-11.24%,-5.29%,-5.47%,-4.20%,-1.43%,-1.31%,Upgrade
