Metrics,Current,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,+70 Quarters
Market Capitalization,"4,115","1,685","2,370","2,272","2,253","2,534","2,569","2,726","2,766","3,087","2,571","1,708","2,029","1,934","2,935","2,691","2,661","2,395","2,659","2,841","2,995","3,064","2,536","2,458","2,325","2,268","2,593","1,899","1,628","1,728","1,877","1,802","1,877","1,664","1,470","1,306","1,384","1,463","1,409","1,266","1,215",Upgrade
Market Cap Growth,-,-33.50%,-7.77%,-16.66%,-18.55%,-17.89%,-0.05%,59.62%,36.35%,59.64%,-12.41%,-36.54%,-23.77%,-19.27%,10.39%,-5.25%,-11.16%,-21.83%,4.84%,15.55%,28.84%,35.10%,-2.22%,29.44%,42.85%,31.27%,38.18%,5.41%,-13.30%,3.80%,27.70%,37.94%,35.65%,13.80%,4.28%,3.17%,13.91%,67.58%,97.95%,72.15%,62.97%,Upgrade
Enterprise Value,"7,247","4,818","2,793","2,038","1,937","1,634","1,858","1,911","2,048","2,283","2,033",847,"1,175","2,500","3,740","2,945","2,984","2,632","2,877","2,863","2,913","2,872","2,328","2,183","2,338","2,148","2,456","1,843","1,743","1,619","1,870","1,709","1,837","1,549","1,611","1,074","1,295","1,257","1,291","1,071","1,227",Upgrade
PE Ratio,8.34,9.44,9.47,8.81,9.16,10.47,12.67,12.50,13.18,16.12,16.67,12.02,13.70,11.85,15.09,13.94,14.10,13.40,15.38,19.75,21.67,24.79,22.47,19.23,20.30,20.11,24.73,18.83,16.41,18.05,18.99,19.80,21.63,19.33,18.02,15.81,18.62,21.61,23.48,23.66,23.32,Upgrade
PS Ratio,4.75,1.95,3.29,2.78,2.85,3.28,4.17,4.42,4.60,5.39,4.88,3.33,3.88,3.53,5.00,4.60,4.63,4.27,4.81,5.30,5.74,6.22,5.41,5.46,5.40,5.35,6.31,4.67,4.05,4.30,4.60,4.55,4.87,4.46,4.12,3.67,3.96,4.19,4.43,4.47,4.75,Upgrade
PB Ratio,0.84,0.35,0.96,1.07,1.00,1.07,0.99,1.17,1.19,1.36,1.10,0.74,0.89,0.87,1.36,1.25,1.25,1.15,1.31,1.43,1.53,1.57,1.30,1.85,1.79,1.78,2.07,1.49,1.28,1.37,1.51,1.44,1.52,1.34,1.20,1.19,1.27,1.36,1.34,1.21,1.18,Upgrade
Debt / Equity Ratio,1.39,1.39,0.69,0.04,0.04,0.03,0.04,0.04,0.05,0.04,0.05,0.03,0.11,0.35,0.49,0.26,0.27,0.21,0.24,0.13,0.09,0.05,0.07,0.04,0.17,0.05,0.07,0.11,0.23,0.06,0.14,0.06,0.11,0.11,0.27,0.03,0.12,0.03,0.06,0.06,0.20,Upgrade
Dividend Yield,6.07%,2.78%,0.99%,1.03%,1.04%,1.54%,0.91%,0.73%,0.72%,0.65%,0.77%,1.16%,0.98%,1.84%,0.68%,0.75%,1.14%,1.27%,1.09%,0.66%,0.63%,0.52%,0.58%,0.52%,0.54%,0.56%,0.86%,1.18%,1.30%,1.26%,1.09%,0.57%,0.55%,0.55%,0.60%,1.13%,0.91%,0.43%,0.41%,0.41%,0.43%,Upgrade
Payout Ratio,50.60%,-333.30%,34.10%,36.10%,40.00%,42.30%,55.60%,37.30%,36.40%,38.40%,34.10%,44.40%,53.80%,250.00%,43.80%,40.00%,59.20%,66.70%,65.60%,41.30%,45.60%,40.00%,115.80%,31.40%,46.80%,44.00%,73.60%,83.00%,84.10%,102.70%,78.30%,40.00%,47.40%,38.10%,48.50%,68.30%,60.00%,31.60%,27.50%,38.50%,35.70%,Upgrade
Buyback Yield / Dilution,-20.58%,-20.58%,-0.41%,-9.90%,-9.77%,-82.39%,-10.20%,-0.60%,-0.64%,0.22%,0.78%,1.45%,2.40%,1.74%,1.49%,0.87%,-0.08%,-0.30%,-7.86%,-25.81%,-25.84%,-25.98%,-17.36%,-0.60%,-0.58%,-0.47%,-0.28%,-0.28%,-0.22%,-0.26%,-3.20%,-8.66%,-8.72%,-8.67%,-5.60%,-0.42%,-0.71%,-33.24%,-33.24%,-33.10%,-32.61%,Upgrade
Total Shareholder Return,-14.51%,-17.80%,0.58%,-8.87%,-8.73%,-80.85%,-9.29%,0.13%,0.08%,0.86%,1.55%,2.61%,3.38%,3.58%,2.17%,1.62%,1.06%,0.97%,-6.77%,-25.15%,-25.21%,-25.46%,-16.78%,-0.09%,-0.03%,0.09%,0.58%,0.89%,1.08%,1.00%,-2.11%,-8.09%,-8.17%,-8.12%,-5.00%,0.71%,0.20%,-32.81%,-32.83%,-32.69%,-32.18%,Upgrade
