Metrics,Current,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,+14 Quarters
Market Capitalization,49,52,58,62,62,77,85,74,74,70,71,50,56,52,75,75,75,72,78,89,93,79,77,76,77,78,73,75,74,74,74,69,71,73,74,73,73,72,76,74,70,Upgrade
Market Cap Growth,-,-32.68%,-31.92%,-15.95%,-16.22%,10.49%,18.47%,46.67%,32.17%,33.68%,-5.04%,-32.96%,-25.35%,-27.40%,-3.49%,-16.20%,-19.07%,-8.84%,0.54%,16.73%,20.42%,0.51%,6.01%,2.42%,4.37%,5.48%,-1.80%,7.43%,3.85%,2.29%,0.53%,-5.20%,-2.91%,0.95%,-2.23%,-0.42%,4.54%,2.23%,16.92%,14.23%,9.64%,Upgrade
Enterprise Value,107,110,125,122,9,79,85,78,44,69,94,64,61,105,104,98,39,120,154,158,156,120,130,138,124,127,133,138,139,138,137,119,120,107,120,109,120,148,165,135,153,Upgrade
PE Ratio,9.18,10.17,10.35,10.54,10.70,13.42,13.76,12.45,13.82,12.18,14.35,11.20,13.17,13.35,19.27,20.08,21.05,23.77,24.25,52.59,53.24,42.76,45.76,21.29,19.61,17.88,16.30,18.34,20.64,22.61,23.01,21.04,21.65,20.84,21.57,20.90,21.00,21.07,21.59,22.17,18.83,Upgrade
PS Ratio,1.85,1.97,2.12,2.24,2.27,2.86,3.12,2.77,2.89,2.70,2.91,2.13,2.43,2.33,3.41,3.43,3.46,3.40,3.70,4.22,4.44,3.86,3.82,3.76,3.71,3.68,3.43,3.62,3.72,3.86,3.92,3.71,3.83,3.92,4.03,3.97,3.97,3.90,4.11,4.10,3.80,Upgrade
PB Ratio,0.66,0.70,0.81,0.92,0.86,0.98,0.98,0.86,0.87,0.84,0.84,0.60,0.68,0.66,0.97,0.97,0.91,0.90,0.99,1.10,1.13,0.97,0.93,0.90,0.92,0.94,0.89,0.89,0.88,0.90,0.92,0.86,0.88,0.85,0.88,0.89,0.89,0.89,0.96,0.90,0.85,Upgrade
Debt / Equity Ratio,0.93,0.93,1.08,1.09,0.35,0.40,0.42,0.41,0.41,0.42,0.39,0.39,0.51,0.80,0.55,0.47,0.32,0.72,1.09,0.96,0.86,0.65,0.73,0.81,0.67,0.79,0.80,0.90,0.86,0.93,0.85,0.78,0.78,0.55,0.68,0.58,0.73,1.10,1.22,0.88,1.10,Upgrade
Dividend Yield,2.76%,1.29%,-,1.05%,-,0.74%,-,0.77%,-,0.70%,-,0.97%,-,0.94%,-,0.71%,-,0.63%,-,0.54%,-,0.50%,-,0.52%,-,0.40%,-,0.43%,-,0.43%,-,0.29%,-,0.30%,-,0.30%,-,0.31%,-,0.31%,-,Upgrade
Payout Ratio,24.70%,90.90%,0.00%,31.70%,0.00%,47.30%,0.00%,28.20%,0.00%,29.40%,0.00%,34.10%,0.00%,55.60%,0.00%,45.50%,0.00%,52.10%,0.00%,48.10%,0.00%,37.00%,0.00%,37.00%,0.00%,34.80%,0.00%,22.90%,0.00%,32.00%,0.00%,23.80%,0.00%,21.70%,0.00%,26.30%,0.00%,23.80%,0.00%,27.80%,0.00%,Upgrade
Buyback Yield / Dilution,-2.45%,-2.45%,-2.57%,-0.53%,-0.53%,-0.54%,-0.42%,-,-,0.61%,0.78%,9.00%,9.51%,9.56%,15.64%,8.02%,7.50%,8.51%,1.75%,1.75%,1.75%,-,0.25%,1.59%,1.83%,1.83%,1.80%,1.21%,6.40%,7.49%,8.11%,7.41%,3.14%,2.00%,3.44%,4.22%,3.13%,4.12%,3.39%,5.00%,5.00%,Upgrade
Total Shareholder Return,0.31%,-1.16%,-2.57%,0.52%,-0.53%,0.20%,-0.42%,0.77%,-,1.30%,0.78%,9.97%,9.51%,10.50%,15.64%,8.74%,7.50%,9.14%,1.75%,2.29%,1.75%,0.50%,0.25%,2.11%,1.83%,2.24%,1.80%,1.64%,6.40%,7.92%,8.11%,7.70%,3.14%,2.30%,3.44%,4.52%,3.13%,4.43%,3.39%,5.31%,5.00%,Upgrade
