Metrics,Current,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,+62 Quarters
Market Capitalization,333,175,85,134,126,846,30,56,38,19,20,7,7,6,11,13,15,16,17,25,21,17,15,17,18,20,23,22,23,24,23,24,30,32,29,37,51,50,30,38,33,Upgrade
Market Cap Growth,-,-79.35%,186.51%,138.94%,228.78%,4265.70%,51.36%,697.47%,459.68%,198.89%,86.34%,-43.82%,-52.96%,-60.24%,-36.78%,-49.35%,-31.62%,-6.59%,11.65%,49.18%,17.02%,-13.88%,-34.04%,-23.41%,-20.14%,-14.89%,0.56%,-10.39%,-25.27%,-26.25%,-23.15%,-33.88%,-40.09%,-35.81%,-0.83%,-2.70%,55.39%,103.60%,84.94%,136.52%,115.56%,Upgrade
Enterprise Value,460,273,208,252,242,944,79,55,36,-11,19,7,8,7,10,12,14,16,15,24,20,17,14,16,17,19,22,21,22,23,20,21,27,28,26,33,48,47,26,35,31,Upgrade
PE Ratio,-1.75,-1.75,-0.93,-0.90,-1.03,-7.54,-0.31,-5.93,-10.79,-111.38,-44.85,-3.56,-3.65,-6.86,-13.00,-21.51,-32.54,-88.22,119.93,69.14,77.88,792.99,-66.24,-28.23,-45.85,-80.70,-349.07,146.48,124.29,139.16,167.28,1101.62,687.21,150.26,45.30,40.56,57.60,51.60,43.44,62.05,45.40,Upgrade
PS Ratio,13.74,6.63,5.68,24.60,78.38,3898.07,-,7.71,3.66,1.49,1.47,0.50,0.44,0.37,0.60,0.72,0.82,0.92,0.92,1.36,1.20,0.99,0.87,0.98,1.03,1.18,1.29,1.23,1.30,1.33,1.29,1.39,1.75,1.83,1.59,1.98,2.79,2.81,1.69,2.16,1.87,Upgrade
PB Ratio,2.47,1.19,0.73,1.10,0.93,6.99,0.24,5.53,3.49,0.69,1.66,0.68,0.64,0.56,0.86,1.02,1.16,1.29,1.28,1.91,1.64,1.36,1.16,1.31,1.40,1.55,1.69,1.61,1.70,1.79,1.67,1.83,2.31,2.46,2.20,2.77,3.88,3.92,2.35,3.09,2.70,Upgrade
Debt / Equity Ratio,0.79,0.79,1.12,1.06,0.88,0.84,0.78,-,-,-,0.23,0.38,0.37,0.24,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.24,0.24,0.25,0.24,0.24,0.24,0.24,0.24,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
Current Ratio,0.40,0.40,0.11,0.15,0.22,0.49,1.48,2.37,2.74,3.63,2.17,1.69,1.81,5.70,4.49,4.25,6.80,6.27,6.87,6.52,6.37,7.81,9.45,6.66,6.21,6.73,6.89,7.14,7.57,5.06,5.92,5.57,9.10,6.14,11.90,7.08,10.18,6.36,9.20,7.13,12.08,Upgrade
Buyback Yield / Dilution,-64.82%,-64.82%,-40.34%,-21.84%,-16.56%,-4964.89%,-4564.81%,-4419.87%,-4419.87%,-0.02%,-0.00%,0.13%,0.30%,0.36%,0.37%,0.23%,0.06%,-,0.24%,1.07%,1.73%,1.74%,1.51%,0.68%,0.02%,-0.02%,0.04%,-0.01%,-0.00%,-0.00%,-0.05%,0.06%,0.05%,-0.11%,-0.35%,-0.23%,-0.36%,-0.77%,-0.99%,-1.09%,-1.07%,Upgrade
Total Shareholder Return,-64.82%,-64.82%,-40.34%,-21.84%,-16.56%,-4964.89%,-4564.81%,-4419.87%,-4419.87%,-0.02%,-0.00%,0.13%,0.30%,0.36%,0.37%,0.23%,0.06%,-,0.24%,1.07%,1.73%,1.74%,1.51%,0.68%,0.02%,-0.02%,0.04%,-0.01%,-0.00%,-0.00%,-0.05%,0.06%,0.05%,-0.11%,-0.35%,-0.23%,-0.36%,-0.77%,-0.99%,-1.09%,-1.07%,Upgrade
