Metrics,Current,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,+30 Quarters
Market Capitalization,"4,517","4,166","5,318","5,208","6,358","7,375","7,172","8,216","9,401","10,133","9,020","8,808","8,884","7,490","11,228","9,822","8,567","8,051","7,554","8,525","9,367","8,832","8,731","8,909","8,977","9,786","10,531","10,155","9,420","9,682","9,050","9,390","10,497","10,851","9,360","8,498","9,345","8,964","9,526","10,299","9,532",Upgrade
Market Cap Growth,-,-43.51%,-25.85%,-36.62%,-32.37%,-27.22%,-20.49%,-6.72%,5.82%,35.29%,-19.66%,-10.32%,3.70%,-6.97%,48.63%,15.21%,-8.54%,-8.85%,-13.48%,-4.31%,4.34%,-9.75%,-17.09%,-12.27%,-4.70%,1.08%,16.37%,8.14%,-10.26%,-10.78%,-3.32%,10.50%,12.32%,21.05%,-1.74%,-17.49%,-1.96%,4.79%,17.33%,-6.16%,-7.65%,Upgrade
Enterprise Value,"5,785","5,400","6,648","6,643","7,851","8,613","8,972","10,066","11,336","11,861","10,659","10,593","10,788","9,487","13,006","11,679","10,437","10,588","10,015","11,052","11,760","11,041","10,927","11,407","11,546","11,954","12,440","12,099","11,486","11,748","10,950","11,459","12,592","12,825","11,297","10,544","11,494","11,114","11,666","12,525","11,854",Upgrade
PE Ratio,6.11,5.42,5.84,6.27,7.15,8.04,8.90,10.09,11.61,13.52,12.12,12.54,14.59,7.05,10.61,8.65,7.09,9.92,8.87,-17.72,-20.63,-17.48,-15.67,42.67,47.23,42.70,41.59,12.38,11.27,11.81,10.80,11.09,12.37,12.72,10.98,10.57,11.91,11.36,11.93,11.94,10.38,Upgrade
PS Ratio,1.04,0.96,1.19,1.12,1.31,1.47,1.41,1.62,1.87,2.09,1.87,1.81,1.81,1.46,2.12,1.82,1.57,1.45,1.35,1.52,1.66,1.57,1.58,1.63,1.65,1.80,1.94,1.87,1.73,1.77,1.65,1.70,1.89,1.95,1.67,1.51,1.67,1.61,1.72,1.86,1.72,Upgrade
PB Ratio,8.23,7.54,11.13,9.86,14.18,20.90,20.17,22.29,32.84,46.31,48.34,131.26,-121.03,-50.03,-284.24,-498.56,283.67,-21.51,-24.38,-20.53,-20.75,-23.50,-17.77,12.56,13.58,13.04,11.67,7.32,7.17,7.81,6.44,6.97,8.03,8.04,7.20,7.20,8.73,8.40,8.62,9.81,10.27,Upgrade
Debt / Equity Ratio,4.45,4.45,5.48,4.94,6.01,7.18,8.46,7.74,10.47,14.76,16.44,45.25,-42.04,-20.51,-81.75,-164.87,101.99,-9.01,-11.08,-7.93,-7.38,-8.36,-6.17,4.98,5.49,4.65,3.09,2.32,2.46,2.60,2.29,2.59,2.85,2.76,2.86,3.15,3.51,3.60,3.81,3.78,4.00,Upgrade
Dividend Yield,7.79%,2.12%,1.70%,1.75%,1.43%,1.26%,1.32%,1.17%,1.03%,0.96%,1.03%,1.06%,1.05%,1.26%,0.76%,0.87%,1.01%,1.09%,1.12%,1.00%,0.93%,1.00%,0.90%,0.91%,0.92%,0.86%,0.74%,0.77%,0.84%,0.83%,0.87%,0.85%,0.77%,0.75%,0.70%,0.78%,0.72%,0.77%,0.73%,0.67%,0.73%,Upgrade
Payout Ratio,46.80%,57.30%,36.20%,52.20%,47.00%,31.30%,56.00%,41.20%,43.50%,53.40%,52.30%,40.20%,57.70%,52.30%,60.60%,62.50%,14.00%,50.00%,39.60%,40.40%,39.60%,41.30%,-7.30%,34.30%,50.00%,51.50%,-22.20%,35.60%,38.10%,43.20%,36.90%,33.70%,41.90%,39.70%,29.10%,28.40%,34.70%,33.80%,40.30%,32.10%,34.70%,Upgrade
Buyback Yield / Dilution,4.82%,4.82%,4.43%,5.00%,5.81%,4.78%,3.04%,1.59%,0.51%,0.96%,2.43%,2.86%,4.33%,4.91%,4.67%,4.94%,5.94%,5.11%,1.20%,3.52%,2.63%,4.10%,7.53%,5.08%,4.26%,3.93%,4.15%,4.46%,5.16%,4.19%,3.47%,3.39%,3.72%,4.37%,5.05%,4.43%,3.30%,3.60%,6.00%,8.01%,8.94%,Upgrade
Total Shareholder Return,12.55%,6.93%,6.13%,6.75%,7.24%,6.04%,4.36%,2.76%,1.54%,1.92%,3.46%,3.92%,5.37%,6.17%,5.43%,5.81%,6.95%,6.20%,2.32%,4.52%,3.56%,5.09%,8.43%,5.99%,5.18%,4.80%,4.89%,5.23%,5.99%,5.02%,4.34%,4.24%,4.49%,5.12%,5.75%,5.21%,4.02%,4.36%,6.73%,8.69%,9.67%,Upgrade
