Metrics,Current,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,+3 Quarters
Market Capitalization,"1,914","2,062","2,231","2,084","2,081","2,592","3,420","3,311","3,470","2,630","1,829","1,639","1,363","1,465","3,024","2,950","3,267","2,829","2,273","3,567","3,448","3,456","3,503","4,117","4,744","4,295","4,980","4,587","3,950","4,104","4,148","4,204","7,084","8,162","8,865","7,428","7,487",-,-,-,-,Upgrade
Market Cap Growth,-,-20.47%,-34.77%,-37.06%,-40.03%,-1.42%,86.96%,102.08%,154.65%,79.45%,-39.50%,-44.46%,-58.29%,-48.20%,33.05%,-17.29%,-5.26%,-18.14%,-35.13%,-13.36%,-27.33%,-19.55%,-29.65%,-10.25%,20.12%,4.67%,20.04%,9.12%,-44.25%,-49.72%,-53.20%,-43.40%,-5.38%,-,-,-,-,-,-,-,-,Upgrade
Enterprise Value,"62,263","62,425","64,320","67,847","70,992","74,005","76,820","78,410","79,590","79,886","82,237","83,640","84,944","87,446","89,441","90,463","92,402","94,254","95,952","99,415","101,882","105,587","108,640","111,321","114,698","110,957","114,829","118,324","120,967","124,401","126,219","129,712","134,858","138,732","143,025","135,466","138,473","140,267","141,603",-,-,Upgrade
PE Ratio,4.12,4.12,3.46,3.94,3.49,4.31,4.77,3.63,3.66,2.97,4.44,4.12,4.06,4.03,5.07,5.92,7.00,7.13,5.75,14.93,11.46,10.47,12.00,7.89,8.24,7.29,7.31,5.67,4.84,4.70,4.22,4.37,6.53,6.76,7.84,6.51,7.21,-,-,-,-,Upgrade
PS Ratio,1.31,1.42,1.35,1.15,1.08,1.30,1.56,1.48,1.54,1.22,1.20,1.11,0.96,0.99,1.70,1.75,1.95,1.83,1.45,2.13,1.96,1.87,1.97,2.28,2.48,2.21,2.38,2.02,1.75,1.73,1.63,1.68,2.66,2.83,3.03,2.50,2.62,-,-,-,-,Upgrade
PB Ratio,0.64,0.70,0.75,0.70,0.71,0.92,1.32,1.22,1.29,0.97,0.75,0.73,0.64,0.72,0.91,0.91,0.99,0.83,0.65,0.96,0.93,0.95,1.01,1.17,1.34,1.18,1.35,1.24,1.07,1.08,1.06,1.08,1.80,2.00,2.11,1.79,1.86,-,-,-,-,Upgrade
Debt / Equity Ratio,21.35,21.35,22.47,23.44,24.72,26.43,29.64,28.80,29.57,29.88,34.50,38.25,41.40,44.10,27.04,28.33,28.34,27.88,28.12,27.15,27.85,29.68,31.78,31.72,32.40,30.63,31.01,32.12,33.16,32.84,32.59,33.76,33.94,33.38,33.24,32.16,33.88,26.43,26.69,-,-,Upgrade
Dividend Yield,4.23%,1.01%,0.97%,1.08%,1.13%,0.94%,0.75%,0.81%,0.81%,1.13%,1.65%,1.89%,2.29%,2.18%,1.15%,1.24%,1.17%,1.40%,1.80%,1.18%,1.25%,1.25%,1.23%,1.06%,0.96%,1.10%,0.97%,1.10%,1.33%,1.34%,1.39%,1.43%,0.87%,0.79%,0.70%,0.85%,0.86%,-,-,-,-,Upgrade
Payout Ratio,17.40%,18.40%,19.30%,21.30%,13.00%,9.50%,533.30%,15.20%,15.00%,7.90%,16.30%,14.80%,24.60%,-30.20%,20.50%,25.00%,24.60%,30.80%,55.20%,36.40%,51.60%,33.30%,-55.20%,24.60%,40.00%,51.60%,32.00%,21.60%,41.00%,30.20%,21.10%,25.00%,33.30%,21.90%,24.20%,17.20%,20.80%,0.00%,0.00%,0.00%,0.00%,Upgrade
Buyback Yield / Dilution,15.03%,15.03%,15.63%,15.57%,16.48%,17.30%,15.34%,13.92%,9.74%,7.50%,13.30%,14.91%,18.07%,19.03%,14.51%,13.64%,11.52%,8.18%,5.20%,3.65%,5.61%,9.12%,10.63%,13.29%,13.11%,13.70%,16.62%,15.73%,15.25%,15.31%,12.59%,11.35%,10.00%,6.90%,7.40%,4.94%,4.02%,5.02%,8.82%,15.67%,-,Upgrade
Total Shareholder Return,19.29%,16.04%,16.59%,16.65%,17.61%,18.24%,16.09%,14.72%,10.56%,8.63%,14.96%,16.81%,20.36%,21.21%,15.66%,14.87%,12.69%,9.58%,7.00%,4.83%,6.86%,10.37%,11.86%,14.36%,14.07%,14.81%,17.59%,16.84%,16.57%,16.65%,13.98%,12.77%,10.87%,7.69%,8.10%,5.80%,4.88%,5.02%,8.82%,15.67%,-,Upgrade
