Metrics,Current,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,+1 Quarters
Market Capitalization,"12,032","12,709","14,805","13,581","13,851","18,145","25,387","27,847","28,219","23,741","20,263","15,277","12,935","9,871","23,269","22,617","23,899","22,645","16,861","23,021","25,194","25,490","30,216","24,695","24,184","27,810","29,940","23,350","21,082","23,898","25,357","26,097","27,456","25,305","24,804","20,469",-,-,-,-,-,Upgrade
Market Cap Growth,-,-29.96%,-41.68%,-51.23%,-50.92%,-23.57%,25.29%,82.28%,118.16%,140.51%,-12.92%,-32.45%,-45.88%,-56.41%,38.00%,-1.75%,-5.14%,-11.16%,-44.20%,-6.78%,4.17%,-8.34%,0.92%,5.76%,14.72%,16.37%,18.07%,-10.53%,-23.22%,-5.56%,2.23%,27.49%,-,-,-,-,-,-,-,-,-,Upgrade
Enterprise Value,"11,580","12,340","18,702","15,940","15,326","20,964","31,557","30,801","30,559","22,281","24,514","17,496","12,660","13,415","30,988","31,519","33,388","31,573","31,461","34,694","31,240","33,461","39,413","30,679","32,873","36,612","40,766","29,929","28,590","31,874","37,311","37,707","40,527","38,147","40,436","33,245","16,191",-,"22,002",-,-,Upgrade
PE Ratio,4.88,4.81,4.98,4.23,3.80,4.44,6.08,6.79,8.61,11.40,15.09,11.35,6.16,3.39,6.21,5.95,7.00,6.95,6.04,9.62,11.07,12.28,15.62,11.62,11.12,12.83,13.30,10.51,9.62,10.65,11.45,11.87,12.64,12.03,11.76,10.13,-,-,-,-,-,Upgrade
PS Ratio,1.51,1.60,1.78,1.58,1.53,1.91,2.68,3.01,3.42,3.54,3.46,2.59,1.88,1.23,2.55,2.45,2.74,2.69,2.18,3.07,3.41,3.53,4.27,3.50,3.44,4.00,4.29,3.39,3.08,3.47,3.73,3.89,4.19,3.93,3.93,3.32,-,-,-,-,-,Upgrade
PB Ratio,0.91,0.96,1.15,1.04,1.03,1.35,1.86,2.00,1.99,1.77,1.60,1.26,1.09,0.83,1.54,1.50,1.62,1.54,1.15,1.65,1.74,1.78,2.12,1.72,1.69,1.94,2.11,1.67,1.54,1.81,2.01,2.15,2.37,2.29,2.37,2.06,-,-,-,-,-,Upgrade
Debt / Equity Ratio,1.13,1.13,1.10,1.10,0.91,1.00,1.06,0.92,0.95,1.13,1.24,1.30,1.35,1.44,1.32,1.35,1.44,1.49,1.63,1.70,1.50,1.46,1.46,1.38,1.44,1.41,1.42,1.44,1.41,1.55,1.93,1.96,2.05,2.18,2.62,2.77,3.59,-,4.08,-,-,Upgrade
Dividend Yield,3.28%,0.79%,0.70%,0.82%,0.80%,0.63%,0.47%,0.45%,0.45%,0.54%,0.63%,0.84%,0.99%,1.37%,0.61%,0.65%,0.61%,0.66%,0.90%,0.68%,0.45%,0.45%,0.39%,0.48%,0.44%,0.38%,0.36%,0.46%,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
Payout Ratio,15.80%,16.90%,17.70%,15.50%,13.70%,12.30%,14.60%,10.90%,10.30%,12.60%,17.70%,42.30%,366.70%,48.90%,18.80%,13.80%,16.80%,13.40%,19.40%,23.10%,16.10%,17.90%,30.00%,21.40%,21.00%,21.30%,18.60%,17.80%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,Upgrade
Buyback Yield / Dilution,16.16%,16.16%,17.67%,15.44%,13.77%,10.72%,6.26%,2.41%,0.36%,4.82%,9.66%,12.01%,15.32%,13.58%,10.09%,10.43%,8.67%,6.62%,8.16%,6.87%,6.94%,6.24%,5.19%,4.63%,2.75%,2.76%,1.00%,-0.02%,-0.02%,-0.01%,-0.01%,-0.00%,-18.22%,-0.42%,-0.42%,-,-,-,-,-,-,Upgrade
Total Shareholder Return,19.46%,16.95%,18.37%,16.25%,14.57%,11.36%,6.73%,2.86%,0.81%,5.37%,10.29%,12.85%,16.31%,14.95%,10.70%,11.07%,9.28%,7.28%,9.06%,7.55%,7.39%,6.68%,5.58%,5.11%,3.18%,3.14%,1.36%,0.45%,-0.02%,-0.01%,-0.01%,-0.00%,-18.22%,-0.42%,-0.42%,-,-,-,-,-,-,Upgrade
