Metrics,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,+6 Quarters
Cash & Equivalents,173.13,143.25,187.62,163.92,203.67,200.77,290.46,241.82,281.73,199.45,230.94,196.28,178.02,144.26,173.93,159.35,155,175.54,227.6,237.61,246.24,159.8,221.75,217.39,222.18,157.41,212.61,197.79,217.92,167.08,217.67,215.46,215.11,183.21,266.58,236.69,238.63,232.18,294.35,273.47,Upgrade
Cash & Cash Equivalents,173.13,143.25,187.62,163.92,203.67,200.77,290.46,241.82,281.73,199.45,230.94,196.28,178.02,144.26,173.93,159.35,155,175.54,227.6,237.61,246.24,159.8,221.75,217.39,222.18,157.41,212.61,197.79,217.92,167.08,217.67,215.46,215.11,183.21,266.58,236.69,238.63,232.18,294.35,273.47,Upgrade
Cash Growth,-14.99%,-28.65%,-35.41%,-32.22%,-27.71%,0.66%,25.77%,23.20%,58.25%,38.26%,32.78%,23.18%,14.86%,-17.82%,-23.58%,-32.94%,-37.05%,9.85%,2.64%,9.30%,10.83%,1.52%,4.30%,9.91%,1.96%,-5.79%,-2.33%,-8.20%,1.30%,-8.80%,-18.35%,-8.97%,-9.86%,-21.09%,-9.44%,-13.45%,12.51%,52.23%,-,-,Upgrade
Receivables,124.17,103.61,156.3,151.05,124.78,122.26,132.3,124.59,116.6,103.48,101.08,96.9,98.37,83.52,92.83,89.06,82.8,73.26,92.58,96.55,110.13,93.46,74.62,67.96,63.4,59.74,67.14,62.82,56.39,60.06,67.57,76.73,66.41,69.36,68.25,65.03,62.22,71.54,74.59,53.84,Upgrade
"Property, Plant & Equipment",146.44,149.51,152.17,147.05,138.62,123.96,109.19,113.24,116.27,115.18,118.14,119.35,123.18,126.65,129.81,132.6,128.44,29.14,25.56,20.8,20.26,21.03,20.51,20.11,20.62,20.02,22.42,19.47,17.5,18,15.6,15.9,15.89,16.59,14,11.55,10,8.76,8.49,8.73,Upgrade
Total Assets,"1,330.45","1,234.61","1,342.88","1,293.17","1,257.23","1,208.05","1,259.01","1,219.81","1,284.94","1,151.96","1,082.54","1,001.9",973.99,933.62,965.95,928.73,906.51,805.01,876.3,950.73,954.18,837.16,"1,160.92","1,135.41","1,107.5",936.17,"1,006.97",995.9,"1,002.63",945.85,"1,010.83","1,018.29","1,005.39",849.45,983.97,932.57,877.13,581.4,541.79,490.96,Upgrade
Accounts Payable,56.14,50.77,111.14,88.26,41.39,49.18,64.85,74.39,123.59,134.09,80.09,51.88,49.2,54.08,42.56,37.37,25.64,21.48,36.35,36.99,51.73,24.84,27.76,35.31,21.81,15.61,24.3,25.62,24.31,18.05,27.96,32.97,34.2,21.93,39.86,42.45,49.54,26.31,57.46,50.39,Upgrade
Total Liabilities,887.86,819.97,958.89,922.8,898.21,801.05,890.67,888.89,954.95,867.17,868.62,830.07,826.02,752.01,804.27,783.17,777.01,630.18,708.73,740.49,773.61,666.51,988.86,980.58,966.79,818.45,886.95,880.65,882.02,829.3,892.53,906.26,895.93,741.95,837.59,808.24,757.55,449.09,445.85,428.74,Upgrade
Total Debt,316.83,319.9,322.48,318.11,312.45,299.75,284.8,288.2,291.61,291.96,294.78,294.14,296.94,300.26,301.9,304.81,306.83,209.75,199.26,199.21,199.17,205.49,198.93,199.56,199.52,203.45,199.44,199.4,199.36,202.79,200,200,200,203.61,200,200,200,203.52,200,200,Upgrade
Debt Growth,1.40%,6.72%,13.23%,10.38%,7.15%,2.67%,-3.39%,-2.02%,-1.80%,-2.76%,-2.36%,-3.50%,-3.22%,43.15%,51.52%,53.01%,54.05%,2.07%,0.16%,-0.17%,-0.17%,1.00%,-0.25%,0.08%,0.08%,0.32%,-0.28%,-0.30%,-0.32%,-0.40%,-,-,-,0.05%,-,-,-,-30.69%,-,-,Upgrade
Common Stock,176.07,172.21,164.57,153.93,146.8,142.63,129.41,120.65,115.55,108.52,95.53,88.88,87.01,89.93,84.33,77.72,70.25,98.32,91.38,83.56,89.77,148.67,137.17,129.53,127.72,119.96,115.15,112.69,110.77,117.18,112.09,102.19,100.14,94.25,79.63,84.03,79.45,42,15.13,40.6,Upgrade
Retained Earnings,82.05,93.09,78.64,75.44,82.77,134.89,121.5,100.43,68.96,72.94,51.72,34.56,21.29,44.46,36.75,29.37,21.19,38.62,38.68,28.69,4.04,-37.87,19.9,18.54,13.6,13.4,12.59,12.44,10.71,13.24,10.73,15.84,9.56,16.42,13.88,-5.17,-24.42,1.4,8.6,8.75,Upgrade
Comprehensive Income,-2.74,-3.08,-4.29,-2.97,-1.78,-1.31,-1.31,-0.82,-0.87,-0.99,-1.92,-2.54,-2.48,-1.43,-2.43,-2.01,-1.66,-1.9,-1.62,-1.48,-0.74,-0.87,-0.92,-1.39,-1.78,-1.65,-1.22,-1.01,-0.56,-0.38,-0.37,0.37,0.12,0.21,0.36,0.8,0.58,0.38,0.83,0.75,Upgrade
Shareholders' Equity,255.39,262.22,238.92,226.4,227.78,276.2,249.6,220.26,183.64,180.48,145.32,120.91,105.83,132.96,118.65,105.08,89.78,135.04,128.43,110.78,93.07,109.92,156.15,146.68,139.54,131.71,126.51,124.12,120.92,130.05,122.45,118.39,109.82,110.88,93.86,79.66,55.62,43.78,24.56,50.09,Upgrade
