Metrics,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,+2 Quarters
Cash & Equivalents,17.85,48.04,12.42,26.46,24.63,44.17,37.75,18.6,30.45,18.48,38.62,23.21,35.03,16.13,23.01,18.22,23.84,17.47,29.88,20.94,45.49,25.11,11.67,6.95,11.49,9.19,8.64,10.83,6.52,10.88,6.08,5.83,1.21,2.05,4.16,10.17,6.64,13.66,23.59,10.98,Upgrade
Cash & Cash Equivalents,17.85,48.04,12.42,26.46,24.63,44.17,37.75,18.6,30.45,18.48,38.62,23.21,35.03,16.13,23.01,18.22,23.84,17.47,29.88,20.94,45.49,25.11,11.67,6.95,11.49,9.19,8.64,10.83,6.52,10.88,6.08,5.83,1.21,2.05,4.16,10.17,6.64,13.66,23.59,10.98,Upgrade
Cash Growth,-27.52%,8.76%,-67.10%,42.25%,-19.11%,139.07%,-2.24%,-19.85%,-13.06%,14.53%,67.83%,27.40%,46.90%,-7.64%,-23.00%,-13.00%,-47.59%,-30.44%,156.13%,201.16%,295.99%,173.12%,35.03%,-35.82%,76.10%,-15.46%,42.13%,85.84%,439.02%,431.42%,45.99%,-42.65%,-81.77%,-85.02%,-82.35%,-7.44%,-81.05%,-78.01%,-,-,Upgrade
Receivables,0.81,0.75,0.64,1.14,0.61,0.59,0.58,0.51,0.24,0.24,0.21,0.14,0.19,0.15,0.3,0.12,0.27,0.18,0.22,0.07,0.06,0.03,0,0.01,0.01,0,3.56,0,0.01,0.02,0.01,0.26,0.12,0,0.07,0.3,0.04,0.04,0,0,Upgrade
Total Assets,900.85,898.18,889.11,882.95,866.67,821.26,827.02,804.07,747.76,674.91,663.32,666.66,649.06,648.51,612.84,553.17,545.2,526.29,511.36,524.76,480.94,400.26,371.3,348.64,368.03,379.88,369.21,366.14,364.34,365.37,336.96,338.52,332.28,327.06,296.4,299.31,310.72,298.13,273.1,279.18,Upgrade
Accounts Payable,9.96,11.6,11.03,6.76,8.45,8.98,10.01,3.47,3.08,4.42,6.9,7.93,4.64,5.61,6.58,5.25,4.29,4.59,4.78,3.92,3.1,2.32,2.56,2.76,3.09,3.23,3.25,3.19,3.25,2.52,2.97,3.23,3.31,3.07,2.13,3.75,3,2.59,2.48,2.38,Upgrade
Deferred Revenue,0.27,0.32,0.34,0.51,0.47,0.53,0.53,0.51,0.48,0.52,0.59,0.65,0.71,0.56,0.51,0.33,0.39,0.41,0.3,0.21,0.18,0.14,0.13,0.02,0.02,0.02,0.02,0.02,0.03,0.04,0.04,0.04,0.03,0.16,0.13,0.14,0.18,0.15,0,0,Upgrade
Total Liabilities,620,622.41,611.93,603.08,581.63,536.15,551.37,529.9,474.33,401.55,406.77,406.7,424.14,377.94,340.67,283.05,277.4,301.44,283.45,300.32,258.68,180.01,151.76,132.19,195.36,209,199.8,202.42,201.41,200.72,166.96,163.66,157.18,153.11,119.3,121.95,135.24,122.24,97.04,103.07,Upgrade
Total Debt,603.78,604.13,595.97,587.91,566.33,518.17,530.2,517.41,466.39,393.2,390.89,390.1,414.88,366.03,329.55,272.23,269.12,292.27,275.7,292.06,252.26,174.46,146.35,126.58,189.83,203.08,194.37,196.61,195.85,195.59,161.75,158,151.5,147.75,115,116,130,119,94,100,Upgrade
Debt Growth,6.61%,16.59%,12.40%,13.63%,21.43%,31.78%,35.64%,32.63%,12.42%,7.42%,18.61%,43.30%,54.16%,25.24%,19.54%,-6.79%,6.69%,67.53%,88.38%,130.73%,32.89%,-14.09%,-24.70%,-35.62%,-3.08%,3.83%,20.17%,24.43%,29.28%,32.38%,40.65%,36.21%,16.54%,24.16%,22.34%,16.00%,128.07%,43.37%,-,-,Upgrade
Common Stock,283.42,275.13,274.88,274.88,274.75,274.58,276.05,276.05,276.05,276.05,277.14,277.14,277.04,272.14,269.48,269.48,266.72,228.18,235.4,234.89,228.18,231.53,226.86,224.07,181.01,181.01,181.01,181.01,181.01,181.01,181.01,181.01,181.01,181.01,180.92,179.08,175.77,175.63,175.4,175.17,Upgrade
Retained Earnings,-2.57,0.64,2.29,4.98,10.29,10.53,-0.4,-1.88,-2.62,-2.69,-20.59,-17.18,-52.12,-1.57,2.69,0.65,1.08,-3.33,-7.49,-10.45,-10.83,-11.22,-10.37,-14.71,-14.34,-13.53,-1.75,-1.22,-0.92,-0.78,-1.55,-1.13,-1.18,-0.78,-0.34,-1.37,-1.26,-0.24,-0.36,-0.4,Upgrade
Comprehensive Income,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.92,-0.06,3.05,7.1,5.99,3.4,-9.85,-16.07,-17.15,-15.58,-9.46,-5.02,-4.73,-6.28,-3.49,-0.35,0.97,0.5,1.03,1.34,Upgrade
Shareholders' Equity,280.85,275.78,277.18,279.87,285.04,285.11,275.64,274.17,273.43,273.36,256.55,259.95,224.92,270.57,272.17,270.13,267.8,224.85,227.91,224.44,222.26,220.25,219.54,216.45,172.66,170.88,169.41,163.72,162.93,164.65,169.99,174.86,175.1,173.95,177.1,177.36,175.48,175.89,176.06,176.11,Upgrade
