Metrics,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,+70 Quarters
Cash & Equivalents,"685,933","505,036","487,672","477,273","581,687","606,085","548,306","535,980","593,107","691,067","632,839","746,596","564,642","443,264","436,246","428,163","448,120","446,029","440,960","405,897","456,940","381,334","399,088","386,057","390,725","355,823","370,750","392,502","406,630","359,579","383,592","371,413","376,669","337,922","359,828","390,994","379,737","333,190","347,689","335,912",Upgrade
Cash & Cash Equivalents,"685,933","505,036","487,672","477,273","581,687","606,085","548,306","535,980","593,107","691,067","632,839","746,596","564,642","443,264","436,246","428,163","448,120","446,029","440,960","405,897","456,940","381,334","399,088","386,057","390,725","355,823","370,750","392,502","406,630","359,579","383,592","371,413","376,669","337,922","359,828","390,994","379,737","333,190","347,689","335,912",Upgrade
Cash Growth,17.92%,-16.67%,-11.06%,-10.95%,-1.93%,-12.30%,-13.36%,-28.21%,5.04%,55.90%,45.06%,74.37%,26.00%,-0.62%,-1.07%,5.49%,-1.93%,16.97%,10.49%,5.14%,16.95%,7.17%,7.64%,-1.64%,-3.91%,-1.04%,-3.35%,5.68%,7.95%,6.41%,6.60%,-5.01%,-0.81%,1.42%,3.49%,16.40%,13.58%,-4.63%,-2.44%,-9.75%,Upgrade
Receivables,"79,902","67,543","76,211","79,893","83,622","72,263","74,998","67,967","66,404","64,221","61,684","55,392","69,238","55,937","52,560","53,329","53,496","65,814","56,962","57,813","58,127","61,623","55,855","59,342","59,534","58,759","54,116","58,150","56,838","58,312","63,443","64,505","63,716","61,845","67,092","65,475","64,135","59,448","60,065","67,526",Upgrade
"Property, Plant & Equipment","11,708","11,510","11,117","11,016","10,820","10,833","10,684","10,747","10,803","11,000","10,902","10,790","10,792","10,561","10,493","10,426","10,251","9,906","9,680","9,537","9,399","9,247","8,971","8,904","9,319","9,139","9,133","9,150","9,358","9,485","9,554","9,700","9,833","10,049","9,987","10,145","10,351","10,475","10,703","10,836",Upgrade
Goodwill and Intangibles,"69,022","69,022","69,022","69,022","69,022","69,022","69,023","69,023","68,951","68,951","68,951","68,951","68,951","68,951","68,951","68,951","68,951","68,951","68,951","68,951","68,951","68,951","71,427","71,579","71,735","68,969","75,389","75,365","75,970","73,529","76,777","77,484","77,561","77,919","78,876","79,277","79,944","80,470","80,802","81,873",Upgrade
Total Assets,"3,194,657","3,051,375","3,072,953","3,111,606","3,238,223","3,169,495","3,085,446","3,029,894","2,969,992","2,819,627","2,738,452","2,741,688","2,619,954","2,434,079","2,426,330","2,395,892","2,377,164","2,354,507","2,338,833","2,291,670","2,328,478","2,281,234","2,283,896","2,254,529","2,247,701","2,188,067","2,195,314","2,186,609","2,185,498","2,144,287","2,153,006","2,149,034","2,143,545","2,104,534","2,123,613","2,170,557","2,149,851","2,102,273","2,126,653","2,123,320",Upgrade
Total Liabilities,"2,914,461","2,778,178","2,803,429","2,842,488","2,971,606","2,899,429","2,812,982","2,752,775","2,695,992","2,546,703","2,469,602","2,476,051","2,355,036","2,169,269","2,157,943","2,124,484","2,110,154","2,089,182","2,076,675","2,027,454","2,062,254","2,014,088","2,011,437","1,983,542","1,979,548","1,921,872","1,925,231","1,919,540","1,922,722","1,888,111","1,897,101","1,897,375","1,893,357","1,861,063","1,884,932","1,933,146","1,917,963","1,869,588","1,894,371","1,892,288",Upgrade
Total Debt,"654,817","498,549","505,793","507,890","518,184","496,199","506,327","510,026","472,378","452,578","464,353","458,660","456,873","430,169","476,154","460,203","436,388","436,569","434,735","445,120","448,857","436,933","451,135","456,824","451,645","411,058","430,220","440,730","452,690","439,153","471,044","496,341","474,886","475,588","501,315","520,773","509,302","493,779","522,374","541,559",Upgrade
Debt Growth,26.37%,0.47%,-0.11%,-0.42%,9.70%,9.64%,9.04%,11.20%,3.39%,5.21%,-2.48%,-0.34%,4.69%,-1.47%,9.53%,3.39%,-2.78%,-0.08%,-3.64%,-2.56%,-0.62%,6.29%,4.86%,3.65%,-0.23%,-6.40%,-8.67%,-11.20%,-4.67%,-7.66%,-6.04%,-4.69%,-6.76%,-3.68%,-4.03%,-3.84%,-10.64%,-17.65%,-12.31%,-13.60%,Upgrade
