Metrics,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,+70 Quarters
Cash & Equivalents,259.54,299.84,299.62,325.76,286.08,330.58,331.63,351.02,337.07,328.56,268.52,259.86,232.8,229.59,4.23,4.67,3.77,7.23,7.34,6.69,5.38,3.77,3.22,2.26,2.05,2.73,6.84,7.85,8.64,9.42,6.03,6.08,7.11,8.28,9.81,15.34,15.72,16.96,19.92,20.94,Upgrade
Short-Term Investments,7.61,3.2,3.47,3.35,3.4,3.99,4.02,4.28,4.09,2.62,3.48,2.37,3.68,3.02,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
Cash & Cash Equivalents,267.15,303.04,303.09,329.11,289.48,334.58,335.64,355.3,341.16,331.18,272,262.24,236.48,232.61,4.23,4.67,3.77,7.23,7.34,6.69,5.38,3.77,3.22,2.26,2.05,2.73,6.84,7.85,8.64,9.42,6.03,6.08,7.11,8.28,9.81,15.34,15.72,16.96,19.92,20.94,Upgrade
Cash Growth,-7.71%,-9.42%,-9.70%,-7.37%,-15.15%,1.03%,23.40%,35.49%,44.26%,42.37%,6328.65%,5518.94%,6177.70%,3117.76%,-42.36%,-30.20%,-30.03%,92.01%,128.34%,195.32%,163.02%,37.91%,-52.97%,-71.16%,-76.31%,-71.02%,13.42%,29.09%,21.59%,13.75%,-38.58%,-60.34%,-54.81%,-51.16%,-50.74%,-26.74%,-22.04%,-17.02%,-10.76%,-8.71%,Upgrade
Receivables,64.7,63.37,73.79,72.23,96.72,95.84,97.25,96.44,100.3,112.87,96.03,84.12,74.79,90.62,3.54,3.39,3.37,3.3,3.18,2.46,2.54,1.68,1.1,0.9,0.73,0.61,6.64,6.46,6.31,6.76,2.63,2.71,2.6,2.65,0.88,1.13,0.77,1.11,1.03,0.97,Upgrade
Other Current Assets,417.66,338.96,616.78,717.84,709.9,941.82,793.58,640.16,771,908.69,285.2,167.93,62.88,194.5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
Total Current Assets,749.51,705.38,993.66,"1,119.18","1,096.09","1,372.23","1,226.47","1,091.9","1,212.46","1,352.73",653.22,514.28,374.15,517.73,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
"Property, Plant & Equipment",10.83,10.55,10.57,10.51,9.98,10.13,3.73,3.99,3.98,3.05,3.66,4.01,4.48,5.1,3.5,3.6,3.25,0.47,0.53,0.41,0.37,0.26,0.31,0.24,0.22,0.05,0.21,0.27,0.32,0.37,0.44,0.49,0.56,0.61,0.58,0.63,0.67,0.71,0.66,0.3,Upgrade
Long-Term Investments,3.47,3.43,9.75,9.89,10.05,9.01,0.85,2.23,2.23,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
Goodwill and Intangibles,3.25,2.98,2.66,2.61,2.66,2.74,2.83,3.74,3.92,4.13,4.34,4.55,4.74,4.9,1.81,1.5,1.4,1.14,0.68,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0.01,0.01,0.01,0.01,0.02,0.02,0.32,0.32,Upgrade
