Metrics,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,+18 Quarters
Cash & Equivalents,515.09,489.24,438.03,400.12,359.78,392.5,325.58,774.59,439.94,547.57,330.88,360.35,273.09,256.88,237.75,244.98,279.63,262.14,225.38,159.28,190.59,279.96,177.42,154.5,185.76,211.98,195.32,213.09,175.72,152.29,160.56,153.93,180.21,192,165,150.62,158.44,149.19,147.47,118.09,Upgrade
Cash & Cash Equivalents,515.09,489.24,438.03,400.12,359.78,392.5,325.58,774.59,439.94,547.57,330.88,360.35,273.09,256.88,237.75,244.98,279.63,262.14,225.38,159.28,190.59,279.96,177.42,154.5,185.76,211.98,195.32,213.09,175.72,152.29,160.56,153.93,180.21,192,165,150.62,158.44,149.19,147.47,118.09,Upgrade
Cash Growth,43.17%,24.65%,34.54%,-48.34%,-18.22%,-28.32%,-1.60%,114.95%,61.10%,113.16%,39.17%,47.10%,-2.34%,-2.01%,5.49%,53.80%,46.72%,-6.37%,27.03%,3.09%,2.60%,32.07%,-9.17%,-27.50%,5.72%,39.19%,21.65%,38.43%,-2.49%,-20.68%,-2.69%,2.20%,13.74%,28.69%,11.89%,27.55%,-21.76%,32.95%,-20.64%,9.28%,Upgrade
Receivables,"3,633.24","3,630.72","4,498.76","4,513.64","4,705.13","4,757.85","4,818.9","4,513","4,614.14","4,588.2","4,510","4,487.55","4,359.73","4,396.92","4,413.34","4,424.22","4,428.96","4,356.71","4,491.91","4,490.6","4,540.91","4,434.7","4,479.71","4,415.68","4,435.11","4,404.01","4,388.08","4,360.61","4,364.67","4,301.01","4,302.8","4,327.35","4,275.1","4,297.19","4,313.82","4,253.41","4,245.1","4,230.84","4,215.84","4,174.58",Upgrade
"Property, Plant & Equipment",38.58,40.5,42.34,44.44,46.13,47.94,48.94,44.04,45.32,46.57,47.69,48.49,49.19,47.27,48.44,49.38,50.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Upgrade
Goodwill and Intangibles,310.61,313.23,315.86,378.48,372.55,374.98,428.73,45.28,45.28,45.28,45.28,45.28,45.28,45.28,45.56,46.41,47.26,48.11,48.96,49.81,50.66,51.51,52.36,53.21,54.07,54.92,55.77,56.62,57.47,58.32,59.17,60.02,60.87,61.72,65.35,66.52,67.69,68.86,69.43,69.65,Upgrade
Total Assets,"14,795.69","14,618.15","15,042.14","15,329.01","15,934.81","16,123.22","15,816.14","15,519.87","15,113.86","14,905.29","14,300.53","13,964.55","13,270.91","13,688.53","13,451.73","13,317.71","13,076.63","12,595.05","12,707.53","12,496.64","12,492.74","12,460.7","12,206.84","11,945.3","11,670","11,438.94","11,368.68","11,204.61","11,012.79","10,610.78","10,562.87","10,781.18","10,724.21","10,737.6","10,742.65","10,593.55","10,388.12","10,329.95","10,199.68","10,005.43",Upgrade
Deferred Revenue,16.7,15.42,16.15,16.93,17.37,16.44,19.21,20.23,18.18,17.14,18.31,18.62,16.91,15.47,16.58,17.11,17.34,15.59,0.44,0.45,0.47,15.42,0.48,0.5,0.51,0.53,0.53,0.56,0.59,0.63,0.67,0.73,0.82,0.91,1.01,1.24,1.47,1.8,4.5,7.69,Upgrade
Total Liabilities,"12,874.59","12,608.61","13,422.17","13,551.25","14,004.01","14,033.44","13,709.56","13,501.11","13,236.67","13,069.4","12,580.08","12,321.87","11,740.8","12,036.04","11,843.92","11,731.78","11,555.24","11,133.54","11,264.07","11,096.06","11,066.24","11,041.6","10,926.31","10,676.05","10,423.5","10,217.57","10,147.79","9,997.14","9,840.03","9,465.01","9,416.18","9,583.56","9,484.79","9,492.47","9,448.17","9,290.82","9,134.59","9,107.92","9,004.18","8,859.16",Upgrade
Total Debt,637.06,638.9,640.64,642.75,650.38,661.02,569.7,549.8,426.03,427.22,428.21,428.91,429.45,427.52,428.65,429.51,430.47,373.66,373.57,373.47,373.38,373.29,373.2,373.1,373.01,372.92,372.83,372.74,372.64,372.55,374.57,374.56,374.55,374.53,374.52,374.51,374.49,374.48,374.47,374.46,Upgrade
