Metrics,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,+58 Quarters
Cash & Equivalents,3.24,6.16,19.4,55.12,41.4,42.86,18.64,6.62,1.61,3.01,9.31,17.17,24.32,11.16,4.49,27.37,39.18,20.23,19.21,21.28,21.45,30.56,15.98,36.44,40.51,32.18,66.44,76.62,61.19,47.29,24.77,28.44,59.49,58.73,69.18,15.82,3.87,7.66,10.53,18.48,Upgrade
Short-Term Investments,0,0,0.5,0.49,1.01,1.03,2.77,2.43,2.14,1.21,1.14,1.31,0.91,1.8,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,Upgrade
Cash & Cash Equivalents,3.24,6.16,19.9,55.61,42.41,43.9,21.41,9.04,3.75,4.22,10.45,18.48,25.23,12.96,4.49,27.37,39.18,20.23,19.21,21.28,21.45,30.56,15.98,36.44,40.51,32.18,66.44,76.62,61.19,47.29,24.77,28.44,59.49,58.73,69.18,15.82,3.87,7.66,10.53,18.48,Upgrade
Cash Growth,-92.35%,-85.98%,-7.04%,514.83%,1030.20%,940.71%,104.84%,-51.06%,-85.13%,-67.45%,132.95%,-32.48%,-35.61%,-35.93%,-76.65%,28.63%,82.66%,-33.81%,20.28%,-41.59%,-47.05%,-5.05%,-75.96%,-52.45%,-33.79%,-31.94%,168.22%,169.45%,2.87%,-19.48%,-64.20%,79.77%,1438.32%,666.28%,557.13%,-14.41%,-84.83%,-70.04%,-71.58%,-50.92%,Upgrade
Receivables,4.35,3.09,7.38,1.87,1.98,1.8,2.25,2.64,2.17,1.91,4.61,2,2.01,2.55,2.45,0,0,2.2,1.86,1.58,1.58,1.64,1.6,1.37,131.97,1.05,89.35,76.07,90.73,1.13,124.41,124.22,96.6,94.4,42.16,31.94,42.02,29.81,20.47,14.47,Upgrade
Other Current Assets,1.29,1.11,1.19,1.37,1.58,1.73,1.1,1.15,0.98,0.54,1.91,2.24,1.55,0.78,-,-,-,0.14,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-82.06,-39.85,-29.45,-40.31,-28.45,-19.48,-14.04,Upgrade
Total Current Assets,8.88,10.36,28.47,58.84,45.96,47.43,24.76,12.83,6.91,6.67,16.97,22.73,28.79,16.3,-,-,-,22.56,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,71.07,71.5,18.31,5.58,9.03,11.51,18.91,Upgrade
"Property, Plant & Equipment",5.63,5.84,5.95,6.07,5.99,5.78,5.79,5.72,5.45,5.21,3.37,2.59,1.3,1.29,1.26,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.01,Upgrade
Long-Term Investments,237.79,237.85,221.68,180.93,194.75,188.58,203.48,210.53,216.87,211.2,185.9,181,180.01,176.85,-,-,-,169.92,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,13.89,14.2,12.77,13.07,13.54,13.64,11.79,Upgrade
Goodwill and Intangibles,16.17,16.59,17.02,17.45,17.87,18.37,18.91,19.53,20.26,21.86,24.39,26.93,30.2,33.52,37.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Upgrade
Other Long-Term Assets,32.28,28.97,19.15,21.14,21.38,22.51,23.68,24.22,27.73,28.97,26.18,25.77,24.82,26.42,-,-,-,23.16,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,103.26,49.41,40.28,50.6,39,20.33,14.23,Upgrade
Total Long-Term Assets,291.86,289.26,263.79,225.59,239.99,235.24,251.86,259.99,270.31,267.23,239.83,236.29,236.33,238.08,-,-,-,193.1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,117.15,63.61,53.05,63.68,52.54,33.98,26.03,Upgrade
