Metrics,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,+63 Quarters
Cash & Equivalents,144.96,263.93,91.1,171.3,144.22,100.63,185.46,233,194.04,150.76,151.37,91.35,169.37,86.45,98.75,109.75,151.29,85.37,88.59,90.96,78.42,61.34,78.87,79.11,76.48,54.07,71.8,76.3,71.64,59.03,59.64,59.5,61.85,41.97,60.19,69.76,142.76,130.23,97.82,217.43,Upgrade
Short-Term Investments,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16,7.1,4.49,7.82,11.64,11.3,232.71,237.39,249.59,251.62,220.2,208.86,193.63,203.48,150.56,198.06,Upgrade
Cash & Cash Equivalents,144.96,263.93,91.1,171.3,144.22,100.63,185.46,233,194.04,150.76,151.37,91.35,169.37,86.45,98.75,109.75,151.29,85.37,88.59,90.96,78.42,61.34,78.87,79.11,76.64,61.17,76.29,84.12,83.28,70.33,292.34,296.89,311.44,293.59,280.39,278.62,336.39,333.71,248.38,415.49,Upgrade
Cash Growth,0.51%,162.28%,-50.88%,-26.48%,-25.68%,-33.25%,22.52%,155.07%,14.57%,74.39%,53.29%,-16.77%,11.95%,1.27%,11.47%,20.66%,92.92%,39.18%,12.32%,14.97%,2.32%,0.27%,3.39%,-5.95%,-7.98%,-13.03%,-73.90%,-71.67%,-73.26%,-76.04%,4.26%,6.56%,-7.42%,-12.02%,12.89%,-32.94%,-16.25%,105.63%,65.13%,192.88%,Upgrade
Receivables,46.79,44.8,46.17,41.57,49.51,46.29,43.36,46.49,50.56,38.87,40.66,37.21,49.2,40.34,44.95,48.32,45.95,38.69,23.44,23.45,30.31,30.7,23.98,23.25,29.23,30.36,29.2,26.23,30.16,48.62,24.39,27.73,33.93,2.18,35.95,39.6,51.61,56.37,55.84,39.65,Upgrade
Inventory,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.67,34.43,34.02,0,27.76,30.56,29.51,28.83,26.58,0,Upgrade
Other Current Assets,19.75,15.03,19.67,17.7,21.7,53.36,11.12,13.97,12.02,11.04,9.43,10.24,13.39,12.35,9.06,10.6,10.84,7.76,5.57,6.75,7.53,7.37,4.78,7.04,6.8,6.32,74.49,162.44,204.6,221.73,10.77,12.53,10.9,78.72,8.97,8.66,10.36,9.77,6.93,7.19,Upgrade
Total Current Assets,211.5,323.75,156.94,230.56,215.43,200.28,239.94,293.46,256.61,200.67,201.46,138.8,231.96,139.14,152.76,168.66,208.07,131.81,117.61,121.16,116.26,99.4,107.62,109.4,112.67,97.85,179.98,272.79,318.04,340.68,361.17,371.58,390.28,374.49,353.07,357.44,427.88,428.68,337.73,462.33,Upgrade
"Property, Plant & Equipment",70.96,72.4,94.84,95.62,93.8,70.51,89.77,86.25,87.05,81.96,77.97,71.45,61.03,28.86,27.43,26.43,18.26,12.39,11.11,9.31,8.77,9.83,9.55,8.68,8.99,10.84,10.71,10.92,11.09,11.31,15.09,15.6,16.01,6.54,16.35,16.33,16.11,16.11,15.17,8.57,Upgrade
Goodwill and Intangibles,527.35,532.28,743.43,746.36,751.72,549.07,759.26,763.56,770.12,777,780.24,666.87,673.55,952.59,964.54,"1,029.73",835.33,843.29,851.63,859.82,868.76,877.24,885.94,894.41,902.63,910.92,920.22,930.02,938.39,945.25,456.08,458.31,466.29,280.66,544.38,552.38,519.55,527.02,528.56,352.9,Upgrade
