Metrics,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,+31 Quarters
Cash & Equivalents,5.16,9.53,29.86,22.36,10.59,12.75,11.99,17.03,7.06,23.33,5.44,3.09,2.29,14.68,3.41,21.91,27.11,13.5,4.46,7.69,1.57,29.01,4.92,15.7,38.45,10.71,6.92,7.46,10.46,12.41,7.24,55.61,45.34,10.33,42.45,77.84,34.07,18.47,13.73,43.85,Upgrade
Cash & Cash Equivalents,5.16,9.53,29.86,22.36,10.59,12.75,11.99,17.03,7.06,23.33,5.44,3.09,2.29,14.68,3.41,21.91,27.11,13.5,4.46,7.69,1.57,29.01,4.92,15.7,38.45,10.71,6.92,7.46,10.46,12.41,7.24,55.61,45.34,10.33,42.45,77.84,34.07,18.47,13.73,43.85,Upgrade
Cash Growth,-51.23%,-25.25%,148.99%,31.28%,50.00%,-45.36%,120.48%,451.51%,208.78%,58.96%,59.60%,-85.91%,-91.57%,8.75%,-23.64%,184.98%,1626.98%,-53.48%,-9.29%,-51.03%,-95.92%,170.97%,-28.88%,110.39%,267.73%,-13.75%,-4.52%,-86.58%,-76.93%,20.22%,-82.93%,-28.55%,33.08%,-44.11%,209.25%,77.51%,3427.08%,102.53%,361.16%,281.87%,Upgrade
Receivables,8.22,7.47,5.62,3.93,2.92,4.36,3.28,2.51,16.49,7.58,4.8,13.94,6.05,7.58,11.14,13.63,11.95,5.78,11.49,12.9,12.56,9.69,12.82,12.03,9.89,11.2,0.5,0.82,0.94,1.41,12.64,10.13,11.61,10.36,29.05,11.81,67.86,22.76,10.36,15.55,Upgrade
Total Assets,602.49,589.06,611.95,585.34,533.27,571.98,575.94,571.72,483.48,511.72,621.39,663.83,691.26,774.06,742.65,756.73,721.8,693.63,799.47,799.98,887.13,799.88,855.04,925.04,990.94,957.07,971.28,"1,036.78","1,155.23","1,148.39","1,196.5","1,174.29","1,318.91","1,302.06","1,150.78","1,131.02","1,236.71","1,281.65","1,193.58","1,094.5",Upgrade
Accounts Payable,8.02,6.19,7.34,9.98,10.55,15.52,19.15,27.88,16.76,13.36,6.72,12.11,17.63,22.81,16.41,32.46,17.89,17.76,18.83,17.18,20.04,19.19,17.14,17.27,17.63,23.4,38.01,20.93,20.99,21.55,23.46,69.66,50.96,58.91,38.53,59.2,54.75,80.87,75.53,71.99,Upgrade
Total Liabilities,282.71,270.54,279.92,249.9,186.36,222.32,225.07,224.5,160.58,196.71,314.84,334.16,328.02,338.45,295.83,287.58,229.67,206.61,256.32,263.4,334.07,228.78,273.56,317.53,392.49,360.75,363.16,375.34,465.91,394.64,405.83,384.45,529,520.1,407.56,402.06,522.42,571.94,497.28,400.05,Upgrade
Total Debt,264.42,253.74,262.26,237.71,173.93,197.48,203.78,194.55,141.46,180.3,305.04,319.28,308.02,313.57,276.12,252.68,208.84,186.4,232.96,241.52,310.09,206.66,246.14,295.49,370.94,335.67,321.39,348.11,440.84,362.55,376.41,304.35,472.29,448.23,360.17,329.1,459.04,477.98,412.92,314.86,Upgrade
Debt Growth,52.03%,28.49%,28.70%,22.19%,22.95%,9.53%,-33.20%,-39.07%,-54.07%,-42.50%,10.47%,26.36%,47.50%,68.23%,18.53%,4.62%,-32.65%,-9.81%,-5.36%,-18.26%,-16.40%,-38.43%,-23.41%,-15.12%,-15.86%,-7.42%,-14.62%,14.38%,-6.66%,-19.11%,4.51%,-7.52%,2.89%,-6.22%,-12.78%,4.52%,50.11%,37.81%,7.15%,-30.02%,Upgrade
Common Stock,776.91,776.91,775.92,777.62,779.18,783.96,790.16,790.7,791,791.87,794.72,783.66,783.02,786.65,790.66,790.66,790.66,791.13,807.94,808.59,816.46,820.43,848.06,847.2,841.98,841.08,840.12,839.13,842.25,853.21,864.39,869.62,868.72,867.75,886.69,885.73,886.29,885.25,913.19,911.88,Upgrade
Retained Earnings,-457.13,-458.39,-443.88,-442.18,-432.27,-434.3,-439.29,-443.49,-468.1,-476.86,-488.17,-453.99,-419.78,-351.04,-343.84,-321.51,-298.53,-304.11,-254.58,-252.13,-254.8,-249.33,-204.19,-201.9,-202.65,-152.49,-127.26,-83.3,-58.73,-60.94,-67.25,-77.97,-198.81,-206.1,-226.6,-230.73,-280.52,-306.07,-314.34,-304.05,Upgrade
Comprehensive Income,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10.21,-19.88,-8.59,0,-62.39,-37.78,-40.88,-92.26,-104.74,-94.39,-94.2,-38.51,-6.47,-1.82,120,120.31,83.14,73.96,108.52,130.52,97.45,86.63,Upgrade
Shareholders' Equity,319.78,318.52,332.03,335.44,346.9,349.65,350.87,347.21,322.9,315.01,306.56,329.67,363.24,435.61,446.82,469.15,492.13,487.02,543.15,536.58,553.06,571.1,581.48,607.51,598.45,596.32,608.12,661.44,689.32,753.75,790.67,789.83,789.9,781.96,743.23,728.96,714.29,709.7,696.3,694.45,Upgrade
