Metrics,2022-11-30,2022-05-31,2021-11-30,2021-05-31,2020-11-30,2020-05-31,2019-11-30,2019-05-31,2018-11-30,2018-05-31,2017-11-30,2017-08-31,2017-05-31,2017-02-28,2016-11-30,2016-08-31,2016-05-31,2016-02-29,2015-11-30,2015-08-31,2015-05-31,2015-02-28,2014-11-30,2014-08-31,2014-05-31,2014-02-28,2013-11-30,2013-08-31,2013-05-31,2013-02-28,2012-11-30,2012-08-31,2012-05-31,2012-02-29,2011-11-30,2011-08-31,2011-05-31,2011-02-28,2010-11-30,2010-08-31,+4 Quarters
Receivables,2.82,1.13,8.42,3.32,1.05,0.85,3.79,2.9,0.54,0.89,22.35,29.1,10.8,21.9,10.2,11.1,22.2,7.3,0.5,0.5,3.2,10.3,11.6,0.2,0.1,4.7,0,4,1,1,1,1.6,0,0.7,0.7,8.3,0,0.5,0,0,Upgrade
Total Current Assets,2.82,1.13,8.42,3.32,1.05,0.85,3.79,2.9,0.54,0.89,22.35,29.1,10.8,21.9,10.2,11.1,22.2,7.3,0.5,0.5,3.2,10.3,11.6,0.2,0.1,4.7,0,4,1,1,1,1.6,0,0.7,0.7,8.3,0,0.5,0,0,Upgrade
Long-Term Investments,620.17,638.42,559.95,525.48,402.06,454.53,"1,664.98","2,089.75","2,120.17","2,313","2,212.08","2,434.9","2,582.4","2,817.6","2,580.2","2,614.2","2,562.2","2,203","2,787.4","3,438.6","4,093.1","4,188","4,358.3","4,598.5","2,575.9","2,283.5","2,181.4","2,019","1,969","1,896.5","1,726.3","1,701.6","1,547.6","1,741.1","1,547.9","1,476.7","1,528.2","1,590.2","1,447","1,305.1",Upgrade
Other Long-Term Assets,0,0,0,0,0,0,0,0,0,0,342.08,405.4,481.8,554.5,451.7,454.2,427.8,319.9,446.4,664.3,912,946.9,996.9,"1,164",637.4,541.1,513.1,489.7,468.7,441.6,372.3,371.8,309.6,373.1,305.7,282,297.4,322.2,272.5,221.2,Upgrade
Total Long-Term Assets,620.17,638.42,559.95,525.48,402.06,454.53,"1,664.98","2,089.75","2,120.17","2,313","2,554.16","2,840.3","3,064.2","3,372.1","3,031.9","3,068.4","2,990","2,522.9","3,233.8","4,102.9","5,005.1","5,134.9","5,355.2","5,762.5","3,213.3","2,824.6","2,694.5","2,508.7","2,437.7","2,338.1","2,098.6","2,073.4","1,857.2","2,114.2","1,853.6","1,758.7","1,825.6","1,912.4","1,719.5","1,526.3",Upgrade
Total Assets,623.32,640.25,569.25,581.46,455.84,508.24,"1,680.74","2,108.76","2,136.34","2,328.57","2,235.31","2,465","2,594.1","2,840.2","2,593.7","2,628.7","2,587.8","2,213.7","2,793.9","3,445.5","4,102.5","4,204.7","4,375.6","4,603.3","2,579.8","2,294.3","2,188.8","2,031.8","1,974.1","1,900.1","1,729.3","1,705.3","1,550.8","1,745.1","1,551.9","1,487.4","1,530.5","1,593","1,449.5","1,307.7",Upgrade
Accounts Payable,1.66,0,9.26,4.49,0.59,0.07,0,0.87,23.24,0.22,3.66,4,4.3,4.3,4.1,4.2,3.9,3.4,4.6,5.6,6.4,6.1,6.7,6.9,3.9,13.9,3.6,3.4,3.6,2.8,2.7,2.7,2.6,2.6,2.4,2.4,2.5,2.3,2.3,2.1,Upgrade
Current Debt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.6,45.3,53.1,47.9,28.4,32.4,43.4,38.2,28.1,Upgrade
Other Current Liabilities,0,0,0,0,0,0,0,0,0,0,362.07,466.3,490.7,580.3,460.5,460.9,489.4,343.7,477.6,684.6,922.7,961.7,"1,068.6","1,170.5",643,545.5,531.8,508.4,487.6,460.6,374.8,390.7,327.8,392.1,308.2,309.6,315.1,339.7,275.1,238.2,Upgrade
Total Current Liabilities,1.66,0,9.26,4.49,0.59,0.07,0,0.87,23.24,0.22,365.73,470.3,495,584.6,464.6,465.1,493.3,347.1,482.2,690.2,929.1,967.8,"1,075.3","1,177.4",646.9,559.4,535.4,511.8,491.2,463.4,377.5,436,375.7,447.8,358.5,340.4,350,385.4,315.6,268.4,Upgrade
