Metrics,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,+59 Quarters
Cash & Equivalents,38.25,54.31,46.58,39.24,64.99,79.12,132.28,74.18,71.2,135.47,73.44,46.43,47.78,57.7,36.96,33,35.15,46.59,23.65,23.84,22.85,47.86,20.75,22.79,33.48,48.78,45.33,34.41,26.37,30.71,26.44,27.36,26.25,54,35.9,33.36,31.31,48.33,35.97,34.52,Upgrade
Cash & Cash Equivalents,38.25,54.31,46.58,39.24,64.99,79.12,132.28,74.18,71.2,135.47,73.44,46.43,47.78,57.7,36.96,33,35.15,46.59,23.65,23.84,22.85,47.86,20.75,22.79,33.48,48.78,45.33,34.41,26.37,30.71,26.44,27.36,26.25,54,35.9,33.36,31.31,48.33,35.97,34.52,Upgrade
Cash Growth,-41.15%,-31.35%,-64.79%,-47.10%,-8.71%,-41.60%,80.12%,59.77%,49.01%,134.79%,98.69%,40.70%,35.95%,23.85%,56.31%,38.41%,53.83%,-2.66%,13.94%,4.61%,-31.75%,-1.88%,-54.21%,-33.77%,26.94%,58.82%,71.45%,25.80%,0.45%,-43.12%,-26.35%,-17.99%,-16.14%,11.72%,-0.21%,-3.36%,-39.29%,-29.37%,-34.26%,0.40%,Upgrade
"Property, Plant & Equipment",20.26,20.48,20.72,20.98,21.32,21.62,21.81,21.64,19.88,20.04,20.45,20.38,20.53,20.92,22.51,21.26,18.77,16.07,15.75,15.17,14.3,14.26,13.24,13.23,13.27,13.53,13.38,13.09,13.04,13.06,12.86,12.94,12.49,11.85,11.15,10.98,10.75,10.68,10.77,10.18,Upgrade
Goodwill and Intangibles,0,0,0,0,0,0,0,0,0,0,2.22,2.22,2.22,2.22,0,0,0,2.22,2.68,2.72,2.76,2.81,2.85,2.89,2.93,2.98,3.02,3.06,3.11,3.15,3.19,3.23,3.28,3.32,3.36,3.4,3.45,3.49,3.53,3.58,Upgrade
Total Assets,"1,362.06","1,336.49","1,300.29","1,191.91","1,233.54","1,205.37","1,158.29","1,066.14","1,104.32","1,093.55","1,009.14",917.08,883.09,872.91,844.89,773.89,813.33,805.34,779.66,717.65,722.73,745.83,705.35,664.92,676.45,691.38,672.58,636.47,640.82,628.88,620.27,600.98,622.49,624.06,602.67,571.49,586.13,585.44,574.67,546.67,Upgrade
Total Liabilities,"1,301.46","1,281.27","1,250.56","1,131.97","1,164.13","1,121.03","1,074.54",983.77,"1,024.5","1,012.69",930.71,841.32,809.3,801.07,774.28,705.15,746.6,740.85,718.88,657.54,663.57,687.17,645.74,606.47,619.28,635.1,615.77,580.49,586.14,575.31,566.45,548.23,570.11,572.63,549.99,519.6,535.34,535.62,527.99,500.88,Upgrade
Total Debt,61.32,66.21,41.2,16.19,16.18,16.17,23.16,7.16,7.16,7.16,9.5,9.5,62.16,47.16,47.16,42.38,37.78,27.82,41.99,69.04,31.27,31.58,32.52,36.4,31.73,31.6,37.51,27.81,21.88,9.56,17.42,30.6,18.59,15.12,14.94,24.76,13.75,13.22,14.19,20.18,Upgrade
Debt Growth,279.00%,309.41%,77.84%,125.96%,125.84%,125.73%,143.91%,-24.57%,-88.48%,-84.81%,-79.86%,-77.59%,64.52%,69.53%,12.32%,-38.61%,20.85%,-11.91%,29.12%,89.69%,-1.46%,-0.04%,-13.31%,30.88%,44.98%,230.35%,115.33%,-9.13%,17.73%,-36.74%,16.61%,23.60%,35.18%,14.39%,5.29%,22.70%,-5.38%,-16.07%,-44.91%,-15.87%,Upgrade
Common Stock,8.05,7.97,7.87,7.73,7.58,7.54,7.48,7.36,7.25,7.13,7.1,7.03,6.94,6.84,6.81,6.72,6.67,6.6,6.7,6.65,6.61,6.56,6.57,6.52,6.5,6.47,6.45,6.43,6.39,6.35,6.34,6.4,6.34,6.35,6.35,6.34,6.34,6.34,6.34,6.3,Upgrade
Retained Earnings,86.06,84.67,82.8,80.62,79.26,78.35,76.45,74.01,72.49,71.1,68.74,66.02,64.78,64.02,62.65,61.29,60.15,58.91,60.69,59.72,58.6,57.2,55.73,54.66,53.72,53.09,51.99,50.97,50.08,49.52,48.8,47.96,47.14,46.46,45.74,44.77,44.01,43.41,43.04,42.08,Upgrade
Comprehensive Income,-33.51,-37.42,-40.94,-28.4,-17.43,-1.55,-0.19,1,0.08,2.64,2.59,2.72,2.06,0.99,1.16,0.72,-0.08,-1.02,-6.61,-6.26,-6.05,-5.1,-2.69,-2.72,-3.05,-3.28,-1.64,-1.42,-1.79,-2.3,-1.33,-1.6,-1.11,-1.38,0.59,0.78,0.43,0.08,-2.69,-2.59,Upgrade
Shareholders' Equity,60.59,55.22,49.73,59.95,69.42,84.34,83.75,82.37,79.82,80.87,78.42,75.77,73.79,71.84,70.61,68.74,66.73,64.49,60.78,60.11,59.16,58.66,59.61,58.46,57.17,56.28,56.81,55.98,54.68,53.57,53.82,52.76,52.37,51.43,52.67,51.89,50.78,49.82,46.68,45.79,Upgrade
