Metrics,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,+4 Quarters
Cash & Equivalents,21.67,24.19,19.3,18,20.72,22,16.33,17.37,24.04,15.61,22.69,20.75,27.95,27.55,22.16,50.4,36.89,33.73,26.6,18.55,18.57,38.94,41.91,43.72,20.11,28.89,23.71,44.14,21.1,22.77,25.9,27.32,17.59,16.14,26.49,10.77,40.18,95.98,132.36,103.32,Upgrade
Cash & Cash Equivalents,21.67,24.19,19.3,18,20.72,22,16.33,17.37,24.04,15.61,22.69,20.75,27.95,27.55,22.16,50.4,36.89,33.73,26.6,18.55,18.57,38.94,41.91,43.72,20.11,28.89,23.71,44.14,21.1,22.77,25.9,27.32,17.59,16.14,26.49,10.77,40.18,95.98,132.36,103.32,Upgrade
Cash Growth,4.60%,9.96%,18.20%,3.65%,-13.84%,40.92%,-28.05%,-16.31%,-13.98%,-43.33%,2.40%,-58.83%,-24.24%,-18.34%,-16.67%,171.63%,98.65%,-13.37%,-36.54%,-57.56%,-7.67%,34.75%,76.77%,-0.96%,-4.69%,26.90%,-8.46%,61.55%,20.01%,41.05%,-2.21%,153.78%,-56.23%,-83.18%,-79.99%,-89.58%,-70.83%,-48.88%,-,-,Upgrade
Receivables,8.56,8.81,11.85,13.63,16.24,8.04,24.54,10.33,27.91,11.25,6.96,6.2,6.41,6.37,9.22,2.08,8.82,5.61,0.6,1.7,0.46,0.78,1.56,0,0.1,0.88,0,0.66,0,0,0,0,4.75,0,0,0,0,0,0,0,Upgrade
Total Assets,781.02,796.47,796.66,799.61,838.76,851.02,729.58,699.73,670.51,718.99,625.81,574.94,591.95,631.22,566.03,593.12,521.51,514.1,541.84,538.47,492.65,485.53,483.37,487.27,458.44,446.23,430.95,449.43,442.75,441.71,409.1,422.29,421.18,426.84,402.02,363.89,333.01,374.15,353.08,348.41,Upgrade
Accounts Payable,22.59,20.06,18.32,26.31,18.77,22.38,23.41,19.15,19.04,18.97,18.43,20.72,14.85,17.53,17.43,29.75,29.26,21.25,27.54,17.1,16.09,15.84,15.41,14,13.28,14.03,13.37,13.3,12.96,14.18,14.25,11.55,10.87,10.98,56.94,9.05,19.87,37.15,42.1,12.06,Upgrade
Total Liabilities,451,464.09,453.64,452.18,490.84,501.27,405.86,380.1,356.16,406.09,311.24,274.72,307.24,318.27,250.54,277.19,206.51,198.8,224.19,233.19,199.13,198.58,197.82,203.49,205.92,196.85,184.13,204.71,199.66,197.66,187.75,197.05,196.37,201.48,174.94,136.05,104.87,147.15,127.1,123.31,Upgrade
Total Debt,424.33,441.25,431.54,423.76,468.52,476.8,380.25,359.11,334.86,385.25,291.96,252.69,291.26,299.07,232.05,245.93,176.26,175.98,195.75,215.42,182.48,182.21,181.93,188.99,192.14,182.34,170.38,191.41,186.7,183.48,173.5,185.5,185.5,190.5,118,127,85,110,85,111.25,Upgrade
Debt Growth,-9.43%,-7.45%,13.49%,18.00%,39.91%,23.76%,30.24%,42.12%,14.97%,28.82%,25.82%,2.75%,65.24%,69.94%,18.54%,14.16%,-3.41%,-3.42%,7.60%,13.99%,-5.03%,-0.07%,6.78%,-1.27%,2.92%,-0.62%,-1.80%,3.19%,0.64%,-3.68%,47.03%,46.06%,118.24%,73.18%,38.82%,14.16%,-39.82%,-22.12%,-,-,Upgrade
Common Stock,339.26,339.26,340.29,340.29,339.88,339.18,305.99,302.73,300.61,300.02,300.77,300.77,300.77,300.77,301.58,301.58,301.58,301.58,302.52,302.31,302.31,302.31,302.74,302.75,272.26,272.26,271.7,271.7,271.7,271.7,228.75,228.75,228.75,228.75,228.75,228.75,228.75,228.66,228.66,228.48,Upgrade
