Metrics,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,+52 Quarters
Cash & Equivalents,37.71,55.5,163.31,403.01,570.98,583.61,310.85,237.19,227.09,186.92,156.46,126.28,96.25,94.97,103.37,39.28,58.82,67.23,48.78,43.48,42,31.82,43.92,54.08,48.85,75.94,75.13,61.22,73.63,73.81,66.18,59.76,75.96,96.22,109.64,94.37,132.9,131.09,106.92,124.51,Upgrade
Cash & Cash Equivalents,37.71,55.5,163.31,403.01,570.98,583.61,310.85,237.19,227.09,186.92,156.46,126.28,96.25,94.97,103.37,39.28,58.82,67.23,48.78,43.48,42,31.82,43.92,54.08,48.85,75.94,75.13,61.22,73.63,73.81,66.18,59.76,75.96,96.22,109.64,94.37,132.9,131.09,106.92,124.51,Upgrade
Cash Growth,-93.40%,-90.49%,-47.47%,69.91%,151.44%,212.23%,98.68%,87.82%,135.93%,96.81%,51.36%,221.50%,63.64%,41.27%,111.93%,-9.66%,40.06%,111.27%,11.07%,-19.60%,-14.03%,-58.10%,-41.54%,-11.66%,-33.65%,2.88%,13.52%,2.44%,-3.07%,-23.29%,-39.64%,-36.68%,-42.84%,-26.60%,2.54%,-24.20%,9.21%,-34.52%,-41.72%,-26.58%,Upgrade
"Property, Plant & Equipment",59.86,61.12,62.02,62.22,62.23,62.99,32.52,30.93,32.54,29.72,29.45,29.55,29.95,28.59,28.78,26.37,26.4,22.71,23.25,23.31,23.19,22.63,23.12,23.3,16.83,16.56,16.68,16.71,16.81,16.86,16.96,16.8,16.73,16.28,15.23,14.95,15.11,15.2,15.18,15.32,Upgrade
Goodwill and Intangibles,68.37,68.81,69.29,69.79,70.3,70.96,18.88,18.99,19.11,19.24,19.36,19.49,19.63,19.77,19.91,20.06,20.21,20.38,31.71,31.99,32.23,21.24,32.74,32.15,12.98,13.01,13.04,13.08,13.11,13.14,13.16,13.2,13.23,13.26,13.3,13.33,15.9,15.97,16.05,16.12,Upgrade
Total Assets,"3,553.69","3,477.28","3,446.8","3,442.55","3,494.5","3,460.14","2,260.77","2,120.26","2,039.63","1,933.32","1,828.17","1,719.52","1,571.42","1,559.24","1,561.68","1,488.56","1,485.8","1,483.08","1,473.54","1,451.71","1,421.61","1,393.86","1,376.13","1,362.8","1,166.9","1,160.27","1,157.87","1,125.69","1,131.18","1,135.14","1,117.81","1,084.35","1,094.13","1,100.4","1,096.29","1,064.85","1,049.51","1,054.12","1,051.38","1,054.28",Upgrade
Total Liabilities,"3,192.06","3,112.99","3,089.58","3,089.77","3,142.63","3,109.44","2,059.17","1,921.58","1,843.53","1,738.3","1,629.29","1,519.39","1,375.73","1,366.43","1,367.72","1,297.26","1,298.72","1,299.89","1,302.12","1,283.6","1,256.63","1,230.12","1,213.48","1,202.86","1,009.27","1,005.97","1,003.03",973.37,981.07,988.18,971.93,940.95,951.38,959.93,957.61,927.36,944.88,950.83,949.38,940.68,Upgrade
Total Debt,184.29,92.98,63.03,63.19,63.33,68.61,33.71,33.15,35.29,30.35,30.26,6.01,22.23,21.02,37.19,44.17,49.49,75.81,114.04,102.74,72.99,21.73,1.47,3.33,2.92,3.2,5,6.87,5.87,6.67,6.48,6.63,5.1,4.81,10.76,7.8,8.07,10.14,11.47,10.1,Upgrade
Debt Growth,191.00%,35.53%,86.99%,90.59%,79.46%,126.03%,11.40%,452.11%,58.72%,44.41%,-18.63%,-86.41%,-55.07%,-72.28%,-67.39%,-57.01%,-32.20%,248.82%,7663.31%,2989.95%,2400.62%,578.55%,-70.62%,-51.59%,-50.29%,-51.99%,-22.84%,3.61%,15.18%,38.77%,-39.75%,-15.02%,-36.83%,-52.58%,-6.22%,-22.72%,-27.22%,-26.31%,-15.27%,-29.31%,Upgrade
Common Stock,201.94,201.69,201.41,201.11,200.84,200.67,51.76,51.66,51.56,52.29,58.21,61.25,61.19,61.17,65.01,65.5,65.54,65.56,65.86,65.69,65.53,65.38,65.08,64.92,64.75,64.33,64.26,64.12,64.06,63.94,63.89,63.85,63.79,63.66,63.65,63.62,32.31,32.29,32.27,32.25,Upgrade
