Metrics,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,+69 Quarters
Cash & Equivalents,"40,120","5,543","6,653","7,059","9,808","9,453","10,212.51","8,266.75","7,999.25","4,709.38","3,490.36","3,496.81","1,142.74","1,484.56","1,238.83","1,924.41","1,655.12","1,124.85","1,205.55","1,483.84","2,195.02","1,724.08","2,728.62","3,439.56","3,238.79","2,412.34","3,492.79","2,783.65","3,328.86","2,597.22","2,914.58","2,217.75","2,954.82","2,329.1","1,108.35","1,685.43","1,704.94","1,392.92","1,923.25","1,582.57",Upgrade
Cash & Cash Equivalents,"40,120","5,543","6,653","7,059","9,808","9,453","10,212.51","8,266.75","7,999.25","4,709.38","3,490.36","3,496.81","1,142.74","1,484.56","1,238.83","1,924.41","1,655.12","1,124.85","1,205.55","1,483.84","2,195.02","1,724.08","2,728.62","3,439.56","3,238.79","2,412.34","3,492.79","2,783.65","3,328.86","2,597.22","2,914.58","2,217.75","2,954.82","2,329.1","1,108.35","1,685.43","1,704.94","1,392.92","1,923.25","1,582.57",Upgrade
Cash Growth,309.05%,-41.36%,-34.85%,-14.61%,22.61%,100.73%,192.59%,136.41%,600.01%,217.22%,181.75%,81.71%,-30.96%,31.98%,2.76%,29.69%,-24.60%,-34.76%,-55.82%,-56.86%,-32.23%,-28.53%,-21.88%,23.56%,-2.71%,-7.12%,19.84%,25.52%,12.66%,11.51%,162.97%,31.58%,73.31%,67.21%,-42.37%,6.50%,20.54%,28.63%,48.59%,1.74%,Upgrade
Receivables,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.11,5.28,7.47,0,9.28,5.81,21.34,28.7,45.14,49.96,74.78,93.4,100.55,158.01,Upgrade
"Property, Plant & Equipment","10,074","9,612","9,394","9,386","9,403","1,233","1,230.57","1,237.86","1,238.87","1,251.28","1,255.25","1,255.69","1,251.7","1,244.4","1,222.66","1,213.3","1,203.67","1,204.18","1,167.33","1,167.53","1,140.82","1,138.43","1,131.56","1,129.99","1,123.84","1,133.04","1,134.56","1,120.97","1,127.37","1,135.83","1,123.83","1,121.42","1,116.29","1,125.08",891.72,883.3,878.85,876.52,868,872.48,Upgrade
Goodwill and Intangibles,710,486,491,496,502,365,394.44,397.74,401.85,401.07,404.47,408.9,413.97,417.67,361.91,366.34,303.4,308.65,280.97,285.59,219.27,223.7,228.09,231.15,225.93,228.64,230.15,220.33,224.52,230.76,235.31,238.77,241.68,246.38,130.43,130.96,131.53,103.89,104.32,104.89,Upgrade
Total Assets,"214,658","109,298","109,310","107,673","108,597","58,309","56,901.98","55,175.32","53,908.61","49,957.68","48,666.87","47,866.19","41,594.45","39,824.5","37,748.32","37,655.09","35,961.67","35,408.63","34,954.66","35,088.57","34,436.44","34,527.51","34,584.15","34,769.85","34,018.41","32,990.84","32,971.91","32,230.4","32,195.66","31,475.93","31,449.82","30,896.86","30,853.65","30,075.11","21,942.49","22,062.84","22,155","21,193.88","21,511.35","21,308.82",Upgrade
Accounts Payable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95.78,94.25,128.24,0,124.04,122.04,118.65,116.54,116.92,114.28,111.34,109.38,107.42,101.65,Upgrade
Total Liabilities,"195,442","99,636","99,477","97,031","98,027","53,571","52,320.68","50,698.83","49,587.21","45,728.41","44,592.46","43,874.75","37,636.93","36,238.31","34,179.84","34,080.48","32,438.36","31,919.68","31,455.65","31,641.68","31,064.32","31,193.45","31,270.32","31,530","30,917.71","29,978.41","29,888.16","29,194.7","29,234.46","28,603.83","28,587.3","28,102.97","28,088.27","27,387.52","19,775.78","19,913.7","20,050.17","19,122.42","19,529.3","19,369.49",Upgrade
Total Debt,"47,220","7,640","9,490","5,529","4,442","1,784","1,882.8","1,917.09","1,911.03","1,889.65","1,945.91","1,999","1,942.49","1,326.87",976.07,914.38,849.62,892.15,985.24,855.35,749.17,"1,564.05","1,545.4","1,664.47","1,523.09","1,436.43","1,570.48","1,579.07","1,468.32","1,298.89","1,465.18","1,198.79","1,410.03","1,338.5","1,111.94","1,103.07","1,058.09","1,022.19","1,115.4","1,025.25",Upgrade
