Metrics,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,+26 Quarters
Cash & Equivalents,"2,382.66","3,137.27","3,579.22","1,653.73","1,747.07","2,072.36","1,874.89","1,726.8","1,752.08","1,799.03","1,543.22","1,489.71","1,703.6","1,471.78","1,508.68","1,161.33","1,427.97","1,562.12","1,393.43","1,447.55","1,525.81","1,625.66","1,377.87","1,521.87","1,520.58","1,558.61","1,422.95","1,427.94","1,492.79","1,423.71",903.22,974.37,"1,018",982.37,878,846.8,931.62,"1,028.94","1,013.78","1,024.99",Upgrade
Cash & Cash Equivalents,"2,382.66","3,137.27","3,579.22","1,653.73","1,747.07","2,072.36","1,874.89","1,726.8","1,752.08","1,799.03","1,543.22","1,489.71","1,703.6","1,471.78","1,508.68","1,161.33","1,427.97","1,562.12","1,393.43","1,447.55","1,525.81","1,625.66","1,377.87","1,521.87","1,520.58","1,558.61","1,422.95","1,427.94","1,492.79","1,423.71",903.22,974.37,"1,018",982.37,878,846.8,931.62,"1,028.94","1,013.78","1,024.99",Upgrade
Cash Growth,36.38%,51.39%,90.90%,-4.23%,-0.29%,15.19%,21.49%,15.92%,2.85%,22.24%,2.29%,28.28%,19.30%,-5.78%,8.27%,-19.77%,-6.41%,-3.91%,1.13%,-4.88%,0.34%,4.30%,-3.17%,6.58%,1.86%,9.48%,57.54%,46.55%,46.64%,44.93%,2.87%,15.06%,9.27%,-4.53%,-13.39%,-17.38%,11.44%,-1.41%,20.75%,27.65%,Upgrade
Receivables,"1,328.74","1,295.61","1,401.32","1,367.87","1,366.19","1,262.88","1,303.16","1,178.21","1,045.04",937.36,936.59,878.5,930.39,910.43,858.39,901.9,819.17,828.45,885.5,791.54,846.07,769.42,785.46,674.71,656.72,705.95,661.16,690.07,645.13,680.47,821.9,810.83,815.37,713.98,802.15,803.16,771.11,819.76,746.83,724.37,Upgrade
"Property, Plant & Equipment",816.5,780.36,751.48,726.22,685.77,658.84,721.25,697.61,688.04,582.87,670.16,658.23,646.69,635.52,608.72,590.96,579.35,461.42,441.07,431.78,411.27,412.68,402.25,392.3,387.4,387.37,373.1,330.2,288.96,275.42,257,237.12,209.19,214.15,207.41,211.41,200.07,189.06,140.85,138.88,Upgrade
Goodwill and Intangibles,"2,345.95","2,070.14","2,070.26","2,075.95","2,076.39","2,097.47","2,112.23","2,132.99","1,897.66","1,911.35","1,913.08","1,910.39","1,926.99","1,943.49","1,959.15","1,942.19","1,958.31","1,974.42","1,959.01","1,974.68","1,990.37","1,841.86","1,691.54","1,700.89","1,710.34","1,719.83","1,729.33","1,738.84","1,748.35","1,757.87","1,767.4","1,776.94","1,786.47","1,796.54","1,806.36","1,806.47","1,816.17","1,825.88","1,835.61","1,855.51",Upgrade
Total Assets,"9,167.81","9,482.23","9,695.78","7,736.49","7,773.33","7,991.6","7,555.81","7,220.02","6,615.41","6,596.16","6,090.73","5,905.73","6,110.77","5,880.24","5,740.55","5,363.96","5,492.19","5,477.47","5,289.81","5,223.38","5,348.02","5,358.75","5,058.27","4,790.13","4,762.08","4,834.93","4,609.76","4,607.98","4,572.37","4,521.06","3,979.36","4,042.52","4,058.72","4,041.93","3,918.17","3,893.47","3,928.7","4,042.83","3,914.09","3,923.63",Upgrade
Accounts Payable,"2,643.06","3,291.31","3,837.16","2,017.05","2,048.6","2,266.37","2,574.17","2,340.39","2,227.41","1,933.39","2,000.77","1,849.32","2,050.82","1,927.48","1,833.74","1,441.83","1,510.71","1,730.8","1,541.07","1,447.74","1,564.54","1,664.23","1,377.58","1,360.57","1,349.38","1,511.18","1,295.72","1,331.01","1,323.22","1,317.03","1,055.26","1,095.18","1,136.05","1,167.67","1,025.85",997.62,"1,020.13","1,104.98",983.84,890.91,Upgrade
Deferred Revenue,0,0,0,0,0,0,168.33,135.6,123.15,0,99.69,100.38,109.42,82.84,85,94.58,99.04,80.52,82.55,91,96.41,72.22,73.55,80.63,79.41,62.79,72.96,78.55,76.73,65.48,71.85,82.99,80.26,64.48,68.82,71,79.32,73.74,63.47,65.5,Upgrade
Total Liabilities,"6,974.87","7,314.67","7,696.27","5,892.43","6,038.33","6,321.07","5,939.42","5,665.1","5,181.09","5,281.31","4,883.28","4,798.23","5,099.41","4,856.37","4,720.6","4,338.84","4,482.5","4,503.4","4,310.35","4,216.68","4,339.53","4,393.74","4,117.71","3,897.03","3,891.81","4,013.93","3,818.63","3,853.99","3,849.31","3,805.45","3,033.96","3,099.43","3,079.16","3,070.33","2,854.8","2,824.88","2,872.45","2,942.86","2,822.43","2,737.13",Upgrade
