Metrics,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,+58 Quarters
Cash & Equivalents,83.02,71.6,155.46,223.71,305.11,277.5,263.31,287.31,209.04,161.58,204.23,189.64,103.52,52.39,129.55,38.82,51.21,43.37,57.04,69.56,67.83,57.3,93.26,75.06,87.45,70.09,82.84,64.67,76.39,39.76,44.63,55.68,67.51,69.1,85.52,75.07,78.91,76.77,80.95,80.72,Upgrade
Cash & Cash Equivalents,83.02,71.6,155.46,223.71,305.11,277.5,263.31,287.31,209.04,161.58,204.23,189.64,103.52,52.39,129.55,38.82,51.21,43.37,57.04,69.56,67.83,57.3,93.26,75.06,87.45,70.09,82.84,64.67,76.39,39.76,44.63,55.68,67.51,69.1,85.52,75.07,78.91,76.77,80.95,80.72,Upgrade
Cash Growth,-72.79%,-74.20%,-40.96%,-22.14%,45.96%,71.74%,28.93%,51.50%,101.93%,208.44%,57.64%,388.48%,102.13%,20.79%,127.12%,-44.19%,-24.50%,-24.32%,-38.83%,-7.33%,-22.43%,-18.25%,12.57%,16.05%,14.48%,76.28%,85.64%,16.16%,13.15%,-42.45%,-47.82%,-25.83%,-14.45%,-10.00%,5.65%,-7.00%,9.03%,57.18%,44.80%,16.18%,Upgrade
"Property, Plant & Equipment",23.14,23.32,24.28,21.97,21.86,20.72,19.49,20.23,21.37,22.02,22.15,21.85,21.8,22.23,22.55,23.18,22.44,18.45,19.45,19.61,19.73,19.91,19.7,19.39,18.6,16.45,16.55,16.21,16.41,16.98,16.83,16.5,16.75,17,17.48,16.76,16.42,16.36,16.54,16.64,Upgrade
Total Assets,"1,602.69","1,620.93","1,676.29","1,676.9","1,662.66","1,624.19","1,616.25","1,599.57","1,537.58","1,416.18","1,458.61","1,425.88","1,244.83","1,154.88","1,223.2","1,116.57","1,111.15","1,093.25","1,100.29","1,111.17","1,093.23","1,092.17","1,121.55","1,106.98","1,110.27","1,087.99","1,097.61","1,070.35","1,070.34","1,038.48","1,037.2","1,037.21","1,049.46","1,040.49","1,053.94","1,047.85","1,038.76","1,034.68","1,042.74","1,028.04",Upgrade
Total Liabilities,"1,487.91","1,515.73","1,572.37","1,564.49","1,537.22","1,481.82","1,472.71","1,454.2","1,397.55","1,276.28","1,319.16","1,288.84","1,110.97","1,020.76","1,090.52",986.65,984.56,969.63,980.57,993.01,976.75,976.19,"1,005.4",993.05,"1,000.14",980.56,986.96,958.57,962.58,933.62,934.29,936.83,947.94,941.83,957.73,954.81,950.35,950.97,947.07,932.69,Upgrade
Total Debt,60.03,68.34,59.3,58.65,56.56,57.24,50.72,49.79,50.61,45.14,122.75,120.61,117.46,43.49,116.38,72.37,66.04,78.71,76.39,67.19,58.88,58.38,93.93,90.6,82.78,77.05,115.04,106.83,100.18,91.99,117.86,118.9,109.32,119.05,132.64,132.38,128.94,131.02,138.79,136.59,Upgrade
Debt Growth,6.13%,19.40%,16.92%,17.81%,11.76%,26.81%,-58.68%,-58.72%,-56.91%,3.79%,5.48%,66.67%,77.85%,-44.75%,52.36%,7.70%,12.17%,34.84%,-18.68%,-25.84%,-28.88%,-24.24%,-18.35%,-15.20%,-17.36%,-16.24%,-2.39%,-10.15%,-8.37%,-22.73%,-11.14%,-10.18%,-15.21%,-9.13%,-4.43%,-3.08%,0.73%,4.65%,3.77%,-3.22%,Upgrade
Common Stock,52.64,52.64,52.75,52.75,53.15,53.31,53.31,56.91,56.91,56.87,56.87,56.87,56.87,59.81,59.81,60.39,62.15,62.1,62.1,62.1,62.1,62.1,45.1,45.04,44.75,44.19,44.19,46.17,46.17,46.17,46.51,46.75,48.09,48.09,48.17,48.17,48.13,48.13,60.66,60.66,Upgrade
Retained Earnings,100.57,100.16,97.03,92.74,90.54,88.97,86.93,84.5,80.82,77.63,76.58,72.94,71.25,70.66,68.53,65.74,62.76,60.54,57.88,55.2,52.81,50.29,66.54,63.95,61.8,60.25,59.5,57.59,55.19,53.18,51.44,49.4,47.11,45.12,43.65,41.43,39.11,36.76,35.81,34.22,Upgrade
Comprehensive Income,-38.42,-47.6,-45.86,-33.09,-18.25,0.1,3.31,3.96,2.3,5.4,6,7.23,5.73,3.64,4.34,3.8,1.68,0.99,-0.26,0.87,1.58,3.59,4.51,4.94,3.59,2.99,6.96,8.02,6.4,5.51,4.95,4.24,6.32,5.45,4.39,3.44,1.17,-1.17,-0.8,0.48,Upgrade
Shareholders' Equity,114.78,105.2,103.92,112.41,125.44,142.37,143.54,145.37,140.03,139.9,139.45,137.04,133.86,134.12,132.68,129.93,126.58,123.62,119.72,118.17,116.48,115.98,116.15,113.93,110.14,107.43,110.65,111.78,107.76,104.86,102.91,100.39,101.51,98.67,96.21,93.05,88.41,83.72,95.67,95.35,Upgrade
Total Liabilities and Equity,"1,602.69","1,620.93","1,676.29","1,676.9","1,662.66","1,624.19","1,616.25","1,599.57","1,537.58","1,416.18","1,458.61","1,425.88","1,244.83","1,154.88","1,223.2","1,116.57","1,111.15","1,093.25","1,100.29","1,111.17","1,093.23","1,092.17","1,121.55","1,106.98","1,110.27","1,087.99","1,097.61","1,070.35","1,070.34","1,038.48","1,037.2","1,037.21","1,049.46","1,040.49","1,053.94","1,047.85","1,038.76","1,034.68","1,042.74","1,028.04",Upgrade
Net Cash / Debt,22.99,3.26,96.16,165.05,248.54,220.26,212.59,237.52,158.43,116.44,81.47,69.03,-13.94,8.9,13.17,-33.54,-14.83,-35.34,-19.34,2.37,8.96,-1.07,-0.67,-15.54,4.67,-6.96,-32.2,-42.16,-23.78,-52.23,-73.23,-63.23,-41.81,-49.95,-47.12,-57.32,-50.03,-54.24,-57.84,-55.87,Upgrade
Net Cash / Debt Growth,-90.75%,-98.52%,-54.77%,-30.51%,56.88%,89.16%,160.93%,244.11%,-,1208.36%,518.54%,-,-,-,-,-,-,-,-,-,91.90%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
Book Value Per Share,20.36,18.66,18.42,19.87,22.15,25.15,24.80,25.11,24.20,24.17,24.09,23.68,22.63,22.68,22.36,21.82,21.11,20.62,19.97,19.71,19.43,19.34,19.37,19.05,18.45,18.03,18.25,18.44,17.78,17.28,16.88,16.26,16.44,15.97,15.57,15.06,14.32,13.56,15.49,15.44,Upgrade
