Metrics,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,+27 Quarters
Cash & Equivalents,37.99,45.42,185.55,115.91,170.9,347.64,584.74,257.54,142.82,200.32,213.58,397.7,156.27,183.39,182.49,58.76,51.64,34.22,142.72,83.86,159.35,203.55,149.12,137.91,73.16,48.8,96.93,55.44,39.77,26.34,35.32,117.53,103.16,41.37,46.42,81.38,91.57,103.77,99.36,32.18,Upgrade
Cash & Cash Equivalents,37.99,45.42,185.55,115.91,170.9,347.64,584.74,257.54,142.82,200.32,213.58,397.7,156.27,183.39,182.49,58.76,51.64,34.22,142.72,83.86,159.35,203.55,149.12,137.91,73.16,48.8,96.93,55.44,39.77,26.34,35.32,117.53,103.16,41.37,46.42,81.38,91.57,103.77,99.36,32.18,Upgrade
Cash Growth,-77.77%,-86.93%,-68.27%,-55.00%,19.66%,73.54%,173.77%,-35.24%,-8.61%,9.23%,17.04%,576.85%,202.63%,435.89%,27.86%,-29.93%,-67.59%,-83.19%,-4.30%,-39.19%,117.80%,317.07%,53.85%,148.76%,83.96%,85.26%,174.47%,-52.83%,-61.45%,-36.32%,-23.93%,44.42%,12.67%,-60.14%,-53.28%,152.93%,191.95%,266.06%,-29.75%,-67.28%,Upgrade
"Property, Plant & Equipment",31.54,32.96,32.11,29.42,30.78,31.16,32.58,28.75,29.16,30.53,31.31,28.37,27.93,17.07,18.41,19.39,19.7,7.38,7.6,7.97,8.3,8.61,8.23,8.39,8.34,8.52,8.61,8.65,8.91,9.31,9.54,9.67,9.85,9.86,9.28,9.3,9.04,9.11,8.95,9.18,Upgrade
Goodwill and Intangibles,77.53,77.87,78.24,78.61,78.98,79.36,79.75,33.56,33.77,33.97,34.19,34.4,34.61,34.82,35.05,35.27,35.49,35.71,35.94,36.17,36.4,36.63,8.66,8.78,8.9,9.02,9.15,9.28,9.42,9.55,9.7,9.86,10.01,10.17,10.36,10.55,10.75,10.94,0,0,Upgrade
Total Assets,"4,135.28","4,147.46","4,348.65","4,326.9","4,330.42","4,314.21","4,261.06","3,073.82","3,058.13","2,911.93","2,975.23","3,181.54","2,697.74","2,707.28","2,592.07","2,463.99","2,534.08","2,520.89","2,545.72","2,465.04","2,510.04","2,468.15","2,155.9","2,100.72","2,033.71","2,023.49","2,054.82","1,950.45","1,943.6","2,031.13","1,882.79","1,870.76","1,826.15","1,787.13","1,802.66","1,823.9","1,797.85","1,805.19","1,483.6","1,428.52",Upgrade
Total Liabilities,"3,705.11","3,735.37","3,952.06","3,917.33","3,910.02","3,863.84","3,802.54","2,725.17","2,707.84","2,553.67","2,617.66","2,829.3","2,351.8","2,370.49","2,259.01","2,136.32","2,213.41","2,204.49","2,237.11","2,160.84","2,211.58","2,171.13","1,910.85","1,859.98","1,798.72","1,792.93","1,823.04","1,724","1,721.96","1,816.66","1,670.84","1,663.58","1,621.64","1,587.1","1,606.98","1,633","1,611.69","1,624.31","1,321.89","1,270.16",Upgrade
Total Debt,431.24,139.08,27.11,24.47,25.74,25.85,27.09,25.36,26.02,29.9,30.39,27.46,26.64,15.54,16.61,17.3,17.32,9.64,5.83,5.8,5.77,5.74,5.7,5.67,5.63,5.59,5.54,5.49,24.8,72.4,20.34,20.29,20.24,20.19,20.13,20.08,20.02,19.97,15,32.2,Upgrade
Debt Growth,1575.41%,438.06%,0.08%,-3.49%,-1.09%,-13.54%,-10.85%,-7.65%,-2.30%,92.45%,82.93%,58.68%,53.83%,61.15%,184.87%,198.22%,199.98%,67.97%,2.24%,2.40%,2.56%,2.74%,2.94%,3.15%,-77.30%,-92.28%,-72.77%,-72.93%,22.52%,258.66%,1.05%,1.07%,1.07%,1.08%,34.21%,-37.65%,-13.69%,33.13%,-,61.00%,Upgrade
Common Stock,215.97,215.06,214.72,213.86,213.2,212.52,217.68,108.43,118.39,125.91,129.28,128.63,127.68,129.06,130.22,132.15,137.13,140.57,145.5,146.2,145.28,143.97,90.05,88.95,87.91,87.39,86.93,86.57,86.13,84.73,84.27,83.83,83.01,82.44,81.99,81.22,81.05,80.1,60.98,60.31,Upgrade
Retained Earnings,276.21,270.78,261.91,253.74,246.51,239.87,234,231.84,225.6,219.75,215.98,211.61,207.33,203.23,197,190.42,184.79,179.94,172.72,166.28,160.56,155.54,156.23,152.88,149.36,146.46,142.43,136.99,133.68,129.55,126.08,122.63,119.65,116.5,113.12,108.92,104.88,101.46,100.16,97.14,Upgrade
Comprehensive Income,-62,-73.75,-80.04,-58.03,-39.31,-2.02,6.85,8.38,6.31,12.6,12.31,11.99,10.93,4.5,5.85,5.1,-1.25,-4.1,-9.62,-8.28,-7.37,-2.49,-1.23,-1.1,-2.28,-3.29,2.43,2.89,1.83,0.19,1.6,0.73,1.84,1.09,0.57,0.77,0.24,-0.67,0.57,0.91,Upgrade
Shareholders' Equity,430.17,412.09,396.59,409.57,420.41,450.37,458.53,348.65,350.29,358.25,357.57,352.24,345.94,336.79,333.07,327.67,320.66,316.41,308.6,304.2,298.46,297.03,245.05,240.73,234.99,230.56,231.78,226.45,221.65,214.47,211.95,207.18,204.51,200.03,195.67,190.91,186.17,180.89,161.71,158.36,Upgrade
Total Liabilities and Equity,"4,135.28","4,147.46","4,348.65","4,326.9","4,330.42","4,314.21","4,261.06","3,073.82","3,058.13","2,911.93","2,975.23","3,181.54","2,697.74","2,707.28","2,592.07","2,463.99","2,534.08","2,520.89","2,545.72","2,465.04","2,510.04","2,468.15","2,155.9","2,100.72","2,033.71","2,023.49","2,054.82","1,950.45","1,943.6","2,031.13","1,882.79","1,870.76","1,826.15","1,787.13","1,802.66","1,823.9","1,797.85","1,805.19","1,483.6","1,428.52",Upgrade
Net Cash / Debt,-393.24,-93.65,158.44,91.43,145.16,321.79,557.65,232.19,116.8,170.42,183.2,370.24,129.64,167.85,165.88,41.45,34.32,24.58,136.89,78.05,153.58,197.81,143.42,132.24,67.53,43.22,91.39,49.95,14.98,-46.05,14.97,97.24,82.93,21.18,26.29,61.3,71.54,83.8,84.36,-0.03,Upgrade
Net Cash / Debt Growth,-,-,-71.59%,-60.62%,24.29%,88.82%,204.40%,-37.29%,-9.91%,1.53%,10.44%,793.14%,277.69%,582.86%,21.18%,-46.89%,-77.65%,-87.57%,-4.56%,-40.98%,127.40%,357.69%,56.93%,164.77%,350.98%,-,510.41%,-48.64%,-81.94%,-,-43.06%,58.63%,15.91%,-74.72%,-68.83%,-,776.34%,527.79%,-33.28%,-,Upgrade
Net Cash Per Share,-24.58,-5.85,9.92,5.73,9.10,20.06,37.19,17.64,8.67,12.52,13.46,27.25,9.49,12.25,12.08,3.00,2.47,1.76,9.70,5.55,10.96,15.09,11.58,10.71,5.47,3.52,7.47,4.09,1.23,-3.79,1.23,8.02,6.86,1.75,2.19,5.11,5.98,7.35,7.62,-0.00,Upgrade
Book Value Per Share,26.94,25.84,24.88,25.73,26.48,28.21,30.73,26.63,26.21,26.49,26.41,26.07,25.58,24.91,24.54,24.00,23.34,22.86,22.20,21.90,21.59,23.00,20.01,19.70,19.29,18.95,19.05,18.63,18.32,17.77,17.77,17.43,17.27,16.92,16.57,16.21,15.86,16.19,14.88,14.61,Upgrade
