Metrics,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,+44 Quarters
Cash & Equivalents,261.81,230.09,221.76,206.91,397.39,412.36,443.67,328.99,297.67,261.96,161.29,412.98,595.92,551.09,377.35,228.38,194.28,196,207.69,181.43,138.31,125.22,98.6,76.03,115.4,66.02,138.69,236.75,211.18,133.87,97.02,46.88,29.53,33.12,26.12,25.32,28.22,30.83,33.18,52.2,Upgrade
Cash & Cash Equivalents,261.81,230.09,221.76,206.91,397.39,412.36,443.67,328.99,297.67,261.96,161.29,412.98,595.92,551.09,377.35,228.38,194.28,196,207.69,181.43,138.31,125.22,98.6,76.03,115.4,66.02,138.69,236.75,211.18,133.87,97.02,46.88,29.53,33.12,26.12,25.32,28.22,30.83,33.18,52.2,Upgrade
Cash Growth,-34.12%,-44.20%,-50.02%,-37.11%,33.50%,57.41%,175.08%,-20.34%,-50.05%,-52.46%,-57.26%,80.83%,206.73%,181.17%,81.69%,25.88%,40.47%,56.53%,110.64%,138.63%,19.85%,89.67%,-28.91%,-67.89%,-45.35%,-50.69%,42.95%,404.98%,615.17%,304.25%,271.50%,85.17%,4.64%,7.40%,-21.28%,-51.50%,-25.78%,-12.24%,-54.14%,-49.40%,Upgrade
"Property, Plant & Equipment",25.22,24.03,22.51,23.27,23.53,24.69,26.24,27.8,29.12,30.26,31.77,31.99,33.38,33.17,34.27,34.13,35.7,20.29,20.39,21.06,18.3,18.77,19.26,19.68,20.26,19.38,17.24,17.11,15.66,15.73,15.9,15.91,15.76,14.3,13.68,13.42,13.62,13.85,14.12,14.1,Upgrade
Goodwill and Intangibles,5.36,5.38,5.39,5.41,5.42,5.43,5.45,5.46,5.47,5.49,5.5,5.52,5.54,5.55,5.57,5.59,5.58,5.6,5.22,5.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Upgrade
Total Assets,"3,763.06","3,546.19","3,265.61","3,072.77","3,040.31","2,967.53","2,983.79","2,895.19","2,852.46","2,821.02","2,842.32","2,986.88","2,942","2,907.47","2,825.5","2,738.13","2,718.4","2,674.73","2,637.87","2,516.56","2,082.31","1,942.84","1,871.74","1,815.84","1,805.33","1,708.21","1,678.94","1,738.34","1,706.15","1,618.41","1,554.86","1,498.09","1,383.76","1,301.9","1,229.82","1,278.38","1,244.49","1,207.96","1,182.98","1,167.36",Upgrade
Total Liabilities,"3,465.44","3,254.94","2,982.93","2,801.13","2,764.15","2,693.5","2,720.71","2,636.67","2,599.01","2,571.81","2,599.63","2,745.86","2,701.37","2,668","2,601.78","2,516.98","2,501.68","2,474.52","2,442.11","2,322.49","1,904.93","1,766.38","1,694.17","1,683.06","1,678.32","1,577.13","1,546.64","1,606.04","1,573.84","1,484.86","1,446.65","1,392.11","1,280.81","1,199.65","1,127.11","1,175.52","1,142.37","1,107.9","1,089.04","1,074.06",Upgrade
Total Debt,585.4,433.63,261.68,136.87,121.36,121.74,169.32,179.85,184.99,243.43,312.59,293.25,313.91,295.99,326.61,297.22,282.44,282.38,312.32,324.13,204.12,189.12,142.12,178.12,159.12,179.12,159.12,204.12,214.12,204.12,204.12,206.12,187.12,163.12,121.12,159.62,144.12,132.12,114.12,114.12,Upgrade
Debt Growth,382.36%,256.20%,54.54%,-23.90%,-34.40%,-49.99%,-45.83%,-38.67%,-41.07%,-17.76%,-4.29%,-1.34%,11.15%,4.82%,4.57%,-8.30%,38.36%,49.31%,119.75%,81.97%,28.28%,5.58%,-10.68%,-12.74%,-25.69%,-12.25%,-22.05%,-0.97%,14.43%,25.13%,68.52%,29.13%,29.84%,23.46%,6.13%,39.87%,26.29%,0.76%,-,-,Upgrade
Common Stock,181.11,182.64,182.94,179.24,189.3,191.73,189.91,190.49,191.03,191.08,188.32,192.2,192.2,193.26,180.22,179.74,179.35,166.89,166.56,166.31,148.64,148.36,148.14,105.11,100.63,106.78,106.58,106.38,106.19,107.76,81.75,80.42,77.81,77.61,77.51,77.31,77.12,76.22,72.24,72.71,Upgrade
Retained Earnings,123.12,115.11,105.89,95.39,88.13,81.17,73.39,68.12,62.78,58.34,53.74,48.1,48.17,48.43,45.95,43.35,40.75,38.41,35.69,33.57,33.73,31.24,31.61,30.14,29.38,28.16,27.5,27.39,27.61,27.38,27.8,26.96,26.45,25.98,25.72,26.01,24.75,23.71,22.57,21.56,Upgrade
Comprehensive Income,-6.61,-6.49,-6.15,-3,-1.28,1.13,-0.21,-0.09,-0.35,-0.21,0.63,0.72,0.27,-2.22,-2.45,-1.93,-3.38,-5.08,-6.49,-5.8,-4.98,-3.14,-2.18,-2.47,-3,-3.86,-1.78,-1.46,-1.49,-1.6,-1.35,-1.4,-1.31,-1.34,-0.52,-0.47,0.26,0.13,-0.88,-0.96,Upgrade
Shareholders' Equity,297.62,291.25,282.68,271.64,276.16,274.02,263.08,258.52,253.45,249.21,242.69,241.02,240.64,239.47,223.72,221.15,216.72,200.22,195.76,194.08,177.39,176.45,177.57,132.78,127.01,131.08,132.3,132.31,132.31,133.54,108.2,105.97,102.95,102.25,102.71,102.86,102.13,100.06,93.93,93.3,Upgrade
Total Liabilities and Equity,"3,763.06","3,546.19","3,265.61","3,072.77","3,040.31","2,967.53","2,983.79","2,895.19","2,852.46","2,821.02","2,842.32","2,986.88","2,942","2,907.47","2,825.5","2,738.13","2,718.4","2,674.73","2,637.87","2,516.56","2,082.31","1,942.84","1,871.74","1,815.84","1,805.33","1,708.21","1,678.94","1,738.34","1,706.15","1,618.41","1,554.86","1,498.09","1,383.76","1,301.9","1,229.82","1,278.38","1,244.49","1,207.96","1,182.98","1,167.36",Upgrade
