Metrics,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,+70 Quarters
Cash & Equivalents,270.38,289.78,335.89,290,295.76,335.56,341.61,378.62,338.43,348.48,322.13,262.15,252.84,294.4,315.37,240.32,270.11,314.29,261.68,243.75,290.07,291.41,284.64,261.43,236.58,220.32,229.86,233.28,235.11,264.22,295.18,274.78,234.58,289.91,279.68,258.47,238.83,266.51,250.06,180.33,Upgrade
Cash & Cash Equivalents,270.38,289.78,335.89,290,295.76,335.56,341.61,378.62,338.43,348.48,322.13,262.15,252.84,294.4,315.37,240.32,270.11,314.29,261.68,243.75,290.07,291.41,284.64,261.43,236.58,220.32,229.86,233.28,235.11,264.22,295.18,274.78,234.58,289.91,279.68,258.47,238.83,266.51,250.06,180.33,Upgrade
Cash Growth,-8.58%,-13.64%,-1.67%,-23.40%,-12.61%,-3.71%,6.05%,44.43%,33.85%,18.37%,2.14%,9.08%,-6.39%,-6.33%,20.52%,-1.41%,-6.88%,7.85%,-8.07%,-6.76%,22.61%,32.27%,23.83%,12.06%,0.63%,-16.62%,-22.13%,-15.10%,0.23%,-8.86%,5.54%,6.31%,-1.78%,8.78%,11.85%,43.33%,29.07%,68.48%,32.89%,12.36%,Upgrade
Receivables,670.39,655.84,723.02,714.41,727.12,711.64,746.33,719.48,721.18,691.27,715.84,703.46,744.48,730.22,780.33,767.25,744.73,827.63,665.52,626.93,611.43,576.44,546.44,532.38,543.1,524.99,538.02,525.31,527.68,501.29,504.56,478.84,479.9,449.95,456.07,445.1,450.54,425.22,426.53,407.69,Upgrade
"Property, Plant & Equipment",176.34,191.63,213.36,216.55,219.97,223.3,219.97,218.87,217.28,219.48,216,215.22,214.41,213.9,214.13,207.08,197.12,153.02,149.72,148.21,145.85,145.22,144.48,155.26,155.52,155.91,155.73,157.16,158.41,157.13,157.61,157.46,156.99,158.98,160.13,157.43,155.95,156.72,154.47,154.88,Upgrade
Goodwill and Intangibles,51.79,52.01,52.25,52.52,52.78,53.05,53.32,53.59,53.85,54.12,52.74,52.96,53.2,53.43,54.7,55.97,57.23,58.33,59.7,61.05,62.42,63.52,64.41,65.75,67.08,68.42,69.94,71.46,72.98,74.5,75.33,76.83,78.32,78.42,79.91,81.41,82.9,84.4,85.89,87.39,Upgrade
Total Assets,"6,589.36","6,514.19","6,454.66","6,499.67","6,667.12","6,772.47","6,754.37","6,696.95","6,554.15","6,328.25","6,145.79","5,916.74","5,716.9","5,889.16","5,873.24","5,716.52","5,606.72","5,433.73","5,313.04","5,204.47","5,132.79","5,101.32","5,025.6","4,938.98","4,863.99","4,788.72","4,801.27","4,722.05","4,692.06","4,628.65","4,646.58","4,586.48","4,618.06","4,600.29","4,609.01","4,562.4","4,476.12","4,315.18","4,340.46","4,231.82",Upgrade
Accounts Payable,151.41,151.69,155.44,165.92,175.41,169.13,182.14,195.97,191.12,194.42,180.31,190.2,150.31,143.32,156.28,147.42,137.26,115.07,138.64,133.29,132.22,108.25,130.83,121.2,124.49,112.33,119.51,115.56,116.77,122.57,139.35,128.29,118.56,130.89,141.9,120.84,112.15,127.66,133.97,116.56,Upgrade
Deferred Revenue,"1,551.33","1,545.64","1,635.46","1,597.94","1,568.19","1,519.8","1,545.3","1,471.12","1,440.43","1,405.87","1,432.55","1,390.04","1,384.8","1,355.55","1,383.97","1,315","1,273.66","1,236.18","1,240.78","1,190.77","1,150.34","1,101.93","1,119.97","1,093.59","1,094.8","1,074.44","1,102.15","1,080.14","1,078.57","1,049.31","1,063.32","1,026.61","1,025.63",999.8,"1,012.62",993.46,993.52,953.53,967.32,938.11,Upgrade
Total Liabilities,"5,130.09","4,992.06","4,908.18","4,837.3","4,758.91","4,632.19","4,609.44","4,518.32","4,449.72","4,295.65","4,244.96","4,099.92","4,093.45","4,089.66","4,070.7","3,948.56","3,887.43","3,816.05","3,578.81","3,494.61","3,448.57","3,339.94","3,249.41","3,175.79","3,118.02","3,036.32","2,985.82","2,900.02","2,884.69","2,807.76","2,817.08","2,738.74","2,748.09","2,724.84","2,684.37","2,638.74","2,614.31","2,492.7","2,500.3","2,397.95",Upgrade
