Metrics,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,+4 Quarters
Cash & Equivalents,667,702,678,629,709,"1,041",849,829,935,830,"1,175","1,301",845,612,642,549,520,561,530,605.55,605.03,609.84,609.57,619.01,598.88,578.01,578.27,579.34,575,585.05,603.08,609,611.19,91.58,16.83,88.31,42.46,45.19,20.77,23.2,Upgrade
Cash & Cash Equivalents,667,702,678,629,709,"1,041",849,829,935,830,"1,175","1,301",845,612,642,549,520,561,530,605.55,605.03,609.84,609.57,619.01,598.88,578.01,578.27,579.34,575,585.05,603.08,609,611.19,91.58,16.83,88.31,42.46,45.19,20.77,23.2,Upgrade
Cash Growth,-5.92%,-32.56%,-20.14%,-24.13%,-24.17%,25.42%,-27.74%,-36.28%,10.65%,35.62%,83.02%,136.98%,62.50%,9.09%,21.13%,-9.34%,-14.05%,-8.01%,-13.05%,-2.18%,1.03%,5.51%,5.41%,6.85%,4.15%,-1.20%,-4.11%,-4.87%,-5.92%,538.86%,3482.71%,589.62%,1339.45%,102.63%,-18.94%,280.58%,66.01%,-23.33%,-81.51%,-58.30%,Upgrade
Receivables,933,"1,019",831,892,"1,044","1,228",909,837,838,940,745,668,685,988,967,"1,000","1,147","1,194","1,174",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Upgrade
"Property, Plant & Equipment",64,65,69,72,75,98,103,110,118,113,114,115,111,112,113,115,112,96,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Upgrade
Total Assets,"12,657","12,776","12,815","12,895","14,490","14,204","21,661","23,308","24,713","24,165","21,755","17,300","17,613","18,305","18,478","18,405","17,646","16,973","17,728",610.56,608.93,614.12,732.74,717.03,747.63,736.19,661.98,668.35,674.12,685.06,710.22,717.64,732.63,156.14,168.81,250.45,274.23,267.64,273.97,297.32,Upgrade
Accounts Payable,"2,550","2,633","2,428","2,223","2,203","2,392","3,537","4,895","7,140","7,159","6,590","2,460","1,965","2,016","2,002","2,116","1,975","1,543","1,342",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Upgrade
Deferred Revenue,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0.03,0.04,0.05,0.27,0.3,0.35,0.51,0.76,0.84,0.92,0.93,1.09,1.16,1.23,1.27,1.39,1.51,1.65,Upgrade
Total Liabilities,"8,671","8,719","8,710","8,858","10,513","10,837","18,401","19,958","21,809","21,661","19,414","15,155","15,547","16,074","16,711","16,727","15,885","15,028","15,650",20.86,17.3,16.82,14.6,32.9,37.85,39.84,101.69,87.09,110.91,173.07,203.97,203.15,140.55,67.91,71.21,151.67,193.01,202.51,216.45,239.13,Upgrade
Total Debt,"5,609","5,558","5,743","6,079","7,465","7,667","10,282","9,385","13,674","8,332","11,689","11,474","12,244","12,649","13,312","13,059","12,477","12,198","13,106",0,0,0,0,18.42,18.62,18.98,19.77,20.67,20.67,21.98,29.12,29.49,30.16,31.56,30.66,109.44,108.6,106.65,103.29,117.7,Upgrade
Debt Growth,-24.86%,-27.51%,-44.15%,-35.23%,-45.41%,-7.98%,-12.04%,-18.21%,11.68%,-34.13%,-12.19%,-12.14%,-1.87%,3.70%,1.57%,-,-,-,-,-,-,-,-,-10.87%,-9.91%,-13.66%,-32.11%,-29.90%,-31.46%,-30.35%,-5.02%,-73.05%,-72.23%,-70.41%,-70.32%,-7.02%,-7.15%,-22.58%,-23.77%,-12.70%,Upgrade
Common Stock,147,255,304,348,439,487,535,915,908,"1,069","1,097","1,115","1,109","1,110","1,107","1,101","1,096","1,094","1,094",13.15,0.14,0.04,108.83,108.73,108.56,108.42,108.24,108.07,107.92,107.76,107.59,107.41,107.01,106.63,106.42,106.31,106.07,77.14,77.04,76.84,Upgrade
Retained Earnings,"3,839","3,802","3,801","3,688","3,537","2,879","2,724","2,434","1,995","1,434","1,243","1,034",961,"1,122",659,575,662,848,984,72.84,87.77,93.55,107.1,73.18,99.01,85.72,-50.17,-29.02,-46.93,-97.98,-103.55,-95.13,-17.15,-18.4,-8.83,-7.53,-24.85,-12.02,-19.53,-18.65,Upgrade
Shareholders' Equity,"3,986","4,057","4,105","4,036","3,976","3,366","3,259","3,349","2,903","2,503","2,340","2,149","2,070","2,232","1,766","1,676","1,758","1,942","2,078",85.99,87.91,93.59,215.93,181.91,207.57,194.14,58.08,79.05,60.99,9.78,4.04,12.28,89.87,88.23,97.6,98.78,81.22,65.13,57.51,58.18,Upgrade
Total Liabilities and Equity,"12,657","12,776","12,815","12,894","14,489","14,203","21,660","23,307","24,712","24,164","21,754","17,304","17,617","18,306","18,477","18,403","17,643","16,970","17,728",106.85,105.21,110.41,230.53,214.81,245.42,233.98,159.76,166.13,171.9,182.85,208.01,215.42,230.42,156.14,168.81,250.45,274.23,267.64,273.97,297.32,Upgrade
Net Cash / Debt,"-4,942","-4,856","-5,065","-5,450","-6,756","-6,626","-9,433","-8,556","-12,739","-7,502","-10,514","-10,173","-11,399","-12,037","-12,670","-12,510","-11,957","-11,637","-12,576",605.55,605.03,609.84,609.57,600.59,580.25,559.04,558.5,558.67,554.33,563.07,573.96,579.51,581.03,60.02,-13.83,-21.13,-66.14,-61.45,-82.52,-94.49,Upgrade
Net Cash / Debt Growth,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.83%,4.27%,9.09%,9.14%,7.50%,4.68%,-0.72%,-2.69%,-3.60%,-4.60%,838.14%,-,-,-,-,-,-,-,-,-,-,Upgrade
Net Cash Per Share,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,35.26,35.82,34.40,34.39,35.57,32.59,29.31,33.12,28.30,27.95,33.45,34.10,34.45,29.48,3.59,-0.83,-1.04,-3.96,-3.68,-4.94,-5.66,Upgrade
Book Value Per Share,57.55,57.49,57.29,54.61,53.89,44.81,37.83,38.88,32.45,27.55,25.43,23.37,22.72,24.50,19.39,18.41,19.35,21.38,115.09,5.01,5.21,5.54,12.79,10.77,12.30,11.51,3.44,4.69,3.62,0.58,0.24,0.73,5.36,5.27,5.83,5.90,4.86,3.90,3.44,3.48,Upgrade
