Metrics,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,+70 Quarters
Cash & Equivalents,"1,720.12",891.14,"1,001.14","1,066.52","1,587.36","4,279.56","2,233.01","2,519.77","2,355.79","2,184.93","1,529.31","1,796.24",875.34,887.47,856.38,948.51,594.1,"1,197.77",777.76,501.29,557.75,469.07,567.15,514.61,536.4,766.97,453.71,611.52,547.13,488.21,426.2,674.47,539.82,"1,068.23",684.7,535.39,728.66,"1,225.67",861.86,406.5,Upgrade
Cash & Cash Equivalents,"1,720.12",891.14,"1,001.14","1,066.52","1,587.36","4,279.56","2,233.01","2,519.77","2,355.79","2,184.93","1,529.31","1,796.24",875.34,887.47,856.38,948.51,594.1,"1,197.77",777.76,501.29,557.75,469.07,567.15,514.61,536.4,766.97,453.71,611.52,547.13,488.21,426.2,674.47,539.82,"1,068.23",684.7,535.39,728.66,"1,225.67",861.86,406.5,Upgrade
Cash Growth,8.36%,-79.18%,-55.17%,-57.67%,-32.62%,95.87%,46.01%,40.28%,169.13%,146.20%,78.58%,89.37%,47.34%,-25.91%,10.11%,89.22%,6.52%,155.35%,37.14%,-2.59%,3.98%,-38.84%,25.00%,-15.85%,-1.96%,57.10%,6.45%,-9.33%,1.35%,-54.30%,-37.75%,25.98%,-25.92%,-12.84%,-20.56%,31.71%,18.87%,62.94%,54.21%,-19.22%,Upgrade
"Property, Plant & Equipment",428.17,418.91,407.83,397.88,394.03,388.74,377.48,371.99,371.74,371.08,377.85,368.57,369.75,370.64,365.95,363.55,362.68,333.12,331.87,331.78,332.25,335.11,335.35,334.59,335.19,337.71,339.2,342.24,350.42,352.58,351.95,353.37,356.31,357.87,357.12,346.36,344.79,349.65,353.47,352.46,Upgrade
Goodwill and Intangibles,153.84,154.16,154.52,154.77,154.81,154.49,153.38,153.07,152.02,150.13,146.1,146.1,147.35,148.46,148.06,147.68,147.43,147.72,147.39,147,146.81,146.54,146.31,145.92,145.62,145.63,145.54,145.48,145.46,145.59,145.75,145.9,146.06,146.37,146.69,147.17,147.73,148.19,147.73,130.1,Upgrade
Total Assets,"32,004.86","31,875.93","32,602.6","33,435.37","34,986.79","36,689.09","34,497.54","33,856.16","33,269.79","32,922.97","31,453.82","30,496.12","26,793.02","26,065.79","25,876.48","25,772.17","25,033.47","25,463.84","25,062.39","24,524.74","24,611.24","24,833.42","24,979.14","25,078.84","25,308.17","25,641.42","24,734.47","24,709.69","24,506.95","24,604.96","23,967.65","23,705.94","24,049.48","23,994.28","22,701.55","23,005.18","22,837.12","23,072.04","22,452.3","21,910.35",Upgrade
Total Liabilities,"29,322.44","29,394.35","30,231.49","30,760.06","32,013.39","33,240.76","31,006.32","30,362.33","29,952.4","29,523","28,147.55","27,137.95","23,540.55","22,927.32","22,770.47","22,600.81","21,990.26","22,526.69","22,254.58","21,753.36","21,905.51","22,115.23","22,274.66","22,450.64","22,744.61","23,140.29","22,173.66","22,182.87","22,059.67","22,237.54","21,596.61","21,390.58","21,644.08","21,660.03","20,412.68","20,743.03","20,563.61","20,857.64","20,270.81","19,803.56",Upgrade
Total Debt,"4,292.34","2,851.41","2,316.42","2,240.32","2,326.52","3,035.53","2,257.76","2,320.42","1,941.9","2,099.19","1,653.85","1,741.91","2,184.47","1,853.19","1,898.66","2,398.8","1,724.77","1,965.09","1,863.65","1,176.05","1,141.54","1,508.9","1,511.54","1,358.35","1,423.12","1,825.95","1,591.31","1,736.15","1,061.19","2,067.37","2,297.03","1,769.89","1,714.32","1,966.58","1,500.24","1,259.42","1,032.27","1,453.87","1,866.32","1,723.46",Upgrade
Debt Growth,84.50%,-6.07%,2.60%,-3.45%,19.81%,44.61%,36.52%,33.21%,-11.10%,13.27%,-12.89%,-27.38%,26.65%,-5.69%,1.88%,103.97%,51.09%,30.23%,23.30%,-13.42%,-19.79%,-17.36%,-5.01%,-21.76%,34.11%,-11.68%,-30.72%,-1.91%,-38.10%,5.13%,53.11%,40.53%,66.07%,35.27%,-19.62%,-26.92%,-16.05%,22.46%,37.06%,21.62%,Upgrade
Common Stock,"3,488.71","3,520.54","3,117.49","3,163.38","3,216.54","3,267.73","2,924.85","2,960.49","2,970.67","2,992.67","2,635.34","2,776.52","2,773.24","2,822.68","2,495.2","2,675.6","2,718.58","2,754.8","2,451.05","2,468.39","2,467.3","2,481.08","2,193.22","2,190.96","2,191.25","2,191.96","1,919.26","1,916.93","1,914.42","1,946.21","1,743.79","1,746.68","1,845.2","1,841.45","1,642.11","1,637.7","1,737.32","1,751.08","1,540.79","1,517.8",Upgrade
