Metrics,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,+27 Quarters
Cash & Equivalents,"1,080.61",993.56,867.11,842.3,679.32,"1,421.45","1,284.66","1,972","1,747.15","1,300.52","1,302.86","1,384.98","1,066.86","1,506.57",881.15,771.12,642.78,904.18,"1,398.4","1,367.6",849.83,889.5,799.02,750.58,696.97,791.83,974.06,404.61,445.01,777.71,993.49,455.02,537.75,508.8,448.19,683.24,260.45,358.43,283.75,334.7,Upgrade
Cash & Cash Equivalents,"1,080.61",993.56,867.11,842.3,679.32,"1,421.45","1,284.66","1,972","1,747.15","1,300.52","1,302.86","1,384.98","1,066.86","1,506.57",881.15,771.12,642.78,904.18,"1,398.4","1,367.6",849.83,889.5,799.02,750.58,696.97,791.83,974.06,404.61,445.01,777.71,993.49,455.02,537.75,508.8,448.19,683.24,260.45,358.43,283.75,334.7,Upgrade
Cash Growth,59.07%,-30.10%,-32.50%,-57.29%,-61.12%,9.30%,-1.40%,42.39%,63.77%,-13.68%,47.86%,79.61%,65.98%,66.62%,-36.99%,-43.62%,-24.36%,1.65%,75.02%,82.20%,21.93%,12.33%,-17.97%,85.51%,56.62%,1.82%,-1.96%,-11.08%,-17.25%,52.85%,121.67%,-33.40%,106.47%,41.95%,57.95%,104.13%,-0.98%,41.00%,-34.67%,-6.97%,Upgrade
Receivables,641.58,663.24,525.36,586.82,592.33,664.51,496.73,488.57,506.85,558.57,429.8,466.1,481.99,499.27,409.52,438.31,427.1,473.43,378.71,394.89,462.58,327.6,309.2,289.23,262.29,221.5,235.8,247.5,260.17,208.24,208.24,214.49,184.83,178.72,191.81,213.43,191.91,169.49,179.92,160.1,Upgrade
Other Current Assets,88.38,91.17,134.44,59.97,60.78,57.45,65.96,97.97,52.64,66.51,110.43,58.8,70.93,75.94,95.42,113.65,108.05,57.48,80.24,57.01,35.95,50.03,44.87,43.63,29.39,42.33,52.5,84.95,58.63,77.33,84.63,107.27,66.05,81.94,118.59,110.22,536.51,96.35,126.43,122.71,Upgrade
Total Current Assets,"1,810.57","1,747.97","1,526.91","1,489.08","1,332.42","2,143.41","1,847.35","2,558.54","2,306.64","1,925.6","1,843.09","1,909.87","1,619.77","2,081.78","1,386.09","1,323.08","1,177.93","1,435.09","1,857.35","1,819.49","1,348.36","1,267.13","1,153.08","1,083.44",988.65,"1,055.67","1,262.36",737.06,763.81,"1,063.27","1,286.36",776.78,788.63,769.46,758.59,"1,006.89",988.86,624.27,590.1,617.52,Upgrade
"Property, Plant & Equipment",184.44,180.44,186.11,187.51,199.05,211.3,224.37,217.5,226.43,233.78,232.69,241.67,249.98,257.11,251.36,253.81,256.66,90.88,82.75,81,86.31,94.44,85.68,88.83,93.16,95.59,99.26,97.81,96.01,98.93,94.96,93.29,97.5,94.07,93.79,94.8,79.76,85.59,73.81,65.98,Upgrade
Long-Term Investments,211.92,214.39,215.37,216.55,218.13,218.76,186.5,187.45,187.89,190.9,190.21,190.86,190.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Upgrade
Goodwill and Intangibles,"2,782.05","2,788.19","2,791.72","2,807.52","2,820.26","2,829.73","2,828.05","1,775.09","1,796.14","1,800.77","1,803.24","1,806.43","1,812.82","1,824.36","1,806.02","1,813.82","1,821.54","1,826.56","1,834.45","1,855.32","1,878.92","1,882.46","1,888.5","1,891.05","1,895.56","1,903.49","1,916.86","1,928.8","1,945.05","1,957.11","1,963.03","1,975.65","1,979.46","1,998.53","2,012.48","2,015.65","2,009.52","2,408.87","2,404.99","2,409.14",Upgrade
Other Long-Term Assets,69.73,66.55,57.41,132.69,121.97,103.5,56.39,52.49,48.44,47.61,42.49,38.59,38.4,41.19,36.28,34.38,39.44,35.42,31.87,29.99,30.91,31.65,27.22,26.78,27.77,27.83,28.6,27.32,26.77,27.68,22.44,29.91,30.94,20.47,15.43,15.89,15.68,17.39,12.7,12.47,Upgrade
