Metrics,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,+40 Quarters
Cash & Equivalents,86.66,71.84,73.79,77.27,72.19,58.97,83.58,74.15,53.69,54.63,45.27,29.95,18.89,8.93,8.4,12.32,13.56,7.98,6.05,4.33,4.14,11.67,18.51,19.74,17.78,17.64,11.44,13.66,11.89,10.37,8.28,15.06,12.79,12.07,8.77,13.43,11.58,13.88,9.19,17.67,Upgrade
Cash & Cash Equivalents,86.66,71.84,73.79,77.27,72.19,58.97,83.58,74.15,53.69,54.63,45.27,29.95,18.89,8.93,8.4,12.32,13.56,7.98,6.05,4.33,4.14,11.67,18.51,19.74,17.78,17.64,11.44,13.66,11.89,10.37,8.28,15.06,12.79,12.07,8.77,13.43,11.58,13.88,9.19,17.67,Upgrade
Cash Growth,20.04%,21.82%,-11.71%,4.21%,34.45%,7.95%,84.63%,147.59%,184.28%,511.47%,438.94%,143.14%,39.30%,11.91%,38.91%,184.46%,227.20%,-31.56%,-67.34%,-78.06%,-76.69%,-33.87%,61.84%,44.44%,49.52%,70.19%,38.16%,-9.29%,-7.02%,-14.15%,-5.58%,12.18%,10.46%,-13.02%,-4.59%,-23.99%,-27.36%,-41.21%,-66.42%,-37.03%,Upgrade
"Property, Plant & Equipment",3.49,3.05,2.33,2.36,2.42,2.58,2.54,2.56,2.47,2.32,2.37,2.43,2.5,2.44,3.85,2.68,2.67,2.67,2.67,2.63,2.67,2.59,2.6,2.61,2.63,2.65,2.68,2.71,2.69,2.7,2.74,2.77,2.8,2.84,2.82,2.84,2.88,2.88,2.91,2.94,Upgrade
Total Assets,622.04,585.22,544.83,466.6,387.17,351.88,335.07,294.14,252.58,235.11,208.6,180.82,141.37,126.75,119.31,111.27,106.72,99.45,98.12,90.76,88.84,95.87,108.47,112.76,117.87,119.7,121.72,123.65,126.59,127.48,119.61,132.65,129.11,124.53,122.83,128.36,132.78,128.78,127.82,135.9,Upgrade
Total Liabilities,557.13,522.64,493.62,418.57,337.86,313.37,301.9,264.97,231.25,217.28,194.92,171.15,133.88,119.54,114.51,106.23,101.55,94.15,92.32,85.69,85.97,93.32,105.84,110.08,115.05,116.62,118.4,119.99,123.53,124.51,116.43,129.7,125.98,121.55,119.76,126.39,132.33,129,125.68,133.5,Upgrade
Total Debt,28.41,12.28,69.73,75.59,19.88,19.92,19.49,20.36,21.18,26.13,26.68,31.66,26.65,16.85,19.32,18.3,18.42,29.9,32.1,32,28.97,25.7,26.22,26.34,26.07,28.91,26.5,26.42,29.49,25.54,22.15,29.31,32.69,28.36,28.92,28.86,28.76,28.55,26.89,34.42,Upgrade
Debt Growth,42.90%,-38.33%,257.78%,271.38%,-6.14%,-23.79%,-26.96%,-35.71%,-20.50%,55.10%,38.10%,73.05%,44.65%,-43.64%,-39.81%,-42.83%,-36.41%,16.32%,22.43%,21.49%,11.12%,-11.11%,-1.05%,-0.28%,-11.60%,13.22%,19.62%,-9.87%,-9.78%,-9.94%,-23.40%,1.55%,13.68%,-0.70%,7.55%,-16.14%,-14.82%,-15.76%,-21.40%,-11.93%,Upgrade
Common Stock,91.29,90.48,80.67,77.36,77.26,65.24,64.19,61.36,54.34,50.3,46.56,42.06,39.56,39.02,36.38,36.38,36.15,36.15,36.04,35.12,34.76,34.1,34.05,34.05,34.05,34.05,34.04,34.23,33.64,33.43,33.39,33.32,33.26,33.05,33.05,31.81,31.75,31.54,31.51,31.4,Upgrade
Retained Earnings,-21.1,-22.07,-23.62,-24.3,-25.24,-26.1,-30.68,-31.6,-32.04,-32.39,-32.76,-32.27,-31.92,-31.61,-31.37,-31.09,-30.66,-30.51,-29.89,-29.69,-31.59,-31.31,-31.23,-31.17,-31,-30.72,-30.63,-30.65,-30.6,-30.32,-30.29,-30.33,-30.34,-30.16,-30.17,-30.09,-31.43,-31.76,-29.43,-29.1,Upgrade
