Metrics,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,+54 Quarters
Cash & Equivalents,323.98,336.78,304.52,248.73,262.04,233.33,201.69,253.73,222.61,301.82,322.85,277.84,308.35,249.17,196.51,179.96,134.49,156.83,116.94,375.17,325.61,316.26,161.41,115.17,94.63,104.84,185.1,153.86,147.76,172.63,141.16,109.09,91.83,115.27,90.47,61.08,71.58,104.44,78.26,87.39,Upgrade
Short-Term Investments,164.01,184.97,176.68,181.04,195.44,193.35,143.39,170.47,160.09,136.95,114.31,94.76,72.66,91.46,112.49,47.05,27.63,33.66,40.12,42.39,51.95,53.27,166.86,167.61,183.03,196.31,195.4,198.59,194.26,174.19,180.61,190.79,187.8,182.07,261.81,202.51,185.13,187.74,272.25,215.55,Upgrade
Cash & Cash Equivalents,487.99,521.75,481.2,429.77,457.48,426.67,345.09,424.2,382.7,438.77,437.16,372.6,381.01,340.64,309.01,227.01,162.11,190.49,157.06,417.56,377.56,369.54,328.27,282.78,277.65,301.15,380.51,352.45,342.02,346.82,321.76,299.88,279.63,297.34,352.28,263.6,256.71,292.18,350.51,302.95,Upgrade
Cash Growth,6.67%,22.28%,39.44%,1.31%,19.54%,-2.76%,-21.06%,13.85%,0.44%,28.81%,41.47%,64.14%,135.03%,78.82%,96.74%,-45.63%,-57.06%,-48.45%,-52.16%,47.67%,35.98%,22.71%,-13.73%,-19.77%,-18.82%,-13.17%,18.26%,17.53%,22.31%,16.64%,-8.66%,13.76%,8.93%,1.77%,0.50%,-12.99%,-16.34%,12.97%,-4.69%,-7.39%,Upgrade
Receivables,110.25,94.01,81.59,90.34,84.83,96.27,98.76,97.49,99.89,105.96,106.7,120.52,96.31,102.08,92.84,89.1,96.8,95.08,94.85,44.71,50.06,53.48,45.53,45.1,44.73,44.8,39.04,39.47,41.4,33.52,28.41,29.88,28.61,27.97,28.64,27.97,28.65,29.32,27.02,23.73,Upgrade
Other Current Assets,38.01,35.27,67.5,41.3,39.54,36.5,34.2,42.51,37.73,30.61,25.56,28.28,26.79,18.57,19.03,22.26,19.44,18.53,19.71,21.91,13.4,14.25,11.89,16.51,13.1,13.81,12.94,14.52,15.18,15.49,12.73,16.42,14.65,16.75,14.28,17.16,15,17.82,17.34,24.56,Upgrade
Total Current Assets,636.25,651.03,630.28,561.4,581.85,559.45,478.04,564.2,520.31,575.34,569.41,521.4,504.11,461.28,420.87,338.37,278.35,304.1,271.62,484.18,441.01,437.27,385.69,344.38,335.47,359.76,432.49,406.44,398.59,395.83,362.89,346.18,322.89,342.06,395.19,308.72,300.36,339.32,394.87,351.24,Upgrade
"Property, Plant & Equipment",116.74,128.6,131.2,140.83,150.16,155.27,161.14,164.78,169.94,174.69,152.77,148.97,152.76,152.24,154.07,159.99,163.15,53.23,52.64,39.34,38.7,37.67,38.65,37.84,38.74,39.28,39.74,38.32,37.42,35.74,36.46,37.43,37.35,38.64,36.63,37.21,38.59,40.09,41,40.92,Upgrade
Goodwill and Intangibles,"1,213.92","1,209.57","1,181.38","1,217.99","1,253.45","1,270.08","1,271.18","1,281.46","1,283.04","1,282.02","1,257.55","1,241.81","1,248.55","1,220.76","1,133.37","1,148.06","1,156.81","1,149.25","1,160.82",736.63,736.77,736.92,737.06,737.2,737.35,733.14,733.33,733.55,734.19,734.49,734.81,734.74,733.4,733.85,734.3,734.76,734.81,735.35,726.2,726.51,Upgrade
Other Long-Term Assets,32.07,31.27,29.71,31.7,33.06,33.39,36.05,34.51,36.67,28.79,23.99,21.72,20.48,45.85,45.66,41.63,36.87,37.11,38.57,16.17,18.84,19.55,20.11,21.36,21.66,22.93,24.96,21.53,20.42,21.14,22.54,24.47,25.46,25.98,25.5,24.45,21.12,21.05,21.03,23.54,Upgrade
